"Interval"|"ms"|0|0|1,"Utc"|"ms"|0|0|1,"FuelLevel"|"F"|0|100|5,"OilTemp"|"F"|0.0|300.0|5,"CoolantPressPSI"|"PSI"|0.0|20.0|1,"Coolant"|"F"|0.0|300.0|5,"OilPress"|"PSI"|0|150|10,"EngineTemp"|"F"|0.0|300.0|5,"Battery"|"Volts"|0.0|20.0|1,"AccelX"|"G"|-3.0|3.0|50,"AccelY"|"G"|-3.0|3.0|50,"AccelZ"|"G"|-3.0|3.0|50,"Yaw"|"Deg/Sec"|-300.0|300.0|50,"Pitch"|"Deg/Sec"|-300.0|300.0|50,"Roll"|"Deg/Sec"|-300.0|300.0|50,"RPM"|""|0|10000|50,"Driveshaft"|"RPM"|0|5000|50,"GPIO1"|""|0|1|10,"GPIO2"|""|0|1|10,"GearRatio"|""|-5.0|5.0|10,"Gear"|""|-1|5|10,"Latitude"|"Degrees"|-180.0|180.0|10,"Longitude"|"Degrees"|-180.0|180.0|10,"Speed"|"mph"|0.0|150.0|10,"Distance"|"mi"|0.0|0.0|10,"Altitude"|"ft"|0.0|4000.0|10,"GPSSats"|""|0|20|10,"GPSQual"|""|0|5|10,"GPSDOP"|""|0.0|20.0|10,"LapCount"|""|0|0|10,"LapTime"|"Min"|0.0|0.0|10,"Sector"|""|0|0|10,"SectorTime"|"Min"|0.0|0.0|10,"PredTime"|"Min"|0.0|0.0|10,"ElapsedTime"|"Min"|0.0|0.0|10,"CurrentLap"|""|0|0|10
45373,1506819497445,,,,,0,,,0.03,0.06,1.0,-3.0,-0.4,-0.1,0,0,1,1,0.0,0,35.489841,-119.546112,0.0,0.0,295.8,10,3,1.8,0,0.0,-1,0.0,0.0,0.0,0
45213,1506819497286,,,,,,,,0.03,0.06,1.0,-3.0,-0.6,-0.1,0,0,,,,,,,,,,,,,,,,,,,
45233,1506819497306,,,,,,,,0.03,0.06,1.0,-3.0,-0.6,-0.1,0,0,,,,,,,,,,,,,,,,,,,
45253,1506819497326,,,,,,,,0.03,0.06,0.99,-3.0,-0.2,-0.1,0,0,,,,,,,,,,,,,,,,,,,
45273,1506819497346,0,145.3,,160.9,0,157.8,,0.03,0.06,0.99,-3.0,-0.3,-0.1,0,0,1,1,0.0,0,35.489841,-119.546112,0.0,0.0,295.8,10,3,1.8,0,0.0,-1,0.0,0.0,0.0,0
45293,1506819497366,,,,,,,,0.03,0.06,1.0,-3.0,-0.3,-0.1,0,0,,,,,,,,,,,,,,,,,,,
45313,1506819497386,,,,,,,,0.03,0.06,1.0,-3.0,-0.3,-0.1,0,0,,,,,,,,,,,,,,,,,,,
45333,1506819497405,,,,,,,,0.03,0.06,1.0,-3.0,-0.4,-0.1,0,0,,,,,,,,,,,,,,,,,,,
45353,1506819497425,,,,,,,,0.03,0.06,1.0,-3.0,-0.4,-0.1,0,0,,,,,,,,,,,,,,,,,,,
45373,1506819497445,,,,,0,,,0.03,0.06,1.0,-3.0,-0.4,-0.1,0,0,1,1,0.0,0,35.489841,-119.546112,0.0,0.0,295.8,10,3,1.8,0,0.0,-1,0.0,0.0,0.0,0
