"Interval"|"ms"|0|0|1,"Utc"|"ms"|0|0|1,"FuelLevel"|"F"|0|100|5,"OilTemp"|"F"|0.0|300.0|5,"CoolantPressPSI"|"PSI"|0.0|20.0|1,"Coolant"|"F"|0.0|300.0|5,"OilPress"|"PSI"|0|150|10,"EngineTemp"|"F"|0.0|300.0|5,"Battery"|"Volts"|0.0|20.0|1,"AccelX"|"G"|-3.0|3.0|50,"AccelY"|"G"|-3.0|3.0|50,"AccelZ"|"G"|-3.0|3.0|50,"Yaw"|"Deg/Sec"|-300.0|300.0|50,"Pitch"|"Deg/Sec"|-300.0|300.0|50,"Roll"|"Deg/Sec"|-300.0|300.0|50,"RPM"|""|0|10000|50,"Driveshaft"|"RPM"|0|5000|50,"GPIO1"|""|0|1|10,"GPIO2"|""|0|1|10,"GearRatio"|""|-5.0|5.0|10,"Gear"|""|-1|5|10,"Latitude"|"Degrees"|-180.0|180.0|10,"Longitude"|"Degrees"|-180.0|180.0|10,"Speed"|"mph"|0.0|150.0|10,"Distance"|"mi"|0.0|0.0|10,"Altitude"|"ft"|0.0|4000.0|10,"GPSSats"|""|0|20|10,"GPSQual"|""|0|5|10,"GPSDOP"|""|0.0|20.0|10,"LapCount"|""|0|0|10,"LapTime"|"Min"|0.0|0.0|10,"Sector"|""|0|0|10,"SectorTime"|"Min"|0.0|0.0|10,"PredTime"|"Min"|0.0|0.0|10,"ElapsedTime"|"Min"|0.0|0.0|10,"CurrentLap"|""|0|0|10
29093,1506819950072,,,,,,,,0.03,0.05,1.0,-3.1,-0.8,-0.1,0,0,,,,,,,,,,,,,,,,,,,
29113,1506819950100,,,,,,,,0.03,0.05,1.0,-3.1,-0.8,-0.2,0,0,,,,,,,,,,,,,,,,,,,
29133,1506819950120,,,,,,,,0.03,0.05,1.0,-3.1,-0.8,-0.2,0,0,,,,,,,,,,,,,,,,,,,
29153,1506819950140,,,,,,,,0.03,0.05,1.0,-3.1,-0.8,-0.2,0,0,,,,,,,,,,,,,,,,,,,
29173,1506819950160,,,,,0,,,0.03,0.05,1.0,-3.1,-0.8,-0.2,0,0,1,1,0.0,0,35.489788,-119.546165,1.71,0.005,274.0,10,2,0.1,0,0.0,-1,0.0,0.0,0.0,0
29193,1506819950180,,,,,,,,0.03,0.05,1.0,-3.1,-0.7,-0.2,0,0,,,,,,,,,,,,,,,,,,,
29213,1506819950198,,,,,,,,0.03,0.05,1.0,-3.1,-0.7,-0.2,0,0,,,,,,,,,,,,,,,,,,,
29233,1506819950218,,,,,,,,0.03,0.05,1.0,-3.1,-0.7,-0.2,0,0,,,,,,,,,,,,,,,,,,,
29253,1506819950238,,,,,,,,0.03,0.05,1.0,-3.1,-0.7,-0.2,0,0,,,,,,,,,,,,,,,,,,,
29273,1506819950258,0,145.9,,167.0,0,161.5,,0.03,0.05,1.0,-3.1,-0.7,-0.2,0,0,1,1,0.0,0,35.489788,-119.546165,1.75,0.005,274.0,10,2,0.1,0,0.0,-1,0.0,0.0,0.0,0
29293,1506819950278,,,,,,,,0.03,0.05,1.0,-3.0,-0.6,-0.2,0,0,,,,,,,,,,,,,,,,,,,
29313,1506819950297,,,,,,,,0.03,0.05,1.0,-3.0,-0.6,-0.2,0,0,,,,,,,,,,,,,,,,,,,
29333,1506819950317,,,,,,,,0.03,0.05,1.0,-3.0,-0.5,-0.2,0,0,,,,,,,,,,,,,,,,,,,
29353,1506819950337,,,,,,,,0.02,0.05,1.0,-3.0,-0.5,-0.2,0,0,,,,,,,,,,,,,,,,,,,
29373,1506819950357,,,,,0,,,0.02,0.05,1.0,-3.0,-0.3,-0.2,0,0,1,1,0.0,0,35.489788,-119.546165,1.75,0.005,274.0,10,2,0.1,0,0.0,-1,0.0,0.0,0.0,0
29393,1506819950377,,,,,,,,0.02,0.05,1.0,-3.0,-0.4,-0.2,0,0,,,,,,,,,,,,,,,,,,,
29413,1506819950397,,,,,,,,0.02,0.05,1.0,-3.1,-0.5,-0.2,0,0,,,,,,,,,,,,,,,,,,,
29433,1506819950417,,,,,,,,0.02,0.05,1.0,-3.1,-0.5,-0.2,0,0,,,,,,,,,,,,,,,,,,,
29453,1506819950437,,,,,,,,0.02,0.05,1.0,-3.1,-0.5,-0.2,0,0,,,,,,,,,,,,,,,,,,,
