"Interval"|"ms"|0|0|1,"Utc"|"ms"|0|0|1,"FuelLevel"|"F"|0|100|5,"OilTemp"|"F"|0.0|300.0|5,"CoolantPressPSI"|"PSI"|0.0|20.0|1,"Coolant"|"F"|0.0|300.0|5,"OilPress"|"PSI"|0|150|10,"EngineTemp"|"F"|0.0|300.0|5,"Battery"|"Volts"|0.0|20.0|1,"AccelX"|"G"|-3.0|3.0|50,"AccelY"|"G"|-3.0|3.0|50,"AccelZ"|"G"|-3.0|3.0|50,"Yaw"|"Deg/Sec"|-300.0|300.0|50,"Pitch"|"Deg/Sec"|-300.0|300.0|50,"Roll"|"Deg/Sec"|-300.0|300.0|50,"RPM"|""|0|10000|50,"Driveshaft"|"RPM"|0|5000|50,"GPIO1"|""|0|1|10,"GPIO2"|""|0|1|10,"GearRatio"|""|-5.0|5.0|10,"Gear"|""|-1|5|10,"Latitude"|"Degrees"|-180.0|180.0|10,"Longitude"|"Degrees"|-180.0|180.0|10,"Speed"|"mph"|0.0|150.0|10,"Distance"|"mi"|0.0|0.0|10,"Altitude"|"ft"|0.0|4000.0|10,"GPSSats"|""|0|20|10,"GPSQual"|""|0|5|10,"GPSDOP"|""|0.0|20.0|10,"LapCount"|""|0|0|10,"LapTime"|"Min"|0.0|0.0|10,"Sector"|""|0|0|10,"SectorTime"|"Min"|0.0|0.0|10,"PredTime"|"Min"|0.0|0.0|10,"ElapsedTime"|"Min"|0.0|0.0|10,"CurrentLap"|""|0|0|10
11354,1506732859749,,,,,,,,-0.01,0.08,0.99,-3.0,-0.4,-0.2,720,2,,,,,,,,,,,,,,,,,,,
11374,1506732859787,,,,,49,,,-0.01,0.08,0.99,-3.0,-0.4,-0.2,720,2,1,1,720.0,0,35.490131,-119.544434,0.0,0.0,248.1,9,2,1.8,0,0.0,-1,0.0,0.0,0.0,0
11394,1506732859807,,,,,,,,-0.0,0.08,0.99,-3.0,-0.4,-0.2,700,2,,,,,,,,,,,,,,,,,,,
11414,1506732859827,,,,,,,,-0.01,0.08,0.98,-3.0,-0.4,-0.2,700,2,,,,,,,,,,,,,,,,,,,
11434,1506732859847,,,,,,,,-0.01,0.08,0.99,-3.0,-0.3,-0.2,700,2,,,,,,,,,,,,,,,,,,,
11454,1506732859867,,,,,,,,-0.01,0.08,0.99,-3.0,-0.2,-0.2,700,2,,,,,,,,,,,,,,,,,,,
11474,1506732859887,0,124.4,,157.9,51,144.1,,-0.01,0.09,0.99,-3.1,-0.3,-0.1,700,2,1,1,720.0,0,35.490131,-119.544434,0.0,0.0,249.5,9,2,1.8,0,0.0,-1,0.0,0.0,0.0,0
11494,1506732859907,,,,,,,,-0.01,0.08,0.99,-3.0,-0.4,-0.2,700,2,,,,,,,,,,,,,,,,,,,
11514,1506732859927,,,,,,,,-0.01,0.08,0.98,-3.1,-0.4,-0.2,700,2,,,,,,,,,,,,,,,,,,,
11534,1506732859947,,,,,,,,-0.0,0.08,0.98,-3.1,-0.4,-0.1,700,2,,,,,,,,,,,,,,,,,,,
11554,1506732859967,,,,,,,,-0.0,0.09,0.98,-3.1,-0.4,-0.1,700,2,,,,,,,,,,,,,,,,,,,
11574,1506732859987,,,,,50,,,-0.0,0.08,0.98,-3.0,-0.4,-0.2,700,2,1,1,700.0,0,35.490131,-119.544434,0.0,0.0,249.5,9,2,1.8,0,0.0,-1,0.0,0.0,0.0,0
11594,1506732860007,,,,,,,,-0.01,0.08,0.99,-3.1,-0.4,-0.2,700,2,,,,,,,,,,,,,,,,,,,
11614,1506732860027,,,,,,,,-0.01,0.08,0.99,-3.1,-0.4,-0.1,700,2,,,,,,,,,,,,,,,,,,,
11634,1506732860047,,,,,,,,-0.01,0.08,0.99,-3.0,-0.4,-0.2,700,2,,,,,,,,,,,,,,,,,,,
11654,1506732860067,,,,,,,,-0.01,0.08,0.99,-3.1,-0.5,-0.2,700,2,,,,,,,,,,,,,,,,,,,
11674,1506732860086,0,125.2,,157.6,50,142.8,,-0.01,0.08,0.98,-3.1,-0.5,-0.2,720,2,1,1,700.0,0,35.490131,-119.544434,0.0,0.0,248.7,9,2,1.8,0,0.0,-1,0.0,0.0,0.0,0
11694,1506732860106,,,,,,,,-0.01,0.08,0.98,-3.0,-0.5,-0.2,700,2,,,,,,,,,,,,,,,,,,,
11714,1506732860126,,,,,,,,-0.01,0.08,0.98,-3.0,-0.5,-0.2,720,2,,,,,,,,,,,,,,,,,,,
11734,1506732860146,,,,,,,,-0.01,0.08,0.98,-3.0,-0.4,-0.2,720,2,,,,,,,,,,,,,,,,,,,
11754,1506732860166,,,,,,,,-0.01,0.08,0.98,-3.0,-0.4,-0.2,700,2,,,,,,,,,,,,,,,,,,,
11774,1506732860184,,,,,49,,,-0.01,0.08,0.98,-3.0,-0.5,-0.2,700,2,1,1,720.0,0,35.490131,-119.544434,0.0,0.0,248.5,9,2,1.8,0,0.0,-1,0.0,0.0,0.0,0
11794,1506732860204,,,,,,,,-0.01,0.07,0.99,-3.0,-0.4,-0.2,700,2,,,,,,,,,,,,,,,,,,,
11814,1506732860224,,,,,,,,-0.01,0.08,0.99,-3.0,-0.4,-0.2,720,2,,,,,,,,,,,,,,,,,,,
11834,1506732860244,,,,,,,,-0.01,0.08,0.98,-3.0,-0.4,-0.2,720,2,,,,,,,,,,,,,,,,,,,
11854,1506732860264,,,,,,,,-0.01,0.07,0.98,-3.0,-0.5,-0.2,720,2,,,,,,,,,,,,,,,,,,,
11874,1506732860286,0,125.6,,158.4,50,143.9,,-0.01,0.08,0.98,-3.0,-0.5,-0.2,720,2,1,1,720.0,0,35.490131,-119.544434,0.0,0.0,248.2,9,2,1.8,0,0.0,-1,0.0,0.0,0.0,0
11894,1506732860306,,,,,,,,-0.01,0.08,0.98,-3.0,-0.5,-0.1,720,2,,,,,,,,,,,,,,,,,,,
11914,1506732860326,,,,,,,,-0.01,0.08,0.98,-3.0,-0.5,-0.1,720,2,,,,,,,,,,,,,,,,,,,
11934,1506732860346,,,,,,,,-0.01,0.08,0.98,-3.0,-0.4,-0.2,720,2,,,,,,,,,,,,,,,,,,,
11954,1506732860366,,,,,,,,-0.01,0.08,0.99,-3.0,-0.4,-0.2,720,2,,,,,,,,,,,,,,,,,,,
11974,1506732860384,,,,,49,,,-0.01,0.08,0.99,-3.0,-0.4,-0.2,720,2,1,1,720.0,0,35.490131,-119.544434,0.0,0.0,248.0,9,2,1.8,0,0.0,-1,0.0,0.0,0.0,0
11994,1506732860404,,,,,,,,-0.01,0.08,0.99,-3.0,-0.5,-0.2,720,2,,,,,,,,,,,,,,,,,,,
12014,1506732860424,,,,,,,,-0.01,0.08,0.99,-3.0,-0.5,-0.2,720,2,,,,,,,,,,,,,,,,,,,
12034,1506732860444,,,,,,,,-0.01,0.08,0.99,-3.1,-0.5,-0.1,720,2,,,,,,,,,,,,,,,,,,,
12054,1506732860464,,,,,,,,-0.01,0.08,0.99,-3.1,-0.4,-0.1,720,2,,,,,,,,,,,,,,,,,,,
12074,1506732860486,0,125.0,-0.4,158.0,50,143.8,14.61,-0.01,0.08,0.99,-3.1,-0.5,-0.2,720,2,1,1,720.0,0,35.490131,-119.544434,0.0,0.0,248.0,9,2,1.8,0,0.0,-1,0.0,0.0,0.0,0
12094,1506732860506,,,,,,,,-0.01,0.08,0.99,-3.1,-0.5,-0.2,720,2,,,,,,,,,,,,,,,,,,,
12114,1506732860526,,,,,,,,-0.01,0.08,0.99,-3.1,-0.5,-0.2,720,2,,,,,,,,,,,,,,,,,,,
12134,1506732860546,,,,,,,,-0.01,0.08,0.98,-3.0,-0.5,-0.2,720,2,,,,,,,,,,,,,,,,,,,
12154,1506732860566,,,,,,,,-0.01,0.08,0.99,-3.0,-0.5,-0.2,720,2,,,,,,,,,,,,,,,,,,,
12174,1506732860586,,,,,49,,,-0.01,0.08,0.99,-3.0,-0.5,-0.2,720,153846,1,1,720.0,0,35.490131,-119.544434,0.0,0.0,248.2,9,2,1.8,0,0.0,-1,0.0,0.0,0.0,0
12194,1506732860606,,,,,,,,-0.01,0.08,0.99,-3.0,-0.5,-0.2,720,0,,,,,,,,,,,,,,,,,,,
12214,1506732860626,,,,,,,,-0.01,0.07,0.98,-3.0,-0.6,-0.3,720,0,,,,,,,,,,,,,,,,,,,
12234,1506732860646,,,,,,,,-0.01,0.07,0.99,-3.1,-0.6,-0.3,720,0,,,,,,,,,,,,,,,,,,,
12254,1506732860666,,,,,,,,-0.01,0.07,0.98,-3.1,-0.5,-0.2,720,0,,,,,,,,,,,,,,,,,,,
12274,1506732860680,0,124.5,,157.4,48,143.2,,-0.01,0.07,0.97,-3.1,-0.4,-0.2,720,0,1,1,0.0,0,35.490131,-119.544434,0.0,0.0,248.2,9,2,1.8,0,0.0,-1,0.0,0.0,0.0,0
12294,1506732860700,,,,,,,,-0.01,0.07,0.98,-3.0,-0.4,-0.3,720,0,,,,,,,,,,,,,,,,,,,
12314,1506732860720,,,,,,,,-0.02,0.07,0.98,-3.0,-0.5,-0.2,720,0,,,,,,,,,,,,,,,,,,,
12334,1506732860740,,,,,,,,-0.01,0.08,0.98,-3.1,-0.4,-0.2,720,0,,,,,,,,,,,,,,,,,,,
12354,1506732860760,,,,,,,,-0.01,0.07,0.98,-3.0,-0.4,-0.2,720,0,,,,,,,,,,,,,,,,,,,
