"Interval"|"ms"|0|0|1,"Utc"|"ms"|0|0|1,"FuelLevel"|"F"|0|100|5,"OilTemp"|"F"|0.0|300.0|5,"CoolantPressPSI"|"PSI"|0.0|20.0|1,"Coolant"|"F"|0.0|300.0|5,"OilPress"|"PSI"|0|150|10,"EngineTemp"|"F"|0.0|300.0|5,"Battery"|"Volts"|0.0|20.0|1,"AccelX"|"G"|-3.0|3.0|50,"AccelY"|"G"|-3.0|3.0|50,"AccelZ"|"G"|-3.0|3.0|50,"Yaw"|"Deg/Sec"|-300.0|300.0|50,"Pitch"|"Deg/Sec"|-300.0|300.0|50,"Roll"|"Deg/Sec"|-300.0|300.0|50,"RPM"|""|0|10000|50,"Driveshaft"|"RPM"|0|5000|50,"GPIO1"|""|0|1|10,"GPIO2"|""|0|1|10,"GearRatio"|""|-5.0|5.0|10,"Gear"|""|-1|5|10,"Latitude"|"Degrees"|-180.0|180.0|10,"Longitude"|"Degrees"|-180.0|180.0|10,"Speed"|"mph"|0.0|150.0|10,"Distance"|"mi"|0.0|0.0|10,"Altitude"|"ft"|0.0|4000.0|10,"GPSSats"|""|0|20|10,"GPSQual"|""|0|5|10,"GPSDOP"|""|0.0|20.0|10,"LapCount"|""|0|0|10,"LapTime"|"Min"|0.0|0.0|10,"Sector"|""|0|0|10,"SectorTime"|"Min"|0.0|0.0|10,"PredTime"|"Min"|0.0|0.0|10,"ElapsedTime"|"Min"|0.0|0.0|10,"CurrentLap"|""|0|0|10
26054,1495386799356,,,,,,,,0.03,0.07,1.0,-3.0,-0.4,-0.2,800,0,,,,,,,,,,,,,,,,,,,
26074,1495386799376,0,91.0,-0.4,96.0,60,91.5,14.76,0.03,0.07,0.99,-3.0,-0.1,-0.1,800,0,1,1,0.0,0,39.537434,-122.332703,0.0,0.0,436.4,4,2,0.5,0,0.0,-1,0.0,0.0,0.0,0
26094,1495386799396,,,,,,,,0.04,0.07,1.0,-3.0,-0.3,-0.1,800,0,,,,,,,,,,,,,,,,,,,
26114,1495386799416,,,,,,,,0.04,0.07,1.0,-3.0,-0.3,-0.1,800,0,,,,,,,,,,,,,,,,,,,
26134,1495386799436,,,,,,,,0.04,0.08,0.99,-3.0,-0.2,-0.1,820,0,,,,,,,,,,,,,,,,,,,
26154,1495386799452,,,,,,,,0.03,0.07,0.99,-3.0,-0.3,-0.1,800,0,,,,,,,,,,,,,,,,,,,
26174,1495386799472,,,,,58,,,0.03,0.07,1.0,-3.0,-0.1,-0.1,800,0,1,1,0.0,0,39.53743,-122.332703,0.0,0.0,431.5,7,2,2.0,0,0.0,-1,0.0,0.0,0.0,0
26194,1495386799492,,,,,,,,0.04,0.07,1.0,-3.0,-0.3,-0.1,800,0,,,,,,,,,,,,,,,,,,,
26214,1495386799512,,,,,,,,0.03,0.07,1.01,-3.0,-0.2,-0.1,800,0,,,,,,,,,,,,,,,,,,,
26234,1495386799532,,,,,,,,0.03,0.07,1.02,-3.0,-0.2,-0.1,800,0,,,,,,,,,,,,,,,,,,,
26254,1495386799552,,,,,,,,0.03,0.07,1.02,-3.0,-0.3,-0.1,800,0,,,,,,,,,,,,,,,,,,,
26274,1495386799560,0,88.7,,94.6,57,92.7,,0.02,0.07,1.02,-3.0,-0.3,-0.1,800,0,1,1,0.0,0,39.537426,-122.332687,0.0,0.0,406.9,7,2,2.0,0,0.0,-1,0.0,0.0,0.0,0
26294,1495386799580,,,,,,,,0.03,0.06,1.02,-3.0,-0.2,-0.2,800,0,,,,,,,,,,,,,,,,,,,
26314,1495386799600,,,,,,,,0.02,0.07,1.02,-3.1,-0.4,-0.1,800,0,,,,,,,,,,,,,,,,,,,
26334,1495386799620,,,,,,,,0.02,0.07,1.02,-3.0,-0.3,-0.1,800,0,,,,,,,,,,,,,,,,,,,
26354,1495386799656,,,,,,,,0.02,0.07,1.02,-3.0,-0.3,-0.2,800,0,,,,,,,,,,,,,,,,,,,
26374,1495386799676,,,,,60,,,0.02,0.06,1.02,-3.0,-0.5,-0.2,800,0,1,1,0.0,0,39.537437,-122.332687,0.0,0.0,403.6,7,2,2.0,0,0.0,-1,0.0,0.0,0.0,0
26394,1495386799696,,,,,,,,0.02,0.06,1.01,-3.0,-0.3,-0.1,800,0,,,,,,,,,,,,,,,,,,,
26414,1495386799716,,,,,,,,0.03,0.07,1.01,-3.0,-0.7,-0.1,800,0,,,,,,,,,,,,,,,,,,,
26434,1495386799736,,,,,,,,0.03,0.08,1.01,-3.0,-0.6,-0.1,800,0,,,,,,,,,,,,,,,,,,,
26454,1495386799754,,,,,,,,0.03,0.07,1.01,-3.0,-0.6,-0.1,800,0,,,,,,,,,,,,,,,,,,,
