"Interval"|"ms"|0|0|1,"Utc"|"ms"|0|0|1,"FuelLevel"|"F"|0|100|5,"OilTemp"|"F"|0.0|300.0|5,"CoolantPressPSI"|"PSI"|0.0|20.0|1,"Coolant"|"F"|0.0|300.0|5,"OilPress"|"PSI"|0|150|10,"EngineTemp"|"F"|0.0|300.0|5,"Battery"|"Volts"|0.0|20.0|1,"AccelX"|"G"|-3.0|3.0|50,"AccelY"|"G"|-3.0|3.0|50,"AccelZ"|"G"|-3.0|3.0|50,"Yaw"|"Deg/Sec"|-300.0|300.0|50,"Pitch"|"Deg/Sec"|-300.0|300.0|50,"Roll"|"Deg/Sec"|-300.0|300.0|50,"RPM"|""|0|10000|50,"Driveshaft"|"RPM"|0|5000|50,"GPIO1"|""|0|1|10,"GPIO2"|""|0|1|10,"GearRatio"|""|-5.0|5.0|10,"Gear"|""|-1|5|10,"Latitude"|"Degrees"|-180.0|180.0|10,"Longitude"|"Degrees"|-180.0|180.0|10,"Speed"|"mph"|0.0|150.0|10,"Distance"|"mi"|0.0|0.0|10,"Altitude"|"ft"|0.0|4000.0|10,"GPSSats"|""|0|20|10,"GPSQual"|""|0|5|10,"GPSDOP"|""|0.0|20.0|10,"LapCount"|""|0|0|10,"LapTime"|"Min"|0.0|0.0|10,"Sector"|""|0|0|10,"SectorTime"|"Min"|0.0|0.0|10,"PredTime"|"Min"|0.0|0.0|10,"ElapsedTime"|"Min"|0.0|0.0|10,"CurrentLap"|""|0|0|10
9402595,1495396176068,,,,,,,,0.03,0.08,1.01,-3.1,-0.1,-0.0,420,0,,,,,,,,,,,,,,,,,,,
9402615,1495396176096,,,,,,,,0.04,0.1,1.02,-3.1,-0.1,0.2,580,0,,,,,,,,,,,,,,,,,,,
9402635,1495396176116,,,,,,,,0.04,0.11,1.01,-3.1,0.1,-0.1,740,0,,,,,,,,,,,,,,,,,,,
9402655,1495396176136,,,,,,,,0.04,0.09,1.01,-3.0,-0.2,-0.5,800,0,,,,,,,,,,,,,,,,,,,
9402677,1495396176158,,,,,5,,,0.03,0.08,0.99,-3.0,0.2,-0.7,800,0,0,0,0.0,0,39.53878,-122.332184,0.0,4.61,278.8,9,2,2.3,21,3.9433,8,0.1267,30.039,30.0283,22
9402696,1495396176177,,,,,,,,0.04,0.09,0.99,-3.1,0.4,-0.4,760,0,,,,,,,,,,,,,,,,,,,
9402716,1495396176197,,,,,,,,0.05,0.1,0.99,-3.1,0.4,-0.1,720,0,,,,,,,,,,,,,,,,,,,
9402736,1495396176217,,,,,,,,0.05,0.11,1.0,-3.1,0.5,-0.1,720,0,,,,,,,,,,,,,,,,,,,
9402756,1495396176237,,,,,,,,0.05,0.11,0.99,-3.1,0.4,-0.1,680,2,,,,,,,,,,,,,,,,,,,
9402778,1495396176259,0,156.4,-0.5,175.2,9,179.0,13.04,0.05,0.1,0.97,-3.2,0.2,0.0,680,2,0,1,0.0,0,39.53878,-122.332184,0.0,4.61,278.8,9,2,2.3,21,3.9433,8,0.1267,30.0407,30.03,22
