"Interval"|"ms"|0|0|1,"Utc"|"ms"|0|0|1,"FuelLevel"|"F"|0|100|5,"OilTemp"|"F"|0.0|300.0|5,"CoolantPressPSI"|"PSI"|0.0|20.0|1,"Coolant"|"F"|0.0|300.0|5,"OilPress"|"PSI"|0|150|10,"EngineTemp"|"F"|0.0|300.0|5,"Battery"|"Volts"|0.0|20.0|1,"AccelX"|"G"|-3.0|3.0|50,"AccelY"|"G"|-3.0|3.0|50,"AccelZ"|"G"|-3.0|3.0|50,"Yaw"|"Deg/Sec"|-300.0|300.0|50,"Pitch"|"Deg/Sec"|-300.0|300.0|50,"Roll"|"Deg/Sec"|-300.0|300.0|50,"RPM"|""|0|10000|50,"Driveshaft"|"RPM"|0|5000|50,"GPIO1"|""|0|1|10,"GPIO2"|""|0|1|10,"GearRatio"|""|-5.0|5.0|10,"Gear"|""|-1|5|10,"Latitude"|"Degrees"|-180.0|180.0|10,"Longitude"|"Degrees"|-180.0|180.0|10,"Speed"|"mph"|0.0|150.0|10,"Distance"|"mi"|0.0|0.0|10,"Altitude"|"ft"|0.0|4000.0|10,"GPSSats"|""|0|20|10,"GPSQual"|""|0|5|10,"GPSDOP"|""|0.0|20.0|10,"LapCount"|""|0|0|10,"LapTime"|"Min"|0.0|0.0|10,"Sector"|""|0|0|10,"SectorTime"|"Min"|0.0|0.0|10,"PredTime"|"Min"|0.0|0.0|10,"ElapsedTime"|"Min"|0.0|0.0|10,"CurrentLap"|""|0|0|10
701574,1495245986209,,,,,0,,,0.0,0.1,0.98,-3.0,0.3,-0.3,300,0,1,0,0.0,0,39.536705,-122.332146,0.0,0.291,294.6,8,3,2.3,0,0.0,-1,0.0,0.0,0.0,0
701594,1495245986229,,,,,,,,-0.0,0.1,0.97,-2.9,0.2,-0.4,460,0,,,,,,,,,,,,,,,,,,,
701614,1495245986249,,,,,,,,-0.01,0.09,0.97,-2.9,0.1,-0.4,460,0,,,,,,,,,,,,,,,,,,,
701634,1495245986269,,,,,,,,-0.01,0.09,0.97,-2.9,0.2,-0.4,540,0,,,,,,,,,,,,,,,,,,,
701654,1495245986289,,,,,,,,-0.01,0.08,0.96,-2.9,0.2,-0.4,540,0,,,,,,,,,,,,,,,,,,,
701674,1495245986309,0,124.5,,159.4,1,146.7,,-0.01,0.09,0.97,-3.0,0.3,-0.3,560,0,1,0,0.0,0,39.536705,-122.332146,0.0,0.291,294.6,8,3,2.3,0,0.0,-1,0.0,0.0,0.0,0
701694,1495245986329,,,,,,,,-0.01,0.07,0.97,-2.9,0.4,-0.3,560,0,,,,,,,,,,,,,,,,,,,
701714,1495245986349,,,,,,,,-0.0,0.07,0.96,-3.0,0.8,-0.2,660,0,,,,,,,,,,,,,,,,,,,
701734,1495245986369,,,,,,,,0.0,0.08,0.96,-3.0,0.8,-0.2,780,0,,,,,,,,,,,,,,,,,,,
701754,1495245986389,,,,,,,,0.0,0.1,0.96,-3.0,0.8,-0.2,840,0,,,,,,,,,,,,,,,,,,,
