"Interval"|"ms"|0|0|1,"Utc"|"ms"|0|0|1,"FuelLevel"|"F"|0|100|5,"OilTemp"|"F"|0.0|300.0|5,"CoolantPressPSI"|"PSI"|0.0|20.0|1,"Coolant"|"F"|0.0|300.0|5,"OilPress"|"PSI"|0|150|10,"EngineTemp"|"F"|0.0|300.0|5,"Battery"|"Volts"|0.0|20.0|1,"AccelX"|"G"|-3.0|3.0|50,"AccelY"|"G"|-3.0|3.0|50,"AccelZ"|"G"|-3.0|3.0|50,"Yaw"|"Deg/Sec"|-300.0|300.0|50,"Pitch"|"Deg/Sec"|-300.0|300.0|50,"Roll"|"Deg/Sec"|-300.0|300.0|50,"RPM"|""|0|10000|50,"Driveshaft"|"RPM"|0|5000|50,"GPIO1"|""|0|1|10,"GPIO2"|""|0|1|10,"GearRatio"|""|-5.0|5.0|10,"Gear"|""|-1|5|10,"Latitude"|"Degrees"|-180.0|180.0|10,"Longitude"|"Degrees"|-180.0|180.0|10,"Speed"|"mph"|0.0|150.0|10,"Distance"|"mi"|0.0|0.0|10,"Altitude"|"ft"|0.0|4000.0|10,"GPSSats"|""|0|20|10,"GPSQual"|""|0|5|10,"GPSDOP"|""|0.0|20.0|10,"LapCount"|""|0|0|10,"LapTime"|"Min"|0.0|0.0|10,"Sector"|""|0|0|10,"SectorTime"|"Min"|0.0|0.0|10,"PredTime"|"Min"|0.0|0.0|10,"ElapsedTime"|"Min"|0.0|0.0|10,"CurrentLap"|""|0|0|10
36554,1495236483992,,,,,,,,0.01,0.06,0.98,-3.1,0.2,-0.1,40,0,,,,,,,,,,,,,,,,,,,
36574,1495236484012,,,,,1,,,0.02,0.06,0.99,-3.0,0.0,-0.1,40,0,1,1,0.0,0,39.538685,-122.332405,0.0,0.0,126.0,7,2,2.5,0,0.0,-1,0.0,0.0,0.0,0
36594,1495236484032,,,,,,,,0.02,0.07,0.99,-3.0,0.0,-0.2,260,0,,,,,,,,,,,,,,,,,,,
36614,1495236484052,,,,,,,,0.02,0.08,1.0,-3.0,0.1,-0.2,260,0,,,,,,,,,,,,,,,,,,,
36634,1495236484072,,,,,,,,0.01,0.07,0.99,-3.0,-0.0,-0.3,260,0,,,,,,,,,,,,,,,,,,,
36654,1495236484096,,,,,,,,0.02,0.08,0.99,-3.0,0.0,-0.2,400,0,,,,,,,,,,,,,,,,,,,
36674,1495236484116,0,93.5,,134.0,1,127.5,,0.02,0.08,1.0,-3.0,0.0,-0.2,400,0,1,1,0.0,0,39.538685,-122.332405,0.0,0.0,126.0,7,2,2.5,0,0.0,-1,0.0,0.0,0.0,0
36694,1495236484136,,,,,,,,0.02,0.08,1.0,-3.0,-0.0,-0.1,500,0,,,,,,,,,,,,,,,,,,,
36714,1495236484156,,,,,,,,0.02,0.08,1.0,-3.0,-0.0,-0.1,560,0,,,,,,,,,,,,,,,,,,,
36734,1495236484176,,,,,,,,0.02,0.1,0.99,-3.1,0.1,-0.1,560,0,,,,,,,,,,,,,,,,,,,
36754,1495236484195,,,,,,,,0.01,0.11,0.97,-3.0,-0.1,-0.1,640,0,,,,,,,,,,,,,,,,,,,
36774,1495236484215,,,,,3,,,0.02,0.08,0.97,-3.0,0.1,-0.3,780,0,1,0,0.0,0,39.538685,-122.332405,0.0,0.0,126.0,7,2,2.5,0,0.0,-1,0.0,0.0,0.0,0
36794,1495236484235,,,,,,,,0.01,0.07,0.98,-3.0,0.0,-0.5,780,0,,,,,,,,,,,,,,,,,,,
36814,1495236484255,,,,,,,,0.01,0.06,0.97,-3.0,0.2,-0.5,820,0,,,,,,,,,,,,,,,,,,,
36834,1495236484275,,,,,,,,0.01,0.07,0.96,-3.1,0.4,-0.3,760,0,,,,,,,,,,,,,,,,,,,
36854,1495236484295,,,,,,,,0.02,0.09,0.97,-3.1,0.5,-0.2,720,0,,,,,,,,,,,,,,,,,,,
36874,1495236484315,0,95.1,,133.5,5,126.2,,0.02,0.09,0.97,-3.1,0.5,-0.2,720,0,1,1,0.0,0,39.538685,-122.332405,0.0,0.0,126.0,7,2,2.5,0,0.0,-1,0.0,0.0,0.0,0
36894,1495236484335,,,,,,,,0.02,0.1,0.97,-3.1,0.5,-0.2,660,0,,,,,,,,,,,,,,,,,,,
36914,1495236484355,,,,,,,,0.03,0.1,0.98,-3.0,0.6,-0.2,660,0,,,,,,,,,,,,,,,,,,,
36934,1495236484375,,,,,,,,0.02,0.08,0.98,-3.0,0.4,-0.3,660,0,,,,,,,,,,,,,,,,,,,
36954,1495236484395,,,,,,,,0.03,0.08,0.97,-3.0,0.4,-0.4,720,0,,,,,,,,,,,,,,,,,,,
36974,1495236484415,,,,,5,,,0.03,0.08,0.97,-3.1,0.5,-0.2,760,0,1,1,0.0,0,39.538685,-122.332405,0.0,0.0,126.0,7,2,2.5,0,0.0,-1,0.0,0.0,0.0,0
36994,1495236484435,,,,,,,,0.03,0.07,0.98,-3.0,0.4,-0.2,720,0,,,,,,,,,,,,,,,,,,,
37014,1495236484455,,,,,,,,0.03,0.07,0.97,-3.0,0.3,-0.2,760,0,,,,,,,,,,,,,,,,,,,
37034,1495236484475,,,,,,,,0.03,0.07,0.98,-3.0,0.2,-0.1,760,0,,,,,,,,,,,,,,,,,,,
37054,1495236484495,,,,,,,,0.03,0.08,0.98,-3.1,0.3,0.0,800,0,,,,,,,,,,,,,,,,,,,
37074,1495236484515,0,97.0,-0.8,134.5,10,126.6,14.46,0.03,0.09,0.98,-3.1,0.1,-0.1,820,0,1,1,0.0,0,39.538685,-122.332405,0.0,0.0,126.0,7,2,2.5,0,0.0,-1,0.0,0.0,0.0,0
37094,1495236484535,,,,,,,,0.02,0.09,0.99,-3.0,0.1,-0.2,840,0,,,,,,,,,,,,,,,,,,,
37114,1495236484555,,,,,,,,0.02,0.09,0.98,-3.0,0.1,-0.2,860,0,,,,,,,,,,,,,,,,,,,
37134,1495236484575,,,,,,,,0.02,0.08,0.98,-3.0,0.0,-0.2,820,0,,,,,,,,,,,,,,,,,,,
37154,1495236484595,,,,,,,,0.02,0.07,0.98,-3.0,0.1,-0.2,820,0,,,,,,,,,,,,,,,,,,,
37174,1495236484615,,,,,12,,,0.02,0.08,0.98,-3.0,0.2,-0.1,840,0,1,1,0.0,0,39.538685,-122.332405,0.0,0.0,126.0,7,2,2.5,0,0.0,-1,0.0,0.0,0.0,0
37194,1495236484635,,,,,,,,0.02,0.08,0.98,-3.0,0.1,-0.1,820,0,,,,,,,,,,,,,,,,,,,
37214,1495236484655,,,,,,,,0.02,0.07,0.98,-3.0,0.1,-0.2,840,0,,,,,,,,,,,,,,,,,,,
37234,1495236484675,,,,,,,,0.01,0.07,0.98,-2.9,0.1,-0.3,840,0,,,,,,,,,,,,,,,,,,,
37254,1495236484695,,,,,,,,0.01,0.06,0.98,-2.9,0.2,-0.3,860,0,,,,,,,,,,,,,,,,,,,
37274,1495236484715,1,95.4,,133.7,14,126.5,,0.01,0.06,0.98,-3.0,0.2,-0.3,840,0,1,1,0.0,0,39.538685,-122.332405,0.0,0.0,126.0,7,2,2.5,0,0.0,-1,0.0,0.0,0.0,0
37294,1495236484735,,,,,,,,0.01,0.07,0.98,-3.0,0.2,-0.2,840,0,,,,,,,,,,,,,,,,,,,
37314,1495236484755,,,,,,,,0.02,0.07,0.99,-3.0,0.2,-0.1,840,0,,,,,,,,,,,,,,,,,,,
37334,1495236484775,,,,,,,,0.02,0.07,0.99,-3.0,0.2,-0.1,840,0,,,,,,,,,,,,,,,,,,,
37354,1495236484795,,,,,,,,0.02,0.07,0.99,-3.0,0.2,-0.2,820,0,,,,,,,,,,,,,,,,,,,
37374,1495236484815,,,,,19,,,0.02,0.07,0.99,-3.0,0.2,-0.2,800,0,1,1,0.0,0,39.538685,-122.332405,0.0,0.0,126.0,7,2,2.5,0,0.0,-1,0.0,0.0,0.0,0
37394,1495236484835,,,,,,,,0.01,0.07,0.99,-3.1,0.2,-0.2,800,0,,,,,,,,,,,,,,,,,,,
37414,1495236484855,,,,,,,,0.01,0.07,0.99,-3.1,0.1,-0.2,800,0,,,,,,,,,,,,,,,,,,,
37434,1495236484875,,,,,,,,0.01,0.07,0.99,-3.1,0.1,-0.1,780,0,,,,,,,,,,,,,,,,,,,
