"Interval"|"ms"|0|0|1,"Utc"|"ms"|0|0|1,"FuelLevel"|"F"|0|100|5,"OilTemp"|"F"|0.0|300.0|5,"CoolantPressPSI"|"PSI"|0.0|20.0|1,"Coolant"|"F"|0.0|300.0|5,"OilPress"|"PSI"|0|150|10,"EngineTemp"|"F"|0.0|300.0|5,"Battery"|"Volts"|0.0|20.0|1,"AccelX"|"G"|-3.0|3.0|50,"AccelY"|"G"|-3.0|3.0|50,"AccelZ"|"G"|-3.0|3.0|50,"Yaw"|"Deg/Sec"|-300.0|300.0|50,"Pitch"|"Deg/Sec"|-300.0|300.0|50,"Roll"|"Deg/Sec"|-300.0|300.0|50,"RPM"|""|0|10000|50,"Driveshaft"|"RPM"|0|5000|50,"GPIO1"|""|0|1|10,"GPIO2"|""|0|1|10,"GearRatio"|""|-5.0|5.0|10,"Gear"|""|-1|5|10,"Latitude"|"Degrees"|-180.0|180.0|10,"Longitude"|"Degrees"|-180.0|180.0|10,"Speed"|"mph"|0.0|150.0|10,"Distance"|"mi"|0.0|0.0|10,"Altitude"|"ft"|0.0|4000.0|10,"GPSSats"|""|0|20|10,"GPSQual"|""|0|5|10,"GPSDOP"|""|0.0|20.0|10,"LapCount"|""|0|0|10,"LapTime"|"Min"|0.0|0.0|10,"Sector"|""|0|0|10,"SectorTime"|"Min"|0.0|0.0|10,"PredTime"|"Min"|0.0|0.0|10,"ElapsedTime"|"Min"|0.0|0.0|10,"CurrentLap"|""|0|0|10
98954,1495381602253,,,,,,,,0.04,0.1,0.98,-3.7,-1.4,-0.0,1560,480,,,,,,,,,,,,,,,,,,,
98974,1495381602349,,,,,66,,,0.03,0.1,1.0,-3.7,-1.6,0.0,1560,474,1,1,3.264,1,39.538918,-122.332428,8.32,0.0,350.8,6,3,2.5,0,0.0,-1,0.0,0.0,0.0,0
98994,1495381602369,,,,,,,,0.04,0.11,1.0,-3.7,-1.1,0.3,1560,478,,,,,,,,,,,,,,,,,,,
99014,1495381602389,,,,,,,,0.04,0.11,1.01,-3.7,-1.4,0.4,1560,482,,,,,,,,,,,,,,,,,,,
99034,1495381602409,,,,,,,,0.03,0.09,1.02,-3.6,-1.0,0.5,1580,478,,,,,,,,,,,,,,,,,,,
99054,1495381602429,,,,,,,,0.04,0.11,1.03,-3.5,-1.4,0.4,1560,482,,,,,,,,,,,,,,,,,,,
99074,1495381602449,0,67.8,0.3,93.6,65,83.2,14.69,0.04,0.11,1.01,-3.5,-1.2,0.3,1560,480,1,1,3.264,1,39.538906,-122.332428,8.82,0.0,335.9,6,3,2.5,0,0.0,-1,0.0,0.0,0.0,0
99094,1495381602469,,,,,,,,0.04,0.11,1.0,-3.5,-1.3,0.2,1580,480,,,,,,,,,,,,,,,,,,,
99114,1495381602489,,,,,,,,0.03,0.12,1.01,-3.5,-1.7,0.1,1560,478,,,,,,,,,,,,,,,,,,,
99134,1495381602509,,,,,,,,0.04,0.11,1.01,-3.5,-1.2,0.1,1560,480,,,,,,,,,,,,,,,,,,,
