"Interval"|"ms"|0|0|1,"Utc"|"ms"|0|0|1,"FuelLevel"|"F"|0|100|5,"OilTemp"|"F"|0.0|300.0|5,"CoolantPressPSI"|"PSI"|0.0|20.0|1,"Coolant"|"F"|0.0|300.0|5,"OilPress"|"PSI"|0|150|10,"EngineTemp"|"F"|0.0|300.0|5,"Battery"|"Volts"|0.0|20.0|1,"AccelX"|"G"|-3.0|3.0|50,"AccelY"|"G"|-3.0|3.0|50,"AccelZ"|"G"|-3.0|3.0|50,"Yaw"|"Deg/Sec"|-300.0|300.0|50,"Pitch"|"Deg/Sec"|-300.0|300.0|50,"Roll"|"Deg/Sec"|-300.0|300.0|50,"RPM"|""|0|10000|50,"Driveshaft"|"RPM"|0|5000|50,"GPIO1"|""|0|1|10,"GPIO2"|""|0|1|10,"GearRatio"|""|-5.0|5.0|10,"Gear"|""|-1|5|10,"Latitude"|"Degrees"|-180.0|180.0|10,"Longitude"|"Degrees"|-180.0|180.0|10,"Speed"|"mph"|0.0|150.0|10,"Distance"|"mi"|0.0|0.0|10,"Altitude"|"ft"|0.0|4000.0|10,"GPSSats"|""|0|20|10,"GPSQual"|""|0|5|10,"GPSDOP"|""|0.0|20.0|10,"LapCount"|""|0|0|10,"LapTime"|"Min"|0.0|0.0|10,"Sector"|""|0|0|10,"SectorTime"|"Min"|0.0|0.0|10,"PredTime"|"Min"|0.0|0.0|10,"ElapsedTime"|"Min"|0.0|0.0|10,"CurrentLap"|""|0|0|10
226674,1495236674118,0,102.4,,143.3,1,132.4,,0.02,0.12,0.99,-3.1,-0.0,0.1,300,0,1,1,0.0,0,39.538654,-122.332306,0.0,0.002,251.0,7,2,2.5,0,0.0,-1,0.0,0.0,0.0,0
226694,1495236674138,,,,,,,,0.02,0.11,1.0,-3.2,0.2,-0.1,300,0,,,,,,,,,,,,,,,,,,,
226714,1495236674158,,,,,,,,0.02,0.11,1.0,-3.1,0.1,-0.2,300,0,,,,,,,,,,,,,,,,,,,
226734,1495236674178,,,,,,,,0.02,0.11,0.99,-3.1,0.0,-0.1,440,0,,,,,,,,,,,,,,,,,,,
226754,1495236674198,,,,,,,,0.02,0.11,1.0,-3.1,0.1,-0.1,440,0,,,,,,,,,,,,,,,,,,,
226774,1495236674218,,,,,2,,,0.02,0.11,1.0,-3.1,0.1,-0.1,500,0,1,0,0.0,0,39.538654,-122.332306,0.0,0.002,251.0,7,2,2.5,0,0.0,-1,0.0,0.0,0.0,0
226794,1495236674238,,,,,,,,0.02,0.11,0.99,-3.1,0.0,0.0,500,0,,,,,,,,,,,,,,,,,,,
226814,1495236674258,,,,,,,,0.03,0.12,1.0,-3.1,0.1,0.0,500,0,,,,,,,,,,,,,,,,,,,
226834,1495236674278,,,,,,,,0.02,0.11,0.99,-3.1,-0.2,-0.1,580,0,,,,,,,,,,,,,,,,,,,
226854,1495236674300,,,,,,,,0.03,0.11,0.98,-3.0,-0.4,-0.2,580,0,,,,,,,,,,,,,,,,,,,
