"Interval"|"ms"|0|0|1,"Utc"|"ms"|0|0|1,"FuelLevel"|"F"|0|100|5,"OilTemp"|"F"|0.0|300.0|5,"Coolant"|"F"|0.0|300.0|5,"OilPress"|"PSI"|0|150|10,"EngineTemp"|"F"|0.0|300.0|5,"Battery"|"Volts"|0.0|20.0|1,"AccelX"|"G"|-3.0|3.0|50,"AccelY"|"G"|-3.0|3.0|50,"AccelZ"|"G"|-3.0|3.0|50,"Yaw"|"Deg/Sec"|-300.0|300.0|50,"Pitch"|"Deg/Sec"|-300.0|300.0|50,"Roll"|"Deg/Sec"|-300.0|300.0|50,"RPM"|""|0|10000|50,"Driveshaft"|"RPM"|0|5000|50,"GearRatio"|""|-5.0|5.0|10,"Gear"|""|-1|5|10,"Latitude"|"Degrees"|-180.0|180.0|10,"Longitude"|"Degrees"|-180.0|180.0|10,"Speed"|"MPH"|0.0|150.0|10,"Distance"|"Miles"|0.0|0.0|10,"Altitude"|"Feet"|0.0|4000.0|10,"GPSSats"|""|0|20|10,"GPSQual"|""|0|5|10,"GPSDOP"|""|0.0|20.0|10,"LapCount"|""|0|0|10,"LapTime"|"Min"|0.0|0.0|10,"Sector"|""|0|0|10,"SectorTime"|"Min"|0.0|0.0|10,"PredTime"|"Min"|0.0|0.0|5,"ElapsedTime"|"Min"|0.0|0.0|10,"CurrentLap"|""|0|0|10
5066,1469909083889,,,,,,,0.07,0.63,1.04,-19.0,2.5,0.7,2480,2472,,,,,,,,,,,,,,,,,
5086,1469909083810,,,,,,,0.05,0.61,1.06,-19.0,3.1,1.1,2500,2472,,,,,,,,,,,,,,,,,
5106,1469909083830,,,,,,,0.06,0.64,1.04,-18.8,3.1,1.1,2420,2456,,,,,,,,,,,,,,,,,
5126,1469909083850,,,,,,,0.05,0.61,1.09,-18.8,3.3,1.2,2460,2489,,,,,,,,,,,,,,,,,
5146,1469909083870,,,,36,,,0.02,0.63,1.07,-18.8,3.3,1.3,2540,2538,1.036,4,39.543121,-122.328491,43.63,0.001,279.8,8,2,1.8,0,0.0,-1,0.0,,0.0,0
5166,1469909083890,,,,,,,0.02,0.61,1.07,-18.7,3.6,1.3,2540,2529,,,,,,,,,,,,,,,,,
5186,1469909083905,,,,,,,0.01,0.62,1.05,-18.5,3.1,1.4,2520,2512,,,,,,,,,,,,,,,,,
5206,1469909083925,,,,,,,-0.0,0.59,1.09,-18.4,3.5,1.4,2500,2521,,,,,,,,,,,,,,,,,
5226,1469909083945,,,,,,,-0.01,0.65,1.05,-18.2,2.7,1.1,2480,2496,,,,,,,,,,,,,,,,,
5246,1469909083965,0,229.7,185.5,46,187.6,,-0.02,0.61,1.08,-18.0,2.6,1.0,2500,2489,0.993,4,39.543137,-122.328491,43.41,0.002,280.5,8,2,1.8,0,0.0,-1,0.0,0.0,0.0,0
5266,1469909083985,,,,,,,-0.02,0.67,1.03,-17.7,2.5,0.7,2480,2521,,,,,,,,,,,,,,,,,
5286,1469909084010,,,,,,,0.0,0.61,1.07,-17.6,2.9,0.6,2520,2512,,,,,,,,,,,,,,,,,
5306,1469909084030,,,,,,,0.02,0.64,1.03,-17.2,1.9,0.5,2520,2521,,,,,,,,,,,,,,,,,
5326,1469909084050,,,,,,,-0.0,0.58,1.07,-17.1,1.7,0.5,2500,2538,,,,,,,,,,,,,,,,,
5346,1469909084070,,,,54,,,-0.01,0.61,1.05,-16.7,0.9,0.2,2540,2538,0.99,4,39.543156,-122.328476,43.55,0.004,281.5,8,2,1.8,0,0.0,-1,0.0,,0.0,0
5366,1469909084090,,,,,,,-0.02,0.55,1.06,-16.6,1.0,0.3,2480,2521,,,,,,,,,,,,,,,,,
5386,1469909084110,,,,,,,-0.03,0.61,1.07,-16.5,1.2,0.2,2520,2521,,,,,,,,,,,,,,,,,
5406,1469909084130,,,,,,,-0.03,0.56,1.05,-16.5,0.8,0.3,2520,2529,,,,,,,,,,,,,,,,,
5426,1469909084150,,,,,,,-0.02,0.63,1.02,-16.2,0.8,0.1,2520,2512,,,,,,,,,,,,,,,,,
5446,1469909084170,0,228.9,184.6,46,186.7,,-0.03,0.59,1.01,-16.5,0.7,0.1,2520,2546,1.0,4,39.543171,-122.328476,43.46,0.005,281.7,8,2,1.8,0,0.0,-1,0.0,0.0,0.0,0
5466,1469909084190,,,,,,,-0.04,0.59,1.01,-16.3,1.2,-0.1,2520,2538,,,,,,,,,,,,,,,,,
5486,1469909084210,,,,,,,-0.08,0.58,1.0,-16.6,1.2,0.0,2580,2538,,,,,,,,,,,,,,,,,
5506,1469909084230,,,,,,,-0.06,0.55,1.02,-16.3,1.3,-0.0,2480,2521,,,,,,,,,,,,,,,,,
5526,1469909084250,,,,,,,-0.06,0.54,1.01,-16.4,1.3,0.3,2520,2546,,,,,,,,,,,,,,,,,
5546,1469909084270,,,,52,,,-0.06,0.53,1.02,-16.3,1.7,0.2,2540,2546,0.971,4,39.543186,-122.328476,43.53,0.006,282.0,8,2,1.8,0,0.0,-1,0.0,,0.0,0
5566,1469909084290,,,,,,,-0.06,0.55,1.02,-16.2,0.9,0.0,2540,2563,,,,,,,,,,,,,,,,,
5586,1469909084310,,,,,,,-0.07,0.51,1.05,-16.0,1.3,-0.2,2600,2555,,,,,,,,,,,,,,,,,
5606,1469909084330,,,,,,,-0.08,0.58,1.02,-16.0,0.9,-0.1,2540,2563,,,,,,,,,,,,,,,,,
5626,1469909084350,,,,,,,-0.1,0.51,1.07,-15.6,0.6,-0.3,2560,2563,,,,,,,,,,,,,,,,,
5646,1469909084370,0,229.5,185.3,45,187.3,,-0.09,0.57,1.06,-15.4,1.0,-0.4,2540,2546,0.993,4,39.543205,-122.328476,43.89,0.007,282.4,8,2,1.8,0,0.0,-1,0.0,0.0,0.0,0
5666,1469909084390,,,,,,,-0.09,0.54,1.04,-15.3,1.4,-0.1,2520,2563,,,,,,,,,,,,,,,,,
5686,1469909084507,,,,,,,-0.07,0.57,1.03,-14.7,1.0,-0.3,2520,2546,,,,,,,,,,,,,,,,,
5706,1469909084527,,,,,,,-0.09,0.52,0.99,-14.8,1.1,-0.3,2540,2555,,,,,,,,,,,,,,,,,
5726,1469909084547,,,,,,,-0.09,0.55,0.99,-14.2,1.2,-0.6,2480,2555,,,,,,,,,,,,,,,,,
5746,1469909084567,,,,46,,,-0.1,0.51,0.99,-14.2,0.4,-0.6,2620,2555,0.994,4,39.54324,-122.328476,44.21,0.009,283.6,8,2,1.8,0,0.0,-1,0.0,,0.0,0
5766,1469909084587,,,,,,,-0.09,0.46,0.96,-13.5,-0.0,-0.8,2520,2572,,,,,,,,,,,,,,,,,
5786,1469909084607,,,,,,,-0.07,0.47,0.94,-13.3,-0.0,-0.6,2560,2572,,,,,,,,,,,,,,,,,
5806,1469909084627,,,,,,,-0.06,0.4,0.99,-13.0,0.4,-0.4,2540,2563,,,,,,,,,,,,,,,,,
5826,1469909084647,,,,,,,-0.05,0.49,1.0,-12.6,0.2,-0.6,2580,2555,,,,,,,,,,,,,,,,,
5846,1469909084667,1,229.4,185.2,40,187.3,,-0.06,0.4,0.98,-12.7,0.3,-0.5,2640,2572,0.988,4,39.54324,-122.328476,44.21,0.009,283.6,8,2,1.8,0,0.0,-1,0.0,0.0,0.0,0
5866,1469909084687,,,,,,,-0.07,0.45,0.98,-12.3,0.1,-0.7,2520,2580,,,,,,,,,,,,,,,,,
5886,1469909084607,,,,,,,-0.08,0.43,0.98,-12.5,-0.3,-0.4,2580,2572,,,,,,,,,,,,,,,,,
5906,1469909084627,,,,,,,-0.09,0.39,0.96,-12.1,-0.9,-0.6,2600,2580,,,,,,,,,,,,,,,,,
5926,1469909084647,,,,,,,-0.09,0.41,0.96,-12.1,-0.8,-0.4,2560,2598,,,,,,,,,,,,,,,,,
5946,1469909084667,,,,46,,,-0.06,0.35,1.01,-12.1,-0.0,-0.4,2660,2580,1.003,4,39.543259,-122.328461,44.41,0.011,283.8,8,2,1.8,0,0.0,-1,0.0,,0.0,0
5966,1469909084687,,,,,,,-0.06,0.43,1.0,-12.0,0.1,-0.4,2540,2572,,,,,,,,,,,,,,,,,
5986,1469909084707,,,,,,,-0.08,0.36,0.99,-12.1,0.3,-0.1,2560,2589,,,,,,,,,,,,,,,,,
6006,1469909084727,,,,,,,-0.08,0.39,1.0,-12.0,0.4,-0.0,2580,2589,,,,,,,,,,,,,,,,,
6026,1469909084747,,,,,,,-0.07,0.4,0.99,-12.4,-0.1,0.3,2580,2589,,,,,,,,,,,,,,,,,
6046,1469909084767,0,229.5,185.5,54,187.4,13.72,-0.08,0.37,1.0,-12.3,-0.2,0.2,2560,2589,1.003,4,39.543274,-122.328461,44.64,0.012,284.1,8,2,1.8,0,0.0,-1,0.0,0.0,0.0,0
6066,1469909084787,,,,,,,-0.09,0.47,0.97,-12.7,-0.5,0.5,2580,2589,,,,,,,,,,,,,,,,,
6086,1469909084810,,,,,,,-0.07,0.38,1.0,-13.0,-0.5,0.9,2580,2598,,,,,,,,,,,,,,,,,
6106,1469909084830,,,,,,,-0.08,0.48,1.01,-13.4,-0.3,0.8,2600,2580,,,,,,,,,,,,,,,,,
6126,1469909084850,,,,,,,-0.08,0.46,0.97,-14.1,-0.4,0.9,2540,2615,,,,,,,,,,,,,,,,,
6146,1469909084870,,,,45,,,-0.07,0.41,1.0,-14.2,-0.1,0.9,2560,2615,1.008,4,39.543293,-122.328461,44.86,0.013,284.8,8,2,1.8,0,0.0,-1,0.0,,0.0,0
