"Interval"|"ms"|0|0|1,"Utc"|"ms"|0|0|1,"FuelLevel"|"F"|0|100|5,"OilTemp"|"F"|0.0|300.0|5,"Coolant"|"F"|0.0|300.0|5,"OilPress"|"PSI"|0|150|10,"EngineTemp"|"F"|0.0|300.0|5,"Battery"|"Volts"|0.0|20.0|1,"AccelX"|"G"|-3.0|3.0|50,"AccelY"|"G"|-3.0|3.0|50,"AccelZ"|"G"|-3.0|3.0|50,"Yaw"|"Deg/Sec"|-300.0|300.0|50,"Pitch"|"Deg/Sec"|-300.0|300.0|50,"Roll"|"Deg/Sec"|-300.0|300.0|50,"RPM"|""|0|10000|50,"Driveshaft"|"RPM"|0|5000|50,"GearRatio"|""|-5.0|5.0|10,"Gear"|""|-1|5|10,"Latitude"|"Degrees"|-180.0|180.0|10,"Longitude"|"Degrees"|-180.0|180.0|10,"Speed"|"MPH"|0.0|150.0|10,"Distance"|"Miles"|0.0|0.0|10,"Altitude"|"Feet"|0.0|4000.0|10,"GPSSats"|""|0|20|10,"GPSQual"|""|0|5|10,"GPSDOP"|""|0.0|20.0|10,"LapCount"|""|0|0|10,"LapTime"|"Min"|0.0|0.0|10,"Sector"|""|0|0|10,"SectorTime"|"Min"|0.0|0.0|10,"PredTime"|"Min"|0.0|0.0|5,"ElapsedTime"|"Min"|0.0|0.0|10,"CurrentLap"|""|0|0|10
5066,1469912157734,,,,,,,0.05,-0.45,1.22,3.3,-0.8,1.6,5360,4446,,,,,,,,,,,,,,,,,
5086,1469912157754,,,,,,,0.05,-0.35,1.25,3.2,-3.3,1.6,5200,4395,,,,,,,,,,,,,,,,,
5106,1469912157774,,,,,,,0.07,-0.36,1.25,3.3,-0.6,1.3,5200,4420,,,,,,,,,,,,,,,,,
5126,1469912157794,,,,,,,0.07,-0.38,1.27,3.4,1.8,1.3,5200,4446,,,,,,,,,,,,,,,,,
5146,1469912157814,,,,41,,,0.14,-0.38,1.21,3.3,0.5,1.6,4980,4420,1.186,3,39.540936,-122.335709,78.17,0.002,363.8,8,2,1.8,0,0.0,-1,0.0,,0.0,0
5166,1469912157834,,,,,,,0.06,-0.42,1.22,3.3,-0.3,1.5,5060,4606,,,,,,,,,,,,,,,,,
5186,1469912157854,,,,,,,0.1,-0.31,1.11,3.2,1.0,1.5,4960,4633,,,,,,,,,,,,,,,,,
5206,1469912157874,,,,,,,0.1,-0.35,1.12,2.9,-0.3,1.6,5040,4320,,,,,,,,,,,,,,,,,
5226,1469912157894,,,,,,,0.14,-0.38,1.03,3.1,-0.4,1.3,4960,4524,,,,,,,,,,,,,,,,,
5246,1469912157905,0,271.5,205.7,57,207.5,,0.12,-0.42,1.03,3.2,0.9,1.4,4920,4369,1.084,4,39.540901,-122.335709,77.97,0.005,362.8,8,2,1.8,0,0.0,-1,0.0,0.0,0.0,0
5266,1469912157925,,,,,,,0.13,-0.4,1.08,2.7,-0.9,1.5,4840,4420,,,,,,,,,,,,,,,,,
5286,1469912157945,,,,,,,0.06,-0.32,1.13,2.8,0.6,0.9,4680,4446,,,,,,,,,,,,,,,,,
