"Interval"|"ms"|0|0|1,"Utc"|"ms"|0|0|1,"FuelLevel"|"F"|0|100|5,"OilTemp"|"F"|0.0|300.0|5,"Coolant"|"F"|0.0|300.0|5,"OilPress"|"PSI"|0|150|10,"EngineTemp"|"F"|0.0|300.0|5,"Battery"|"Volts"|0.0|20.0|1,"AccelX"|"G"|-3.0|3.0|50,"AccelY"|"G"|-3.0|3.0|50,"AccelZ"|"G"|-3.0|3.0|50,"Yaw"|"Deg/Sec"|-300.0|300.0|50,"Pitch"|"Deg/Sec"|-300.0|300.0|50,"Roll"|"Deg/Sec"|-300.0|300.0|50,"RPM"|""|0|10000|50,"Driveshaft"|"RPM"|0|5000|50,"GearRatio"|""|-5.0|5.0|10,"Gear"|""|-1|5|10,"Latitude"|"Degrees"|-180.0|180.0|10,"Longitude"|"Degrees"|-180.0|180.0|10,"Speed"|"MPH"|0.0|150.0|10,"Distance"|"Miles"|0.0|0.0|10,"Altitude"|"Feet"|0.0|4000.0|10,"GPSSats"|""|0|20|10,"GPSQual"|""|0|5|10,"GPSDOP"|""|0.0|20.0|10,"LapCount"|""|0|0|10,"LapTime"|"Min"|0.0|0.0|10,"Sector"|""|0|0|10,"SectorTime"|"Min"|0.0|0.0|10,"PredTime"|"Min"|0.0|0.0|5,"ElapsedTime"|"Min"|0.0|0.0|10,"CurrentLap"|""|0|0|10
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
206398,1469891723784,,,,,,,-0.01,0.08,1.0,-2.8,0.3,-0.4,280,0,,,,,,,,,,,,,,,,,
206418,1469891723804,,,,,,,-0.02,0.08,1.0,-2.8,0.4,-0.6,180,0,,,,,,,,,,,,,,,,,
206438,1469891723810,,,,,,,-0.01,0.07,1.0,-2.9,0.3,-0.5,180,0,,,,,,,,,,,,,,,,,
206458,1469891723830,0,72.4,69.4,0,71.5,,-0.01,0.07,0.99,-2.9,0.3,-0.4,180,0,0.0,0,39.540737,-122.332199,0.0,0.001,267.4,11,3,1.3,0,0.0,-1,0.0,0.0,0.0,0
206478,1469891723850,,,,,,,-0.01,0.07,0.99,-2.9,0.2,-0.3,180,0,,,,,,,,,,,,,,,,,
206498,1469891723870,,,,,,,-0.01,0.08,0.99,-2.9,0.2,-0.2,180,0,,,,,,,,,,,,,,,,,
206518,1469891723898,,,,,,,-0.0,0.08,1.0,-2.9,0.4,-0.3,180,0,,,,,,,,,,,,,,,,,
206538,1469891723918,,,,,,,-0.0,0.08,1.0,-2.9,0.2,-0.4,180,0,,,,,,,,,,,,,,,,,
206558,1469891723938,,,,0,,,-0.01,0.07,1.0,-2.8,0.3,-0.4,180,0,0.0,0,39.540737,-122.332199,0.0,0.001,267.4,11,3,1.3,0,0.0,-1,0.0,,0.0,0
206578,1469891723958,,,,,,,-0.01,0.06,1.01,-2.8,0.3,-0.4,180,0,,,,,,,,,,,,,,,,,
206598,1469891723978,,,,,,,-0.01,0.05,1.0,-2.9,0.5,-0.2,180,0,,,,,,,,,,,,,,,,,
206618,1469891724008,,,,,,,-0.01,0.06,1.0,-2.9,0.5,-0.1,180,0,,,,,,,,,,,,,,,,,
206638,1469891724028,,,,,,,-0.01,0.07,1.0,-3.0,0.5,0.0,180,0,,,,,,,,,,,,,,,,,
206658,1469891724048,0,70.3,68.0,0,72.3,,-0.01,0.06,1.0,-3.0,0.7,0.0,180,0,0.0,0,39.540737,-122.332199,0.0,0.001,267.4,11,3,1.3,0,0.0,-1,0.0,0.0,0.0,0
206678,1469891724068,,,,,,,-0.01,0.07,1.01,-3.0,0.6,0.0,180,0,,,,,,,,,,,,,,,,,
206698,1469891724088,,,,,,,-0.01,0.07,1.01,-3.0,0.5,-0.1,180,0,,,,,,,,,,,,,,,,,
206718,1469891724094,,,,,,,-0.02,0.06,1.01,-2.9,0.3,-0.3,180,0,,,,,,,,,,,,,,,,,
206738,1469891724114,,,,,,,-0.02,0.06,1.0,-2.9,0.3,-0.5,180,0,,,,,,,,,,,,,,,,,
206758,1469891724134,,,,0,,,-0.01,0.05,1.0,-2.9,0.2,-0.2,180,0,0.0,0,39.540737,-122.332199,0.0,0.001,267.4,11,3,1.3,0,0.0,-1,0.0,,0.0,0
206778,1469891724154,,,,,,,-0.01,0.05,1.0,-2.9,0.3,0.1,180,0,,,,,,,,,,,,,,,,,
206798,1469891724174,,,,,,,-0.01,0.05,1.01,-2.9,0.2,0.1,280,0,,,,,,,,,,,,,,,,,
206818,1469891724205,,,,,,,-0.01,0.06,1.01,-3.0,0.2,0.1,280,0,,,,,,,,,,,,,,,,,
206838,1469891724225,,,,,,,-0.01,0.06,1.01,-2.9,0.3,0.0,280,16,,,,,,,,,,,,,,,,,
206858,1469891724245,0,70.5,68.5,0,71.1,,-0.01,0.07,1.01,-2.9,0.3,0.1,400,1538461,0.0,0,39.540737,-122.332199,0.0,0.001,267.4,11,3,1.3,0,0.0,-1,0.0,0.0,0.0,0
206878,1469891724265,,,,,,,-0.01,0.07,1.01,-2.9,0.4,0.0,400,0,,,,,,,,,,,,,,,,,
206898,1469891724285,,,,,,,-0.01,0.07,1.01,-3.0,0.5,-0.0,480,0,,,,,,,,,,,,,,,,,
206918,1469891724291,,,,,,,-0.01,0.07,1.0,-3.0,0.4,-0.0,480,0,,,,,,,,,,,,,,,,,
206938,1469891724410,,,,,,,-0.01,0.08,1.0,-3.0,0.4,-0.1,440,0,,,,,,,,,,,,,,,,,
206958,1469891724430,,,,0,,,-0.02,0.07,1.0,-3.0,0.4,-0.1,440,0,0.0,0,39.540737,-122.332199,0.0,0.001,267.4,11,3,1.3,0,0.0,-1,0.0,,0.0,0
206978,1469891724450,,,,,,,-0.02,0.07,1.0,-2.9,0.4,-0.2,460,0,,,,,,,,,,,,,,,,,
206998,1469891724470,,,,,,,-0.02,0.07,1.0,-2.9,0.4,-0.2,460,0,,,,,,,,,,,,,,,,,
207018,1469891724490,,,,,,,-0.02,0.07,0.99,-2.9,0.3,-0.3,480,0,,,,,,,,,,,,,,,,,
207038,1469891724510,,,,,,,-0.02,0.05,1.0,-3.0,0.5,-0.1,480,0,,,,,,,,,,,,,,,,,
207058,1469891724530,0,72.2,70.6,0,72.2,12.75,-0.01,0.06,1.0,-3.0,0.3,0.0,460,0,0.0,0,39.540737,-122.332199,0.0,0.001,267.4,11,3,1.3,0,0.0,-1,0.0,0.0,0.0,0
207078,1469891724550,,,,,,,-0.01,0.06,1.0,-3.0,0.4,0.0,460,0,,,,,,,,,,,,,,,,,
207098,1469891724570,,,,,,,-0.01,0.06,1.01,-3.0,0.4,-0.1,580,0,,,,,,,,,,,,,,,,,
207118,1469891724590,,,,,,,-0.01,0.06,1.01,-3.0,0.4,-0.1,580,0,,,,,,,,,,,,,,,,,
207138,1469891724503,,,,,,,-0.01,0.06,1.01,-3.0,0.5,0.0,520,0,,,,,,,,,,,,,,,,,
207158,1469891724523,,,,0,,,-0.01,0.06,1.01,-3.0,0.4,-0.0,620,0,0.0,0,39.540737,-122.332199,0.0,0.001,267.4,11,3,1.3,0,0.0,-1,0.0,,0.0,0
207178,1469891724543,,,,,,,-0.01,0.07,1.0,-3.0,0.5,0.1,620,0,,,,,,,,,,,,,,,,,
207198,1469891724563,,,,,,,-0.0,0.07,1.01,-3.0,0.5,0.2,720,0,,,,,,,,,,,,,,,,,
207218,1469891724594,,,,,,,-0.0,0.07,1.0,-3.0,0.4,-0.1,800,0,,,,,,,,,,,,,,,,,
207238,1469891724614,,,,,,,-0.01,0.06,1.0,-2.9,0.5,-0.3,780,0,,,,,,,,,,,,,,,,,
207258,1469891724634,0,71.0,69.2,0,72.5,,-0.01,0.06,0.99,-3.0,0.0,-0.3,780,0,0.0,0,39.540737,-122.332199,0.0,0.001,267.4,11,3,1.3,0,0.0,-1,0.0,0.0,0.0,0
207278,1469891724654,,,,,,,-0.01,0.05,0.99,-3.1,0.3,-0.1,880,0,,,,,,,,,,,,,,,,,
207298,1469891724674,,,,,,,-0.01,0.05,1.0,-3.1,0.4,0.1,820,0,,,,,,,,,,,,,,,,,
207318,1469891724703,,,,,,,-0.01,0.05,1.0,-3.0,0.1,0.1,820,0,,,,,,,,,,,,,,,,,
207338,1469891724723,,,,,,,-0.01,0.06,1.0,-3.0,0.1,0.0,860,0,,,,,,,,,,,,,,,,,
207358,1469891724743,,,,0,,,-0.01,0.06,0.99,-3.0,0.2,-0.1,900,0,0.0,0,39.540737,-122.332199,0.0,0.001,267.4,11,3,1.3,0,0.0,-1,0.0,,0.0,0
207378,1469891724763,,,,,,,-0.01,0.05,1.0,-3.0,0.1,-0.2,940,0,,,,,,,,,,,,,,,,,
207398,1469891724783,,,,,,,-0.01,0.05,1.0,-2.9,0.1,-0.2,980,0,,,,,,,,,,,,,,,,,
207418,1469891724803,,,,,,,-0.01,0.05,0.99,-2.9,-0.1,-0.1,980,0,,,,,,,,,,,,,,,,,
207438,1469891724808,,,,,,,-0.02,0.04,0.98,-3.0,-0.2,0.0,1020,0,,,,,,,,,,,,,,,,,
207458,1469891724828,0,70.9,69.5,0,72.5,,-0.02,0.04,0.99,-3.0,-0.1,0.1,1080,0,0.0,0,39.540737,-122.332199,0.0,0.001,267.4,11,3,1.3,0,0.0,-1,0.0,0.0,0.0,0
207478,1469891724848,,,,,,,-0.02,0.03,0.99,-2.9,-0.2,0.1,1100,0,,,,,,,,,,,,,,,,,
207498,1469891724868,,,,,,,-0.02,0.03,0.99,-2.9,-0.2,0.0,1140,0,,,,,,,,,,,,,,,,,
207518,1469891724891,,,,,,,-0.01,0.05,1.0,-2.9,0.0,0.1,1160,0,,,,,,,,,,,,,,,,,
207538,1469891724911,,,,,,,-0.01,0.05,1.0,-2.9,0.1,0.0,1220,0,,,,,,,,,,,,,,,,,
207558,1469891724931,,,,0,,,-0.01,0.05,0.99,-2.9,0.2,0.0,1260,0,0.0,0,39.540737,-122.332199,0.0,0.001,267.4,11,3,1.3,0,0.0,-1,0.0,,0.0,0
207578,1469891724951,,,,,,,-0.01,0.04,1.0,-2.9,0.3,-0.0,1280,0,,,,,,,,,,,,,,,,,
207598,1469891724971,,,,,,,-0.02,0.05,1.0,-2.9,0.2,0.0,1300,0,,,,,,,,,,,,,,,,,
207618,1469891725004,,,,,,,-0.01,0.05,1.0,-3.0,0.3,0.0,1300,0,,,,,,,,,,,,,,,,,
207638,1469891725024,,,,,,,-0.0,0.06,1.0,-2.9,0.3,-0.1,1320,0,,,,,,,,,,,,,,,,,
207658,1469891725044,0,71.0,68.8,0,71.2,,-0.01,0.06,0.99,-2.9,0.2,-0.0,1340,0,0.0,0,39.540737,-122.332199,0.0,0.001,267.4,11,3,1.3,0,0.0,-1,0.0,0.0,0.0,0
207678,1469891725064,,,,,,,-0.01,0.05,0.98,-3.0,0.2,0.1,1340,0,,,,,,,,,,,,,,,,,
207698,1469891725084,,,,,,,-0.0,0.05,0.98,-2.9,0.3,-0.1,1320,0,,,,,,,,,,,,,,,,,
207718,1469891725104,,,,,,,-0.0,0.06,0.97,-2.9,0.2,-0.1,1340,0,,,,,,,,,,,,,,,,,
207738,1469891725206,,,,,,,-0.0,0.06,0.98,-3.0,0.2,-0.1,1340,0,,,,,,,,,,,,,,,,,
