"Interval"|"ms"|0|0|1,"Utc"|"ms"|0|0|1,"FuelLevel"|"F"|0|100|5,"OilTemp"|"F"|0.0|300.0|5,"Coolant"|"F"|0.0|300.0|5,"OilPress"|"PSI"|0|150|10,"EngineTemp"|"F"|0.0|300.0|5,"Battery"|"Volts"|0.0|20.0|1,"AccelX"|"G"|-3.0|3.0|50,"AccelY"|"G"|-3.0|3.0|50,"AccelZ"|"G"|-3.0|3.0|50,"Yaw"|"Deg/Sec"|-300.0|300.0|50,"Pitch"|"Deg/Sec"|-300.0|300.0|50,"Roll"|"Deg/Sec"|-300.0|300.0|50,"RPM"|""|0|10000|50,"Driveshaft"|"RPM"|0|5000|50,"GearRatio"|""|-5.0|5.0|10,"Gear"|""|-1|5|10,"Latitude"|"Degrees"|-180.0|180.0|10,"Longitude"|"Degrees"|-180.0|180.0|10,"Speed"|"MPH"|0.0|150.0|10,"Distance"|"Miles"|0.0|0.0|10,"Altitude"|"Feet"|0.0|4000.0|10,"GPSSats"|""|0|20|10,"GPSQual"|""|0|5|10,"GPSDOP"|""|0.0|20.0|10,"LapCount"|""|0|0|10,"LapTime"|"Min"|0.0|0.0|10,"Sector"|""|0|0|10,"SectorTime"|"Min"|0.0|0.0|10,"PredTime"|"Min"|0.0|0.0|5,"ElapsedTime"|"Min"|0.0|0.0|10,"CurrentLap"|""|0|0|10
5066,1469926420842,,,,,,,-0.04,-0.64,0.75,11.1,-3.0,1.2,3260,3258,,,,,,,,,,,,,,,,,
5086,1469926420862,,,,,,,-0.07,-0.65,0.79,10.8,-2.7,1.1,3160,3190,,,,,,,,,,,,,,,,,
5106,1469926420882,,,,,,,-0.04,-0.64,0.83,10.7,-2.7,0.8,3120,3244,,,,,,,,,,,,,,,,,
5126,1469926420902,,,,,,,-0.07,-0.65,0.81,10.9,-2.8,0.9,3280,3218,,,,,,,,,,,,,,,,,
5146,1469926420916,,,,25,,,-0.09,-0.66,0.75,11.0,-3.5,0.8,3320,3244,1.011,4,39.537968,-122.329155,55.44,0.002,305.0,8,2,1.8,0,0.0,-1,0.0,,0.0,0
5166,1469926420936,,,,,,,-0.08,-0.64,0.73,10.8,-4.3,0.6,3140,3230,,,,,,,,,,,,,,,,,
5186,1469926420956,,,,,,,-0.06,-0.62,0.76,10.4,-4.0,0.6,3240,3218,,,,,,,,,,,,,,,,,
5206,1469926420976,,,,,,,-0.05,-0.6,0.8,10.3,-4.5,0.8,3220,3244,,,,,,,,,,,,,,,,,
5226,1469926421002,,,,,,,-0.05,-0.64,0.8,10.6,-3.4,1.1,3180,3230,,,,,,,,,,,,,,,,,
5246,1469926421022,0,270.5,212.6,24,217.5,,-0.06,-0.65,0.86,10.6,-2.6,1.0,3180,3272,0.986,4,39.537983,-122.329178,55.7,0.003,304.6,8,2,1.8,0,0.0,-1,0.0,0.0,0.0,0
5266,1469926421042,,,,,,,-0.08,-0.69,0.87,10.6,-1.8,0.5,3180,3272,,,,,,,,,,,,,,,,,
5286,1469926421062,,,,,,,-0.1,-0.7,0.85,10.6,-2.2,0.4,3220,3272,,,,,,,,,,,,,,,,,
5306,1469926421082,,,,,,,-0.12,-0.68,0.77,11.3,-3.4,0.3,3260,3244,,,,,,,,,,,,,,,,,
