"Interval"|"ms"|0|0|1,"Utc"|"ms"|0|0|1,"FuelLevel"|"F"|0|100|5,"OilTemp"|"F"|0.0|300.0|5,"Coolant"|"F"|0.0|300.0|5,"OilPress"|"PSI"|0|150|10,"EngineTemp"|"F"|0.0|300.0|5,"Battery"|"Volts"|0.0|20.0|1,"AccelX"|"G"|-3.0|3.0|50,"AccelY"|"G"|-3.0|3.0|50,"AccelZ"|"G"|-3.0|3.0|50,"Yaw"|"Deg/Sec"|-300.0|300.0|50,"Pitch"|"Deg/Sec"|-300.0|300.0|50,"Roll"|"Deg/Sec"|-300.0|300.0|50,"RPM"|""|0|10000|50,"Driveshaft"|"RPM"|0|5000|50,"GearRatio"|""|-5.0|5.0|10,"Gear"|""|-1|5|10,"Latitude"|"Degrees"|-180.0|180.0|10,"Longitude"|"Degrees"|-180.0|180.0|10,"Speed"|"MPH"|0.0|150.0|10,"Distance"|"Miles"|0.0|0.0|10,"Altitude"|"Feet"|0.0|4000.0|10,"GPSSats"|""|0|20|10,"GPSQual"|""|0|5|10,"GPSDOP"|""|0.0|20.0|10,"LapCount"|""|0|0|10,"LapTime"|"Min"|0.0|0.0|10,"Sector"|""|0|0|10,"SectorTime"|"Min"|0.0|0.0|10,"PredTime"|"Min"|0.0|0.0|5,"ElapsedTime"|"Min"|0.0|0.0|10,"CurrentLap"|""|0|0|10
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8886,1469892055691,,,,,,,0.04,0.07,1.0,-3.3,-0.1,-0.1,1260,24,,,,,,,,,,,,,,,,,
8906,1469892055711,,,,,,,0.03,0.07,0.99,-3.3,-0.2,-0.1,1280,27,,,,,,,,,,,,,,,,,
8926,1469892055731,,,,,,,0.03,0.06,1.0,-3.3,-0.0,-0.1,1260,27,,,,,,,,,,,,,,,,,
8946,1469892055755,,,,59,,,0.03,0.06,1.0,-3.3,-0.2,-0.1,1260,27,53.333,0,39.536564,-122.332466,0.0,0.0,359.9,7,2,0.2,0,0.0,-1,0.0,,0.0,0
8966,1469892055775,,,,,,,0.03,0.07,1.0,-3.3,-0.2,-0.1,1240,27,,,,,,,,,,,,,,,,,
8986,1469892055795,,,,,,,0.03,0.07,1.0,-3.2,-0.3,-0.1,1240,27,,,,,,,,,,,,,,,,,
9006,1469892055815,,,,,,,0.03,0.06,1.0,-3.2,-0.2,-0.1,1240,27,,,,,,,,,,,,,,,,,
9026,1469892055835,,,,,,,0.03,0.06,1.0,-3.2,-0.2,-0.1,1220,27,,,,,,,,,,,,,,,,,
9046,1469892055855,0,95.6,124.3,60,117.2,14.66,0.03,0.06,1.0,-3.2,-0.2,-0.0,1200,27,53.333,0,39.536564,-122.332466,0.0,0.0,359.9,7,2,0.2,0,0.0,-1,0.0,0.0,0.0,0
9066,1469892055853,,,,,,,0.04,0.06,1.0,-3.2,-0.2,-0.0,1180,29,,,,,,,,,,,,,,,,,
9086,1469892055873,,,,,,,0.03,0.05,1.0,-3.2,-0.0,0.0,1180,29,,,,,,,,,,,,,,,,,
9106,1469892055893,,,,,,,0.03,0.06,1.0,-3.2,-0.1,0.0,1180,29,,,,,,,,,,,,,,,,,
9126,1469892055913,,,,,,,0.03,0.06,1.0,-3.2,-0.0,-0.0,1160,29,,,,,,,,,,,,,,,,,
9146,1469892055954,,,,55,,,0.03,0.07,1.0,-3.3,-0.1,-0.0,1160,29,41.379,0,39.536572,-122.332466,0.0,0.001,336.6,7,2,0.2,0,0.0,-1,0.0,,0.0,0
9166,1469892055974,,,,,,,0.03,0.07,1.01,-3.2,-0.2,-0.0,1140,30,,,,,,,,,,,,,,,,,
