"Interval"|"ms"|0|0|1,"Utc"|"ms"|0|0|1,"FuelLevel"|"F"|0|100|5,"OilTemp"|"F"|0.0|300.0|5,"Coolant"|"F"|0.0|300.0|5,"OilPress"|"PSI"|0|150|10,"EngineTemp"|"F"|0.0|300.0|5,"Battery"|"Volts"|0.0|20.0|1,"AccelX"|"G"|-3.0|3.0|50,"AccelY"|"G"|-3.0|3.0|50,"AccelZ"|"G"|-3.0|3.0|50,"Yaw"|"Deg/Sec"|-300.0|300.0|50,"Pitch"|"Deg/Sec"|-300.0|300.0|50,"Roll"|"Deg/Sec"|-300.0|300.0|50,"RPM"|""|0|10000|50,"Driveshaft"|"RPM"|0|5000|50,"GearRatio"|""|-5.0|5.0|10,"Gear"|""|-1|5|10,"Latitude"|"Degrees"|-180.0|180.0|10,"Longitude"|"Degrees"|-180.0|180.0|10,"Speed"|"MPH"|0.0|150.0|10,"Distance"|"Miles"|0.0|0.0|10,"Altitude"|"Feet"|0.0|4000.0|10,"GPSSats"|""|0|20|10,"GPSQual"|""|0|5|10,"GPSDOP"|""|0.0|20.0|10,"LapCount"|""|0|0|10,"LapTime"|"Min"|0.0|0.0|10,"Sector"|""|0|0|10,"SectorTime"|"Min"|0.0|0.0|10,"PredTime"|"Min"|0.0|0.0|5,"ElapsedTime"|"Min"|0.0|0.0|10,"CurrentLap"|""|0|0|10
5066,1469914859697,,,,,,,-0.13,0.51,0.86,-4.5,0.8,-1.8,4380,4578,,,,,,,,,,,,,,,,,
5086,1469914859617,,,,,,,-0.17,0.5,0.85,-4.6,0.8,-1.3,4580,4524,,,,,,,,,,,,,,,,,
5106,1469914859637,,,,,,,-0.13,0.57,0.83,-4.7,0.2,-1.5,4580,4524,,,,,,,,,,,,,,,,,
5126,1469914859657,,,,,,,-0.15,0.56,0.85,-5.2,1.1,-1.1,4520,4550,,,,,,,,,,,,,,,,,
5146,1469914859677,,,,53,,,-0.12,0.59,0.91,-5.4,0.9,-1.6,4740,4524,0.981,4,39.545052,-122.331894,79.47,0.002,308.5,9,2,1.4,0,0.0,-1,0.0,,0.0,0
5166,1469914859697,,,,,,,-0.15,0.55,0.83,-5.6,1.5,-1.3,4520,4524,,,,,,,,,,,,,,,,,
5186,1469914859717,,,,,,,-0.11,0.53,0.9,-5.7,1.3,-1.4,4620,4578,,,,,,,,,,,,,,,,,
5206,1469914859737,,,,,,,-0.14,0.42,0.9,-5.8,1.7,-0.9,4340,4550,,,,,,,,,,,,,,,,,
5226,1469914859757,,,,,,,-0.09,0.42,0.94,-5.7,1.4,-1.0,4640,4578,,,,,,,,,,,,,,,,,
5246,1469914859777,0,236.8,191.4,98,193.5,,-0.11,0.33,0.97,-5.6,1.3,-0.9,4560,4578,1.009,4,39.545052,-122.331947,79.76,0.005,309.0,9,2,1.4,0,0.0,-1,0.0,0.0,0.0,0
5266,1469914859797,,,,,,,-0.06,0.24,1.04,-5.2,1.4,-1.1,4580,4606,,,,,,,,,,,,,,,,,
5286,1469914859817,,,,,,,-0.08,0.13,1.01,-5.0,0.8,-1.0,4680,4578,,,,,,,,,,,,,,,,,
5306,1469914859837,,,,,,,-0.02,0.14,0.96,-4.9,1.2,-1.1,4660,4606,,,,,,,,,,,,,,,,,
5326,1469914859857,,,,,,,-0.03,0.02,1.02,-4.8,0.8,-0.6,4380,4606,,,,,,,,,,,,,,,,,
