"Interval"|"ms"|0|0|1,"Utc"|"ms"|0|0|1,"FuelLevel"|"F"|0|100|5,"OilTemp"|"F"|0.0|300.0|5,"Coolant"|"F"|0.0|300.0|5,"OilPress"|"PSI"|0|150|10,"EngineTemp"|"F"|0.0|300.0|5,"Battery"|"Volts"|0.0|20.0|1,"AccelX"|"G"|-3.0|3.0|50,"AccelY"|"G"|-3.0|3.0|50,"AccelZ"|"G"|-3.0|3.0|50,"Yaw"|"Deg/Sec"|-300.0|300.0|50,"Pitch"|"Deg/Sec"|-300.0|300.0|50,"Roll"|"Deg/Sec"|-300.0|300.0|50,"RPM"|""|0|10000|50,"Driveshaft"|"RPM"|0|5000|50,"GearRatio"|""|-5.0|5.0|10,"Gear"|""|-1|5|10,"Latitude"|"Degrees"|-180.0|180.0|10,"Longitude"|"Degrees"|-180.0|180.0|10,"Speed"|"MPH"|0.0|150.0|10,"Distance"|"Miles"|0.0|0.0|10,"Altitude"|"Feet"|0.0|4000.0|10,"GPSSats"|""|0|20|10,"GPSQual"|""|0|5|10,"GPSDOP"|""|0.0|20.0|10,"LapCount"|""|0|0|10,"LapTime"|"Min"|0.0|0.0|10,"Sector"|""|0|0|10,"SectorTime"|"Min"|0.0|0.0|10,"PredTime"|"Min"|0.0|0.0|5,"ElapsedTime"|"Min"|0.0|0.0|10,"CurrentLap"|""|0|0|10
467066,1469905884871,,,,,,,0.02,0.09,0.99,-3.0,0.4,-0.2,160,0,,,,,,,,,,,,,,,,,
467086,1469905884891,,,,,,,0.02,0.09,0.99,-2.9,0.3,-0.2,160,0,,,,,,,,,,,,,,,,,
467106,1469905884904,,,,,,,0.02,0.08,0.98,-2.9,0.2,-0.2,160,0,,,,,,,,,,,,,,,,,
467126,1469905884924,,,,,,,0.02,0.09,0.99,-2.9,0.3,-0.2,240,0,,,,,,,,,,,,,,,,,
467146,1469905884944,,,,0,,,0.01,0.08,0.99,-3.0,0.5,-0.1,240,0,0.0,0,39.538757,-122.332146,0.0,2.888,302.3,7,2,2.3,0,0.0,6,0.1533,,5.8367,1
467166,1469905884964,,,,,,,0.02,0.08,0.98,-3.0,0.4,-0.1,240,0,,,,,,,,,,,,,,,,,
467186,1469905884991,,,,,,,0.02,0.09,0.99,-3.0,0.4,-0.1,360,0,,,,,,,,,,,,,,,,,
467206,1469905885011,,,,,,,0.01,0.09,0.98,-2.9,0.0,-0.4,360,0,,,,,,,,,,,,,,,,,
467226,1469905885031,,,,,,,0.01,0.1,0.97,-3.0,0.1,-0.2,480,0,,,,,,,,,,,,,,,,,
467246,1469905885051,0,257.2,204.9,4,221.3,,0.02,0.1,0.97,-3.0,0.1,-0.2,480,0,0.0,0,39.538757,-122.332146,0.0,2.888,302.3,7,2,2.3,0,0.0,6,0.1533,0.0,5.8383,1
467266,1469905885071,,,,,,,0.03,0.11,0.97,-3.0,0.2,-0.3,580,0,,,,,,,,,,,,,,,,,
467286,1469905885091,,,,,,,0.03,0.1,0.97,-3.0,0.1,-0.3,560,0,,,,,,,,,,,,,,,,,
467306,1469905885210,,,,,,,0.02,0.1,0.97,-3.0,0.0,-0.3,560,0,,,,,,,,,,,,,,,,,
467326,1469905885230,,,,,,,0.03,0.1,0.98,-3.0,0.0,-0.2,500,0,,,,,,,,,,,,,,,,,
467346,1469905885250,,,,2,,,0.02,0.09,0.97,-3.0,0.2,-0.2,500,0,0.0,0,39.538757,-122.332146,0.0,2.888,302.3,7,2,2.3,0,0.0,6,0.1533,,5.8417,1
467366,1469905885270,,,,,,,0.02,0.09,0.97,-3.0,0.3,-0.2,500,0,,,,,,,,,,,,,,,,,
467386,1469905885290,,,,,,,0.03,0.1,0.98,-3.1,0.5,-0.1,440,0,,,,,,,,,,,,,,,,,
467406,1469905885310,,,,,,,0.03,0.1,0.97,-3.1,0.5,-0.2,440,0,,,,,,,,,,,,,,,,,
