"Interval"|"ms"|0|0|1,"Utc"|"ms"|0|0|1,"FuelLevel"|"F"|0|100|5,"OilTemp"|"F"|0.0|300.0|5,"Coolant"|"F"|0.0|300.0|5,"OilPress"|"PSI"|0|150|10,"EngineTemp"|"F"|0.0|300.0|5,"Battery"|"Volts"|0.0|20.0|1,"AccelX"|"G"|-3.0|3.0|50,"AccelY"|"G"|-3.0|3.0|50,"AccelZ"|"G"|-3.0|3.0|50,"Yaw"|"Deg/Sec"|-300.0|300.0|50,"Pitch"|"Deg/Sec"|-300.0|300.0|50,"Roll"|"Deg/Sec"|-300.0|300.0|50,"RPM"|""|0|10000|50,"Driveshaft"|"RPM"|0|5000|50,"GearRatio"|""|-5.0|5.0|10,"Gear"|""|-1|5|10,"Latitude"|"Degrees"|-180.0|180.0|10,"Longitude"|"Degrees"|-180.0|180.0|10,"Speed"|"MPH"|0.0|150.0|10,"Distance"|"Miles"|0.0|0.0|10,"Altitude"|"Feet"|0.0|4000.0|10,"GPSSats"|""|0|20|10,"GPSQual"|""|0|5|10,"GPSDOP"|""|0.0|20.0|10,"LapCount"|""|0|0|10,"LapTime"|"Min"|0.0|0.0|10,"Sector"|""|0|0|10,"SectorTime"|"Min"|0.0|0.0|10,"PredTime"|"Min"|0.0|0.0|5,"ElapsedTime"|"Min"|0.0|0.0|10,"CurrentLap"|""|0|0|10
5086,1469901729502,,,,,,,0.15,0.7,1.09,-18.3,2.4,-0.3,5620,2901,,,,,,,,,,,,,,,,,
5106,1469901729522,,,,,,,0.17,0.7,1.11,-18.4,2.2,-0.1,5480,2901,,,,,,,,,,,,,,,,,
5126,1469901729542,,,,,,,0.15,0.64,0.98,-18.3,2.5,-0.2,5480,2869,,,,,,,,,,,,,,,,,
5146,1469901729562,,,,61,,,0.12,0.63,1.03,-18.1,2.2,-0.3,5480,2890,1.895,2,39.536198,-122.326813,52.59,0.001,304.8,9,2,2.0,0,0.0,-1,0.0,,0.0,0
5166,1469901729582,,,,,,,0.12,0.67,1.08,-18.3,1.3,-0.4,5540,2858,,,,,,,,,,,,,,,,,
5186,1469901729602,,,,,,,0.09,0.6,1.09,-18.1,1.6,-0.1,5520,2869,,,,,,,,,,,,,,,,,
5206,1469901729622,,,,,,,0.07,0.56,1.04,-18.2,3.2,-0.1,5400,2838,,,,,,,,,,,,,,,,,
5226,1469901729642,,,,,,,0.13,0.7,1.13,-17.9,3.9,-0.0,5380,2912,,,,,,,,,,,,,,,,,
5246,1469901729662,0,260.9,197.5,65,200.5,,0.15,0.69,0.99,-18.6,3.8,0.0,5300,2869,1.84,2,39.536217,-122.326798,52.39,0.003,304.6,9,2,2.0,0,0.0,-1,0.0,0.0,0.0,0
5266,1469901729682,,,,,,,0.18,0.63,1.08,-18.8,2.4,0.3,5360,2912,,,,,,,,,,,,,,,,,
5286,1469901729702,,,,,,,0.2,0.59,1.06,-18.4,2.5,-0.0,5380,2858,,,,,,,,,,,,,,,,,
5306,1469901729722,,,,,,,0.21,0.6,1.01,-18.5,2.3,-0.3,5480,2901,,,,,,,,,,,,,,,,,
5326,1469901729742,,,,,,,0.22,0.68,1.05,-18.4,0.3,-0.1,5540,2901,,,,,,,,,,,,,,,,,
5346,1469901729762,,,,61,,,0.18,0.65,0.93,-18.6,0.9,-0.0,5480,2935,1.903,2,39.536236,-122.326782,52.03,0.004,304.4,9,2,2.0,0,0.0,-1,0.0,,0.0,0
5366,1469901729782,,,,,,,0.16,0.64,0.99,-18.8,1.2,0.1,5420,2901,,,,,,,,,,,,,,,,,
5386,1469901729802,,,,,,,0.14,0.71,0.94,-18.8,-0.3,0.0,5340,2946,,,,,,,,,,,,,,,,,
5406,1469901729822,,,,,,,0.11,0.71,0.87,-18.8,-0.7,-0.3,5480,2935,,,,,,,,,,,,,,,,,
5426,1469901729842,,,,,,,0.06,0.67,0.87,-18.7,0.2,-0.4,5460,2901,,,,,,,,,,,,,,,,,
5446,1469901729862,1,259.9,197.5,57,200.0,,0.09,0.73,0.93,-18.7,1.1,-0.5,5480,2901,1.916,2,39.536255,-122.326759,52.27,0.006,304.4,9,2,2.0,0,0.0,-1,0.0,0.0,0.0,0
5466,1469901729882,,,,,,,0.09,0.79,0.86,-18.7,2.1,-0.7,5380,2880,,,,,,,,,,,,,,,,,
5486,1469901729902,,,,,,,0.09,0.78,0.89,-18.9,1.3,-0.4,5520,2890,,,,,,,,,,,,,,,,,
5506,1469901729917,,,,,,,0.09,0.66,0.89,-18.7,-0.6,-0.3,5380,2901,,,,,,,,,,,,,,,,,
5526,1469901729937,,,,,,,0.06,0.69,0.89,-18.8,-0.8,-0.7,5480,2924,,,,,,,,,,,,,,,,,
5546,1469901729957,,,,77,,,0.06,0.73,0.89,-18.5,-0.5,-0.8,5540,2901,1.915,2,39.53627,-122.326759,51.5,0.007,304.4,9,2,2.0,0,0.0,-1,0.0,,0.0,0
5566,1469901729977,,,,,,,0.1,0.76,0.91,-17.9,0.0,-0.9,5420,2912,,,,,,,,,,,,,,,,,
5586,1469901730002,,,,,,,0.07,0.8,0.88,-17.9,1.4,-1.2,5460,2890,,,,,,,,,,,,,,,,,
5606,1469901730022,,,,,,,0.09,0.79,0.91,-18.0,-0.2,-1.0,5540,2946,,,,,,,,,,,,,,,,,
5626,1469901730042,,,,,,,0.08,0.71,0.91,-17.7,-3.0,-1.0,5480,2935,,,,,,,,,,,,,,,,,
