"Interval"|"ms"|0|0|1,"Utc"|"ms"|0|0|1,"FuelLevel"|"F"|0|100|5,"OilTemp"|"F"|0.0|300.0|5,"Coolant"|"F"|0.0|300.0|5,"OilPress"|"PSI"|0|150|10,"EngineTemp"|"F"|0.0|300.0|5,"Battery"|"Volts"|0.0|20.0|1,"AccelX"|"G"|-3.0|3.0|50,"AccelY"|"G"|-3.0|3.0|50,"AccelZ"|"G"|-3.0|3.0|50,"Yaw"|"Deg/Sec"|-300.0|300.0|50,"Pitch"|"Deg/Sec"|-300.0|300.0|50,"Roll"|"Deg/Sec"|-300.0|300.0|50,"RPM"|""|0|10000|50,"Driveshaft"|"RPM"|0|5000|50,"GearRatio"|""|-5.0|5.0|10,"Gear"|""|-1|5|10,"Latitude"|"Degrees"|-180.0|180.0|10,"Longitude"|"Degrees"|-180.0|180.0|10,"Speed"|"MPH"|0.0|150.0|10,"Distance"|"Miles"|0.0|0.0|10,"Altitude"|"Feet"|0.0|4000.0|10,"GPSSats"|""|0|20|10,"GPSQual"|""|0|5|10,"GPSDOP"|""|0.0|20.0|10,"LapCount"|""|0|0|10,"LapTime"|"Min"|0.0|0.0|10,"Sector"|""|0|0|10,"SectorTime"|"Min"|0.0|0.0|10,"PredTime"|"Min"|0.0|0.0|5,"ElapsedTime"|"Min"|0.0|0.0|10,"CurrentLap"|""|0|0|10
5066,1469914715681,,,,,,,0.03,0.1,0.98,-4.4,0.2,-0.1,1140,596,,,,,,,,,,,,,,,,,
5086,1469914715602,,,,,,,0.02,0.1,0.98,-4.3,0.2,-0.2,1120,593,,,,,,,,,,,,,,,,,
5106,1469914715622,,,,,,,0.02,0.09,0.98,-4.4,0.3,-0.3,1120,595,,,,,,,,,,,,,,,,,
5126,1469914715642,,,,,,,0.02,0.08,0.99,-4.3,0.3,-0.3,1120,598,,,,,,,,,,,,,,,,,
5146,1469914715662,,,,14,,,0.02,0.09,0.99,-4.3,0.2,-0.2,1120,596,1.879,2,39.54036,-122.33197,10.63,0.0,337.1,9,2,1.4,0,0.0,-1,0.0,,0.0,0
5166,1469914715682,,,,,,,0.01,0.1,0.98,-4.3,0.1,-0.1,1120,598,,,,,,,,,,,,,,,,,
5186,1469914715702,,,,,,,0.01,0.11,0.98,-4.2,0.3,-0.2,1100,598,,,,,,,,,,,,,,,,,
5206,1469914715722,,,,,,,0.02,0.11,0.99,-4.2,0.4,-0.2,1140,596,,,,,,,,,,,,,,,,,
5226,1469914715742,,,,,,,0.01,0.1,0.98,-4.3,0.4,-0.3,1120,596,,,,,,,,,,,,,,,,,
5246,1469914715762,0,236.3,191.0,17,196.3,,0.01,0.11,0.99,-4.3,0.1,-0.3,1120,590,1.873,2,39.540367,-122.33197,10.44,0.001,336.7,9,2,1.4,0,0.0,-1,0.0,0.0,0.0,0
5266,1469914715782,,,,,,,0.0,0.11,0.97,-4.4,-0.1,-0.2,1120,592,,,,,,,,,,,,,,,,,
5286,1469914715804,,,,,,,0.02,0.1,0.98,-4.3,-0.0,-0.2,1140,595,,,,,,,,,,,,,,,,,
5306,1469914715824,,,,,,,0.02,0.09,0.98,-4.3,-0.2,-0.1,1100,596,,,,,,,,,,,,,,,,,
5326,1469914715844,,,,,,,0.02,0.1,0.98,-4.3,0.1,0.0,1120,600,,,,,,,,,,,,,,,,,
5346,1469914715864,,,,16,,,0.03,0.08,0.98,-4.4,0.1,0.2,1120,598,1.892,2,39.540367,-122.33197,10.49,0.001,336.4,9,2,1.4,0,0.0,-1,0.0,,0.0,0
5366,1469914715884,,,,,,,0.04,0.08,0.98,-4.4,0.0,0.3,1120,595,,,,,,,,,,,,,,,,,
5386,1469914715904,,,,,,,0.02,0.09,0.98,-4.5,-0.1,0.3,1140,600,,,,,,,,,,,,,,,,,
5406,1469914715916,,,,,,,0.02,0.09,0.99,-4.5,-0.2,0.2,1120,598,,,,,,,,,,,,,,,,,
5426,1469914715936,,,,,,,0.01,0.09,0.98,-4.4,0.1,0.1,1120,601,,,,,,,,,,,,,,,,,
5446,1469914715956,0,236.0,190.7,15,195.9,,0.02,0.1,0.99,-4.5,-0.0,0.1,1120,598,1.882,2,39.540371,-122.33197,10.62,0.001,336.1,9,2,1.4,0,0.0,-1,0.0,0.0,0.0,0
5466,1469914715976,,,,,,,0.02,0.1,0.99,-4.6,-0.0,0.0,1140,596,,,,,,,,,,,,,,,,,
5486,1469914716004,,,,,,,0.02,0.1,0.98,-4.6,-0.0,-0.1,1140,600,,,,,,,,,,,,,,,,,
5506,1469914716024,,,,,,,0.02,0.09,0.98,-4.6,0.3,-0.1,1100,600,,,,,,,,,,,,,,,,,
5526,1469914716044,,,,,,,0.02,0.09,0.98,-4.7,0.5,-0.2,1120,593,,,,,,,,,,,,,,,,,
