"Interval"|"ms"|0|0|1,"Utc"|"ms"|0|0|1,"FuelLevel"|"F"|0|100|5,"OilTemp"|"F"|0.0|300.0|5,"Coolant"|"F"|0.0|300.0|5,"OilPress"|"PSI"|0|150|10,"EngineTemp"|"F"|0.0|300.0|5,"Battery"|"Volts"|0.0|20.0|1,"AccelX"|"G"|-3.0|3.0|50,"AccelY"|"G"|-3.0|3.0|50,"AccelZ"|"G"|-3.0|3.0|50,"Yaw"|"Deg/Sec"|-300.0|300.0|50,"Pitch"|"Deg/Sec"|-300.0|300.0|50,"Roll"|"Deg/Sec"|-300.0|300.0|50,"RPM"|""|0|10000|50,"Driveshaft"|"RPM"|0|5000|50,"GearRatio"|""|-5.0|5.0|10,"Gear"|""|-1|5|10,"Latitude"|"Degrees"|-180.0|180.0|10,"Longitude"|"Degrees"|-180.0|180.0|10,"Speed"|"MPH"|0.0|150.0|10,"Distance"|"Miles"|0.0|0.0|10,"Altitude"|"Feet"|0.0|4000.0|10,"GPSSats"|""|0|20|10,"GPSQual"|""|0|5|10,"GPSDOP"|""|0.0|20.0|10,"LapCount"|""|0|0|10,"LapTime"|"Min"|0.0|0.0|10,"Sector"|""|0|0|10,"SectorTime"|"Min"|0.0|0.0|10,"PredTime"|"Min"|0.0|0.0|5,"ElapsedTime"|"Min"|0.0|0.0|10,"CurrentLap"|""|0|0|10
5066,1469911723327,,,,,,,-0.19,0.08,0.99,-4.0,0.1,-0.8,5020,4026,,,,,,,,,,,,,,,,,
5086,1469911723347,,,,,,,-0.07,0.09,0.98,-4.1,1.3,-0.8,5240,4026,,,,,,,,,,,,,,,,,
5106,1469911723367,,,,,,,-0.12,0.06,0.97,-4.3,2.0,-0.7,4920,3984,,,,,,,,,,,,,,,,,
5126,1469911723387,,,,,,,-0.18,0.1,1.0,-3.6,0.3,-1.0,5240,4026,,,,,,,,,,,,,,,,,
5146,1469911723407,,,,84,,,-0.07,0.06,1.07,-3.7,2.0,-1.1,5000,4026,1.292,3,39.536221,-122.329742,69.35,0.002,308.0,8,2,1.8,0,0.0,-1,0.0,,0.0,0
5166,1469911723427,,,,,,,-0.08,0.07,1.05,-3.7,2.8,-1.0,5080,4047,,,,,,,,,,,,,,,,,
5186,1469911723447,,,,,,,-0.15,0.11,1.13,-3.6,1.0,-1.4,5000,4026,,,,,,,,,,,,,,,,,
5206,1469911723467,,,,,,,-0.05,0.08,1.09,-3.6,1.7,-1.2,5240,4006,,,,,,,,,,,,,,,,,
5226,1469911723487,,,,,,,-0.11,0.09,1.04,-3.7,3.7,-0.8,5200,4026,,,,,,,,,,,,,,,,,
5246,1469911723507,0,235.5,191.6,82,192.8,,-0.15,0.1,0.96,-3.8,0.8,-0.7,5020,4026,1.287,3,39.536213,-122.329704,69.68,0.004,308.1,8,2,1.8,0,0.0,-1,0.0,0.0,0.0,0
5266,1469911723527,,,,,,,-0.09,0.13,0.91,-3.6,0.2,-0.7,5240,4047,,,,,,,,,,,,,,,,,
5286,1469911723547,,,,,,,-0.14,0.05,0.93,-3.7,2.9,-0.2,5040,4047,,,,,,,,,,,,,,,,,
5306,1469911723567,,,,,,,-0.16,0.03,0.93,-3.8,0.5,-0.1,5200,4047,,,,,,,,,,,,,,,,,
5326,1469911723587,,,,,,,-0.11,0.1,0.99,-3.5,0.8,-0.6,5140,4026,,,,,,,,,,,,,,,,,
5346,1469911723707,,,,83,,,-0.14,0.04,1.0,-3.6,2.8,-0.5,5140,4069,1.303,3,39.536194,-122.329643,70.06,0.008,308.4,8,2,1.8,0,0.0,-1,0.0,,0.0,0
5366,1469911723727,,,,,,,-0.12,0.06,1.05,-3.4,1.6,-0.2,5160,4026,,,,,,,,,,,,,,,,,
5386,1469911723747,,,,,,,-0.06,0.08,1.09,-3.6,2.0,-0.5,5080,4026,,,,,,,,,,,,,,,,,
5406,1469911723767,,,,,,,-0.16,0.03,0.97,-3.3,3.9,-0.9,5380,4090,,,,,,,,,,,,,,,,,
5426,1469911723787,,,,,,,-0.06,0.09,1.03,-3.1,3.5,-0.6,5140,4069,,,,,,,,,,,,,,,,,
