"Interval"|"ms"|0|0|1,"Utc"|"ms"|0|0|1,"FuelLevel"|"F"|0|100|5,"OilTemp"|"F"|0.0|300.0|5,"Coolant"|"F"|0.0|300.0|5,"OilPress"|"PSI"|0|150|10,"EngineTemp"|"F"|0.0|300.0|5,"Battery"|"Volts"|0.0|20.0|1,"AccelX"|"G"|-3.0|3.0|50,"AccelY"|"G"|-3.0|3.0|50,"AccelZ"|"G"|-3.0|3.0|50,"Yaw"|"Deg/Sec"|-300.0|300.0|50,"Pitch"|"Deg/Sec"|-300.0|300.0|50,"Roll"|"Deg/Sec"|-300.0|300.0|50,"RPM"|""|0|10000|50,"Driveshaft"|"RPM"|0|5000|50,"GearRatio"|""|-5.0|5.0|10,"Gear"|""|-1|5|10,"Latitude"|"Degrees"|-180.0|180.0|10,"Longitude"|"Degrees"|-180.0|180.0|10,"Speed"|"MPH"|0.0|150.0|10,"Distance"|"Miles"|0.0|0.0|10,"Altitude"|"Feet"|0.0|4000.0|10,"GPSSats"|""|0|20|10,"GPSQual"|""|0|5|10,"GPSDOP"|""|0.0|20.0|10,"LapCount"|""|0|0|10,"LapTime"|"Min"|0.0|0.0|10,"Sector"|""|0|0|10,"SectorTime"|"Min"|0.0|0.0|10,"PredTime"|"Min"|0.0|0.0|5,"ElapsedTime"|"Min"|0.0|0.0|10,"CurrentLap"|""|0|0|10
54546,1469892482431,,,,2,,,0.02,0.1,0.98,-3.1,0.0,0.4,220,0,0.0,0,39.540585,-122.331955,0.0,0.01,317.0,10,3,1.5,0,0.0,-1,0.0,,0.0,0
54566,1469892482451,,,,,,,0.02,0.11,0.98,-3.1,0.0,0.4,220,0,,,,,,,,,,,,,,,,,
54586,1469892482471,,,,,,,0.03,0.12,0.98,-3.1,0.1,0.3,240,0,,,,,,,,,,,,,,,,,
54606,1469892482391,,,,,,,0.02,0.12,0.98,-3.1,0.0,0.2,240,0,,,,,,,,,,,,,,,,,
54626,1469892482411,,,,,,,0.02,0.1,0.98,-3.0,-0.0,0.0,240,0,,,,,,,,,,,,,,,,,
54646,1469892482431,0,125.0,153.4,8,149.7,,0.03,0.12,0.99,-3.0,0.0,0.1,400,0,0.0,0,39.540585,-122.331955,0.0,0.01,317.0,10,3,1.5,0,0.0,-1,0.0,0.0,0.0,0
54666,1469892482451,,,,,,,0.02,0.11,0.99,-3.0,-0.1,-0.0,560,0,,,,,,,,,,,,,,,,,
54686,1469892482471,,,,,,,0.02,0.11,0.98,-3.0,0.0,-0.1,560,0,,,,,,,,,,,,,,,,,
54706,1469892482491,,,,,,,0.03,0.12,0.99,-3.1,-0.1,0.0,640,0,,,,,,,,,,,,,,,,,
54726,1469892482511,,,,,,,0.02,0.1,0.99,-3.0,-0.0,-0.2,700,0,,,,,,,,,,,,,,,,,
54746,1469892482531,,,,22,,,0.03,0.11,0.99,-3.1,-0.0,0.0,700,0,0.0,0,39.540585,-122.331955,0.0,0.01,317.0,10,3,1.5,0,0.0,-1,0.0,,0.0,0
54766,1469892482551,,,,,,,0.03,0.13,0.99,-3.1,0.3,0.2,800,0,,,,,,,,,,,,,,,,,
54786,1469892482571,,,,,,,0.05,0.15,0.99,-3.2,0.2,0.4,880,0,,,,,,,,,,,,,,,,,
54806,1469892482591,,,,,,,0.04,0.15,0.98,-3.2,0.1,0.3,960,0,,,,,,,,,,,,,,,,,
54826,1469892482607,,,,,,,0.04,0.15,0.98,-3.2,-0.2,0.1,1020,0,,,,,,,,,,,,,,,,,
54846,1469892482627,0,124.9,153.3,37,149.9,,0.04,0.16,0.98,-3.2,-0.3,0.1,1040,0,0.0,0,39.540585,-122.331955,0.0,0.01,317.0,10,3,1.5,0,0.0,-1,0.0,0.0,0.0,0
54866,1469892482647,,,,,,,0.05,0.16,0.97,-3.3,-0.3,0.2,1060,0,,,,,,,,,,,,,,,,,
54886,1469892482667,,,,,,,0.06,0.15,0.97,-3.2,-0.1,0.1,1160,0,,,,,,,,,,,,,,,,,
54906,1469892482691,,,,,,,0.06,0.15,0.97,-3.2,0.3,0.1,1180,0,,,,,,,,,,,,,,,,,
54926,1469892482711,,,,,,,0.04,0.14,0.97,-3.2,-0.0,0.0,1200,0,,,,,,,,,,,,,,,,,
54946,1469892482731,,,,51,,,0.05,0.14,0.98,-3.1,0.1,-0.1,1220,0,0.0,0,39.540585,-122.331955,0.0,0.01,317.0,10,3,1.5,0,0.0,-1,0.0,,0.0,0
54966,1469892482751,,,,,,,0.04,0.13,0.98,-3.0,0.3,-0.1,1280,0,,,,,,,,,,,,,,,,,
54986,1469892482771,,,,,,,0.04,0.13,0.98,-3.0,0.2,-0.2,1300,0,,,,,,,,,,,,,,,,,
