"Interval"|"ms"|0|0|1,"Utc"|"ms"|0|0|1,"FuelLevel"|"F"|0|100|5,"OilTemp"|"F"|0.0|300.0|5,"Coolant"|"F"|0.0|300.0|5,"OilPress"|"PSI"|0|150|10,"EngineTemp"|"F"|0.0|300.0|5,"Battery"|"Volts"|0.0|20.0|1,"AccelX"|"G"|-3.0|3.0|50,"AccelY"|"G"|-3.0|3.0|50,"AccelZ"|"G"|-3.0|3.0|50,"Yaw"|"Deg/Sec"|-300.0|300.0|50,"Pitch"|"Deg/Sec"|-300.0|300.0|50,"Roll"|"Deg/Sec"|-300.0|300.0|50,"RPM"|""|0|10000|50,"Driveshaft"|"RPM"|0|5000|50,"GearRatio"|""|-5.0|5.0|10,"Gear"|""|-1|5|10,"Latitude"|"Degrees"|-180.0|180.0|10,"Longitude"|"Degrees"|-180.0|180.0|10,"Speed"|"MPH"|0.0|150.0|10,"Distance"|"Miles"|0.0|0.0|10,"Altitude"|"Feet"|0.0|4000.0|10,"GPSSats"|""|0|20|10,"GPSQual"|""|0|5|10,"GPSDOP"|""|0.0|20.0|10,"LapCount"|""|0|0|10,"LapTime"|"Min"|0.0|0.0|10,"Sector"|""|0|0|10,"SectorTime"|"Min"|0.0|0.0|10,"PredTime"|"Min"|0.0|0.0|5,"ElapsedTime"|"Min"|0.0|0.0|10,"CurrentLap"|""|0|0|10
225146,1469910943752,,,,0,,,0.04,0.07,0.99,-2.9,0.0,-0.1,200,0,0.0,0,39.53661,-122.332199,0.0,0.007,262.4,8,3,1.8,0,0.0,-1,0.0,,0.0,0
225166,1469910943772,,,,,,,0.03,0.05,0.98,-2.8,0.0,-0.4,200,0,,,,,,,,,,,,,,,,,
225186,1469910943792,,,,,,,0.04,0.03,0.98,-2.9,0.1,-0.4,160,0,,,,,,,,,,,,,,,,,
225206,1469910943812,,,,,,,0.04,0.04,0.98,-2.9,0.1,-0.2,160,0,,,,,,,,,,,,,,,,,
225226,1469910943832,,,,,,,0.04,0.04,0.98,-3.0,0.2,-0.1,160,0,,,,,,,,,,,,,,,,,
225246,1469910943852,0,204.1,177.0,0,187.2,,0.04,0.05,0.98,-3.0,0.2,-0.1,160,0,0.0,0,39.53661,-122.332199,0.0,0.007,262.4,8,3,1.8,0,0.0,-1,0.0,0.0,0.0,0
225266,1469910943872,,,,,,,0.04,0.05,0.98,-3.0,0.3,-0.0,160,0,,,,,,,,,,,,,,,,,
225286,1469910943892,,,,,,,0.05,0.05,0.98,-3.0,0.3,-0.1,160,0,,,,,,,,,,,,,,,,,
225306,1469910943906,,,,,,,0.05,0.06,0.98,-2.9,0.2,-0.1,160,0,,,,,,,,,,,,,,,,,
225326,1469910943926,,,,,,,0.05,0.07,0.98,-2.9,0.2,-0.0,160,0,,,,,,,,,,,,,,,,,
225346,1469910943946,,,,0,,,0.05,0.07,0.98,-2.9,0.2,0.0,160,0,0.0,0,39.53661,-122.332199,0.0,0.007,262.4,8,3,1.8,0,0.0,-1,0.0,,0.0,0
225366,1469910943966,,,,,,,0.05,0.06,0.98,-2.9,0.1,-0.0,160,0,,,,,,,,,,,,,,,,,
225386,1469910943993,,,,,,,0.05,0.07,0.99,-2.9,0.1,-0.0,160,0,,,,,,,,,,,,,,,,,
225406,1469910944013,,,,,,,0.05,0.08,0.99,-2.9,-0.2,-0.2,180,0,,,,,,,,,,,,,,,,,
225426,1469910944033,,,,,,,0.04,0.08,0.99,-2.9,-0.5,-0.4,180,0,,,,,,,,,,,,,,,,,
225446,1469910944053,0,204.0,176.8,0,187.1,,0.04,0.07,0.99,-2.8,-0.5,-0.4,180,0,0.0,0,39.53661,-122.332199,0.0,0.007,262.4,8,3,1.8,0,0.0,-1,0.0,0.0,0.0,0
225466,1469910944073,,,,,,,0.04,0.06,0.99,-2.8,-0.6,-0.2,180,0,,,,,,,,,,,,,,,,,
225486,1469910944092,,,,,,,0.04,0.07,0.99,-2.9,-0.4,-0.2,260,0,,,,,,,,,,,,,,,,,
225506,1469910944112,,,,,,,0.04,0.06,0.99,-2.9,-0.4,-0.2,260,0,,,,,,,,,,,,,,,,,
225526,1469910944132,,,,,,,0.04,0.06,0.99,-2.9,-0.4,-0.1,400,0,,,,,,,,,,,,,,,,,
225546,1469910944152,,,,1,,,0.04,0.07,0.99,-3.0,-0.2,0.0,400,0,0.0,0,39.53661,-122.332199,0.0,0.007,262.4,8,3,1.8,0,0.0,-1,0.0,,0.0,0
225566,1469910944172,,,,,,,0.05,0.05,1.0,-2.9,-0.3,0.0,560,0,,,,,,,,,,,,,,,,,
225586,1469910944192,,,,,,,0.05,0.02,0.99,-2.8,-0.4,-0.2,560,0,,,,,,,,,,,,,,,,,
225606,1469910944212,,,,,,,0.05,0.04,1.0,-3.0,-0.3,0.1,680,0,,,,,,,,,,,,,,,,,
225626,1469910944232,,,,,,,0.06,0.06,1.0,-3.0,-0.5,0.1,820,0,,,,,,,,,,,,,,,,,
225646,1469910944252,0,204.0,176.9,8,187.0,,0.05,0.07,0.99,-3.0,-0.3,-0.2,820,0,0.0,0,39.53661,-122.332199,0.0,0.007,262.4,8,3,1.8,0,0.0,-1,0.0,0.0,0.0,0
225666,1469910944272,,,,,,,0.05,0.06,0.99,-3.0,-0.3,-0.4,780,0,,,,,,,,,,,,,,,,,
225686,1469910944392,,,,,,,0.04,0.05,0.99,-2.9,-0.1,-0.3,780,0,,,,,,,,,,,,,,,,,
225706,1469910944412,,,,,,,0.05,0.05,0.98,-3.0,-0.1,0.1,760,0,,,,,,,,,,,,,,,,,
