"Interval"|"ms"|0|0|1,"Utc"|"ms"|0|0|1,"FuelLevel"|"F"|0|100|5,"OilTemp"|"F"|0.0|300.0|5,"Coolant"|"F"|0.0|300.0|5,"OilPress"|"PSI"|0|150|10,"EngineTemp"|"F"|0.0|300.0|5,"Battery"|"Volts"|0.0|20.0|1,"AccelX"|"G"|-3.0|3.0|50,"AccelY"|"G"|-3.0|3.0|50,"AccelZ"|"G"|-3.0|3.0|50,"Yaw"|"Deg/Sec"|-300.0|300.0|50,"Pitch"|"Deg/Sec"|-300.0|300.0|50,"Roll"|"Deg/Sec"|-300.0|300.0|50,"RPM"|""|0|10000|50,"Driveshaft"|"RPM"|0|5000|50,"GearRatio"|""|-5.0|5.0|10,"Gear"|""|-1|5|10,"Latitude"|"Degrees"|-180.0|180.0|10,"Longitude"|"Degrees"|-180.0|180.0|10,"Speed"|"MPH"|0.0|150.0|10,"Distance"|"Miles"|0.0|0.0|10,"Altitude"|"Feet"|0.0|4000.0|10,"GPSSats"|""|0|20|10,"GPSQual"|""|0|5|10,"GPSDOP"|""|0.0|20.0|10,"LapCount"|""|0|0|10,"LapTime"|"Min"|0.0|0.0|10,"Sector"|""|0|0|10,"SectorTime"|"Min"|0.0|0.0|10,"PredTime"|"Min"|0.0|0.0|5,"ElapsedTime"|"Min"|0.0|0.0|10,"CurrentLap"|""|0|0|10
5066,1469912363012,,,,,,,0.11,-0.68,0.76,19.6,1.1,0.8,4160,2235,,,,,,,,,,,,,,,,,
5086,1469912363032,,,,,,,0.11,-0.62,0.85,19.4,0.0,0.9,4160,2203,,,,,,,,,,,,,,,,,
5106,1469912363052,,,,,,,0.11,-0.66,0.89,19.3,0.5,1.1,4260,2196,,,,,,,,,,,,,,,,,
5126,1469912363072,,,,,,,0.07,-0.64,0.82,19.6,-0.0,1.3,4220,2196,,,,,,,,,,,,,,,,,
5146,1469912363092,,,,67,,,0.09,-0.61,0.74,19.6,-0.9,1.3,4120,2196,1.892,2,39.543869,-122.332703,40.16,0.001,343.0,8,2,1.8,0,0.0,-1,0.0,,0.0,0
5166,1469912363111,,,,,,,0.07,-0.57,0.76,19.6,-1.0,1.3,4080,2203,,,,,,,,,,,,,,,,,
5186,1469912363131,,,,,,,0.07,-0.55,0.76,19.5,-0.5,1.5,4240,2196,,,,,,,,,,,,,,,,,
5206,1469912363151,,,,,,,0.1,-0.6,0.86,19.4,-0.8,2.2,4060,2203,,,,,,,,,,,,,,,,,
5226,1469912363171,,,,,,,0.13,-0.66,0.92,19.5,-0.4,2.6,4120,2184,,,,,,,,,,,,,,,,,
5246,1469912363191,0,277.6,208.2,44,210.6,,0.13,-0.64,0.93,19.3,-0.5,2.6,4160,2172,1.932,2,39.54388,-122.332687,39.87,0.002,341.8,8,2,1.8,0,0.0,-1,0.0,0.0,0.0,0
5266,1469912363211,,,,,,,0.11,-0.67,0.92,19.4,0.6,2.6,4160,2184,,,,,,,,,,,,,,,,,
5286,1469912363231,,,,,,,0.08,-0.69,0.89,19.6,2.2,2.8,4140,2190,,,,,,,,,,,,,,,,,
5306,1469912363251,,,,,,,0.07,-0.68,0.85,19.7,2.8,2.3,4100,2196,,,,,,,,,,,,,,,,,
5326,1469912363271,,,,,,,0.04,-0.73,0.91,19.7,4.0,2.1,4100,2190,,,,,,,,,,,,,,,,,
5346,1469912363291,,,,51,,,0.05,-0.79,0.96,19.9,2.7,2.0,4140,2184,1.849,2,39.5439,-122.332672,39.62,0.003,341.0,8,2,1.8,0,0.0,-1,0.0,,0.0,0
5366,1469912363311,,,,,,,0.1,-0.79,1.03,20.1,1.8,1.8,4060,2172,,,,,,,,,,,,,,,,,
5386,1469912363331,,,,,,,0.1,-0.84,1.03,20.2,1.4,1.4,4000,2166,,,,,,,,,,,,,,,,,
5406,1469912363351,,,,,,,0.12,-0.8,1.0,20.2,0.3,1.2,4100,2153,,,,,,,,,,,,,,,,,
5426,1469912363371,,,,,,,0.12,-0.73,0.92,20.0,-0.6,1.3,4140,2147,,,,,,,,,,,,,,,,,
5446,1469912363391,1,278.8,208.6,40,210.6,,0.11,-0.72,0.88,20.0,-0.5,1.4,4080,2178,1.852,2,39.543911,-122.332649,39.27,0.005,340.2,8,2,1.8,0,0.0,-1,0.0,0.0,0.0,0
5466,1469912363410,,,,,,,0.1,-0.63,0.86,20.0,-0.6,1.4,4160,2172,,,,,,,,,,,,,,,,,
5486,1469912363430,,,,,,,0.13,-0.64,0.88,19.9,-0.1,1.7,4020,2141,,,,,,,,,,,,,,,,,
5506,1469912363450,,,,,,,0.13,-0.7,0.87,20.2,-0.4,1.9,4120,2160,,,,,,,,,,,,,,,,,
5526,1469912363470,,,,,,,0.16,-0.67,0.94,20.3,-0.7,1.6,4140,2160,,,,,,,,,,,,,,,,,
5546,1469912363490,,,,43,,,0.17,-0.7,0.98,20.0,0.5,1.3,4180,2172,1.906,2,39.543919,-122.332634,38.87,0.006,339.5,8,2,1.8,0,0.0,-1,0.0,,0.0,0
5566,1469912363508,,,,,,,0.19,-0.73,0.97,20.1,-0.6,1.1,4180,2196,,,,,,,,,,,,,,,,,
5586,1469912363528,,,,,,,0.23,-0.72,0.99,20.0,-0.6,1.1,3920,2196,,,,,,,,,,,,,,,,,
5606,1469912363548,,,,,,,0.21,-0.71,0.92,20.3,-0.4,1.1,4160,2215,,,,,,,,,,,,,,,,,
5626,1469912363568,,,,,,,0.18,-0.71,0.92,20.3,0.1,2.2,4300,2203,,,,,,,,,,,,,,,,,
5646,1469912363588,0,279.0,209.2,55,211.0,,0.11,-0.75,0.95,20.3,0.9,2.7,4420,2241,1.886,2,39.543934,-122.332619,38.48,0.007,338.6,8,2,1.8,0,0.0,-1,0.0,0.0,0.0,0
5666,1469912363710,,,,,,,0.07,-0.78,0.94,20.4,1.1,2.9,4460,2289,,,,,,,,,,,,,,,,,
5686,1469912363730,,,,,,,0.1,-0.75,0.93,20.4,1.6,2.5,4320,2281,,,,,,,,,,,,,,,,,
5706,1469912363750,,,,,,,0.08,-0.74,0.96,20.4,1.3,1.5,4340,2247,,,,,,,,,,,,,,,,,
5726,1469912363770,,,,,,,0.11,-0.71,1.02,20.1,1.2,0.7,4180,2223,,,,,,,,,,,,,,,,,
5746,1469912363790,,,,56,,,0.09,-0.7,1.04,20.0,1.3,-0.2,4080,2178,1.893,2,39.543957,-122.332596,37.97,0.009,336.7,8,2,1.8,0,0.0,-1,0.0,,0.0,0
5766,1469912363810,,,,,,,0.06,-0.64,1.07,20.0,1.0,-1.1,4040,2160,,,,,,,,,,,,,,,,,
5786,1469912363830,,,,,,,0.02,-0.73,1.05,20.4,2.0,-1.2,4060,2130,,,,,,,,,,,,,,,,,
5806,1469912363850,,,,,,,0.0,-0.76,1.02,21.0,1.9,-1.1,3980,2135,,,,,,,,,,,,,,,,,
5826,1469912363870,,,,,,,0.01,-0.74,1.04,20.8,1.2,-1.0,4040,2112,,,,,,,,,,,,,,,,,
5846,1469912363890,0,277.9,209.0,71,210.9,,0.04,-0.73,1.05,20.9,1.2,-0.7,4060,2130,1.915,2,39.543957,-122.332596,37.97,0.009,336.7,8,2,1.8,0,0.0,-1,0.0,0.0,0.0,0
5866,1469912363811,,,,,,,0.01,-0.72,1.07,20.8,1.4,-0.4,4000,2101,,,,,,,,,,,,,,,,,
5886,1469912363831,,,,,,,-0.0,-0.7,1.12,20.4,1.4,-0.4,3940,2135,,,,,,,,,,,,,,,,,
5906,1469912363851,,,,,,,-0.01,-0.72,1.1,20.4,1.3,-0.8,3900,2124,,,,,,,,,,,,,,,,,
5926,1469912363871,,,,,,,-0.02,-0.73,1.04,20.2,-0.0,-1.3,3980,2141,,,,,,,,,,,,,,,,,
5946,1469912363891,,,,58,,,-0.01,-0.71,1.06,20.3,-1.0,-1.5,4100,2166,1.885,2,39.543964,-122.332573,37.72,0.011,335.8,8,2,1.8,0,0.0,-1,0.0,,0.0,0
5966,1469912363905,,,,,,,-0.05,-0.73,1.1,20.5,-0.2,-1.1,4000,2166,,,,,,,,,,,,,,,,,
5986,1469912363925,,,,,,,-0.06,-0.71,1.09,20.7,0.1,-1.0,4140,2184,,,,,,,,,,,,,,,,,
6006,1469912363945,,,,,,,-0.06,-0.67,1.1,20.8,-0.0,-0.5,4180,2209,,,,,,,,,,,,,,,,,
6026,1469912363965,,,,,,,-0.07,-0.66,1.06,20.9,0.3,-0.4,4180,2215,,,,,,,,,,,,,,,,,
6046,1469912363985,0,278.6,208.8,49,210.8,13.95,-0.05,-0.68,1.03,20.8,0.1,-0.2,4240,2229,1.832,2,39.543976,-122.332558,37.99,0.012,335.0,8,2,1.8,0,0.0,-1,0.0,0.0,0.0,0
6066,1469912364010,,,,,,,-0.03,-0.76,1.03,21.1,0.5,-0.4,4140,2241,,,,,,,,,,,,,,,,,
6086,1469912364030,,,,,,,-0.04,-0.7,1.06,21.5,-0.3,-0.8,4260,2229,,,,,,,,,,,,,,,,,
6106,1469912364050,,,,,,,-0.05,-0.67,1.09,21.5,-0.1,-0.9,4240,2229,,,,,,,,,,,,,,,,,
6126,1469912364070,,,,,,,-0.1,-0.72,1.06,21.5,0.3,-1.3,4240,2215,,,,,,,,,,,,,,,,,
6146,1469912364090,,,,53,,,-0.1,-0.72,1.06,21.7,0.4,-1.3,4180,2190,1.906,2,39.54398,-122.332542,37.9,0.013,334.5,8,2,1.8,0,0.0,-1,0.0,,0.0,0
6166,1469912364110,,,,,,,-0.14,-0.73,1.07,21.9,0.5,-1.2,4000,2196,,,,,,,,,,,,,,,,,
6186,1469912364130,,,,,,,-0.16,-0.74,1.09,21.9,0.7,-1.3,4160,2178,,,,,,,,,,,,,,,,,
6206,1469912364150,,,,,,,-0.15,-0.7,1.01,21.7,0.4,-1.4,4040,2160,,,,,,,,,,,,,,,,,
