"Interval"|"ms"|0|0|1,"Utc"|"ms"|0|0|1,"FuelLevel"|"F"|0|100|5,"OilTemp"|"F"|0.0|300.0|5,"Coolant"|"F"|0.0|300.0|5,"OilPress"|"PSI"|0|150|10,"EngineTemp"|"F"|0.0|300.0|5,"Battery"|"Volts"|0.0|20.0|1,"AccelX"|"G"|-3.0|3.0|50,"AccelY"|"G"|-3.0|3.0|50,"AccelZ"|"G"|-3.0|3.0|50,"Yaw"|"Deg/Sec"|-300.0|300.0|50,"Pitch"|"Deg/Sec"|-300.0|300.0|50,"Roll"|"Deg/Sec"|-300.0|300.0|50,"RPM"|""|0|10000|50,"Driveshaft"|"RPM"|0|5000|50,"GearRatio"|""|-5.0|5.0|10,"Gear"|""|-1|5|10,"Latitude"|"Degrees"|-180.0|180.0|10,"Longitude"|"Degrees"|-180.0|180.0|10,"Speed"|"MPH"|0.0|150.0|10,"Distance"|"Miles"|0.0|0.0|10,"Altitude"|"Feet"|0.0|4000.0|10,"GPSSats"|""|0|20|10,"GPSQual"|""|0|5|10,"GPSDOP"|""|0.0|20.0|10,"LapCount"|""|0|0|10,"LapTime"|"Min"|0.0|0.0|10,"Sector"|""|0|0|10,"SectorTime"|"Min"|0.0|0.0|10,"PredTime"|"Min"|0.0|0.0|5,"ElapsedTime"|"Min"|0.0|0.0|10,"CurrentLap"|""|0|0|10
698706,1469911417333,,,,,,,-0.01,0.08,0.98,-2.9,-0.4,-0.4,200,0,,,,,,,,,,,,,,,,,
698726,1469911417353,,,,,,,-0.02,0.08,0.98,-2.9,-0.4,-0.4,200,0,,,,,,,,,,,,,,,,,
698746,1469911417373,,,,0,,,-0.02,0.07,0.98,-2.8,-0.4,-0.4,200,0,0.0,0,39.54034,-122.331574,1.82,0.393,366.8,7,2,2.1,0,0.0,-1,0.0,,0.0,0
698766,1469911417393,,,,,,,-0.01,0.07,0.98,-2.9,-0.3,-0.3,200,0,,,,,,,,,,,,,,,,,
698786,1469911417413,,,,,,,-0.02,0.08,0.98,-2.8,-0.7,-0.4,200,0,,,,,,,,,,,,,,,,,
698806,1469911417433,,,,,,,-0.03,0.07,0.98,-2.8,-0.7,-0.6,180,0,,,,,,,,,,,,,,,,,
698826,1469911417453,,,,,,,-0.02,0.07,0.98,-2.9,-0.5,-0.6,180,0,,,,,,,,,,,,,,,,,
698846,1469911417473,0,191.3,179.6,0,178.9,,-0.02,0.07,0.98,-2.9,-0.4,-0.4,180,0,0.0,0,39.54034,-122.331574,1.82,0.393,366.8,7,2,2.1,0,0.0,-1,0.0,0.0,0.0,0
698866,1469911417493,,,,,,,-0.02,0.07,0.98,-2.9,-0.3,-0.4,180,0,,,,,,,,,,,,,,,,,
698886,1469911417513,,,,,,,-0.03,0.06,0.99,-2.8,-0.5,-0.5,180,0,,,,,,,,,,,,,,,,,
