"Interval"|"ms"|0|0|1,"Utc"|"ms"|0|0|1,"FuelLevel"|"F"|0|100|5,"OilTemp"|"F"|0.0|300.0|5,"Coolant"|"F"|0.0|300.0|5,"OilPress"|"PSI"|0|150|10,"EngineTemp"|"F"|0.0|300.0|5,"Battery"|"Volts"|0.0|20.0|1,"AccelX"|"G"|-3.0|3.0|50,"AccelY"|"G"|-3.0|3.0|50,"AccelZ"|"G"|-3.0|3.0|50,"Yaw"|"Deg/Sec"|-300.0|300.0|50,"Pitch"|"Deg/Sec"|-300.0|300.0|50,"Roll"|"Deg/Sec"|-300.0|300.0|50,"RPM"|""|0|10000|50,"Driveshaft"|"RPM"|0|5000|50,"GearRatio"|""|-5.0|5.0|10,"Gear"|""|-1|5|10,"Latitude"|"Degrees"|-180.0|180.0|10,"Longitude"|"Degrees"|-180.0|180.0|10,"Speed"|"MPH"|0.0|150.0|10,"Distance"|"Miles"|0.0|0.0|10,"Altitude"|"Feet"|0.0|4000.0|10,"GPSSats"|""|0|20|10,"GPSQual"|""|0|5|10,"GPSDOP"|""|0.0|20.0|10,"LapCount"|""|0|0|10,"LapTime"|"Min"|0.0|0.0|10,"Sector"|""|0|0|10,"SectorTime"|"Min"|0.0|0.0|10,"PredTime"|"Min"|0.0|0.0|5,"ElapsedTime"|"Min"|0.0|0.0|10,"CurrentLap"|""|0|0|10
367566,1469913554121,,,,,,,0.01,0.09,1.0,-3.0,0.5,-0.2,240,0,,,,,,,,,,,,,,,,,
367586,1469913554141,,,,,,,0.01,0.08,1.0,-2.9,0.4,-0.2,240,0,,,,,,,,,,,,,,,,,
367606,1469913554161,,,,,,,0.0,0.08,1.0,-2.9,0.3,-0.2,260,0,,,,,,,,,,,,,,,,,
367626,1469913554181,,,,,,,0.01,0.09,1.0,-2.9,0.4,-0.2,260,0,,,,,,,,,,,,,,,,,
367646,1469913554201,0,224.2,189.2,0,198.0,,0.0,0.08,0.99,-2.9,0.4,-0.3,260,0,0.0,0,39.540581,-122.332069,0.0,0.227,325.8,10,3,1.3,0,0.0,-1,0.0,0.0,0.0,0
367666,1469913554221,,,,,,,0.0,0.09,0.99,-2.9,0.5,-0.2,400,0,,,,,,,,,,,,,,,,,
367686,1469913554241,,,,,,,0.0,0.09,0.99,-3.0,0.5,-0.3,400,0,,,,,,,,,,,,,,,,,
367706,1469913554261,,,,,,,0.0,0.09,0.99,-3.0,0.5,-0.2,480,0,,,,,,,,,,,,,,,,,
367726,1469913554281,,,,,,,0.0,0.08,0.99,-2.9,0.5,-0.3,480,0,,,,,,,,,,,,,,,,,
367746,1469913554302,,,,0,,,0.0,0.08,0.99,-2.9,0.7,-0.3,480,0,0.0,0,39.540581,-122.332069,0.0,0.227,325.8,10,3,1.3,0,0.0,-1,0.0,,0.0,0
367766,1469913554322,,,,,,,-0.01,0.07,0.98,-2.8,0.5,-0.4,480,0,,,,,,,,,,,,,,,,,
367786,1469913554342,,,,,,,-0.01,0.09,0.99,-2.9,0.7,-0.2,540,0,,,,,,,,,,,,,,,,,
367806,1469913554362,,,,,,,-0.0,0.11,1.0,-3.0,0.4,-0.2,660,0,,,,,,,,,,,,,,,,,
367826,1469913554382,,,,,,,-0.01,0.09,0.98,-2.9,0.6,-0.4,760,0,,,,,,,,,,,,,,,,,
367846,1469913554401,0,224.3,187.6,0,196.6,,-0.02,0.07,0.97,-3.0,0.6,-0.2,760,0,0.0,0,39.540581,-122.332069,0.0,0.227,325.8,10,3,1.3,0,0.0,-1,0.0,0.0,0.0,0
367866,1469913554421,,,,,,,-0.02,0.08,0.97,-3.1,1.0,0.2,840,0,,,,,,,,,,,,,,,,,
367886,1469913554441,,,,,,,0.01,0.1,0.96,-3.1,1.2,0.4,920,0,,,,,,,,,,,,,,,,,
367906,1469913554461,,,,,,,0.02,0.11,0.98,-3.2,1.4,0.3,1000,0,,,,,,,,,,,,,,,,,
367926,1469913554481,,,,,,,0.03,0.14,0.98,-3.3,1.4,0.2,1100,0,,,,,,,,,,,,,,,,,
367946,1469913554502,,,,3,,,0.04,0.14,0.98,-3.3,1.4,-0.1,1100,0,0.0,0,39.540581,-122.332069,0.0,0.227,325.8,10,3,1.3,0,0.0,-1,0.0,,0.0,0
