"Interval"|"ms"|0|0|1,"Utc"|"ms"|0|0|1,"FuelLevel"|"F"|0|100|5,"OilTemp"|"F"|0.0|300.0|5,"Coolant"|"F"|0.0|300.0|5,"OilPress"|"PSI"|0|150|10,"EngineTemp"|"F"|0.0|300.0|5,"Battery"|"Volts"|0.0|20.0|1,"AccelX"|"G"|-3.0|3.0|50,"AccelY"|"G"|-3.0|3.0|50,"AccelZ"|"G"|-3.0|3.0|50,"Yaw"|"Deg/Sec"|-300.0|300.0|50,"Pitch"|"Deg/Sec"|-300.0|300.0|50,"Roll"|"Deg/Sec"|-300.0|300.0|50,"RPM"|""|0|10000|50,"Driveshaft"|"RPM"|0|5000|50,"GearRatio"|""|-5.0|5.0|10,"Gear"|""|-1|5|10,"Latitude"|"Degrees"|-180.0|180.0|10,"Longitude"|"Degrees"|-180.0|180.0|10,"Speed"|"MPH"|0.0|150.0|10,"Distance"|"Miles"|0.0|0.0|10,"Altitude"|"Feet"|0.0|4000.0|10,"GPSSats"|""|0|20|10,"GPSQual"|""|0|5|10,"GPSDOP"|""|0.0|20.0|10,"LapCount"|""|0|0|10,"LapTime"|"Min"|0.0|0.0|10,"Sector"|""|0|0|10,"SectorTime"|"Min"|0.0|0.0|10,"PredTime"|"Min"|0.0|0.0|5,"ElapsedTime"|"Min"|0.0|0.0|10,"CurrentLap"|""|0|0|10
5066,1469902611314,,,,,,,0.33,0.35,1.16,-8.5,2.4,-0.4,2980,3576,,,,,,,,,,,,,,,,,
5086,1469902611334,,,,,,,0.32,0.33,1.17,-8.6,2.8,-0.2,2920,3593,,,,,,,,,,,,,,,,,
5106,1469902611354,,,,,,,0.31,0.32,1.21,-8.6,2.0,-0.4,2920,3544,,,,,,,,,,,,,,,,,
5126,1469902611374,,,,,,,0.34,0.39,1.24,-8.6,2.3,-0.7,2900,3593,,,,,,,,,,,,,,,,,
5146,1469902611394,,,,46,,,0.35,0.39,1.25,-8.9,3.3,-0.6,2840,3576,0.828,5,39.537308,-122.331215,65.29,0.002,309.0,9,2,2.0,0,0.0,-1,0.0,,0.0,0
5166,1469902611412,,,,,,,0.35,0.41,1.2,-8.8,3.3,-0.7,2820,3593,,,,,,,,,,,,,,,,,
5186,1469902611432,,,,,,,0.35,0.42,1.17,-9.0,3.6,-0.4,2880,3544,,,,,,,,,,,,,,,,,
5206,1469902611452,,,,,,,0.34,0.41,1.14,-9.2,2.9,-0.1,2760,3593,,,,,,,,,,,,,,,,,
5226,1469902611472,,,,,,,0.33,0.33,1.1,-9.1,2.2,0.1,2700,3544,,,,,,,,,,,,,,,,,
5246,1469902611492,0,285.2,210.1,41,211.6,,0.33,0.36,1.12,-8.8,2.0,-0.1,2700,3527,0.766,5,39.537277,-122.331215,64.5,0.004,308.4,9,2,2.0,0,0.0,-1,0.0,0.0,0.0,0
5266,1469902611515,,,,,,,0.34,0.39,1.12,-9.0,1.9,-0.4,2660,3544,,,,,,,,,,,,,,,,,
5286,1469902611535,,,,,,,0.3,0.44,1.08,-9.4,1.8,0.0,2620,3544,,,,,,,,,,,,,,,,,
5306,1469902611555,,,,,,,0.29,0.38,1.07,-9.5,1.1,0.1,2580,3512,,,,,,,,,,,,,,,,,
5326,1469902611575,,,,,,,0.3,0.42,1.12,-9.4,0.3,0.1,2560,3527,,,,,,,,,,,,,,,,,
5346,1469902611595,,,,42,,,0.27,0.4,1.12,-9.7,0.2,0.6,2520,3480,0.741,5,39.53725,-122.3312,63.76,0.006,308.3,9,2,2.0,0,0.0,-1,0.0,,0.0,0
5366,1469902611600,,,,,,,0.29,0.35,1.1,-9.3,0.8,0.8,2580,3527,,,,,,,,,,,,,,,,,
5386,1469902611620,,,,,,,0.32,0.38,1.08,-9.2,1.3,1.2,2520,3418,,,,,,,,,,,,,,,,,
5406,1469902611640,,,,,,,0.33,0.35,1.08,-9.2,1.5,1.0,2400,3527,,,,,,,,,,,,,,,,,
5426,1469902611660,,,,,,,0.3,0.37,1.05,-9.4,1.1,1.1,2380,3527,,,,,,,,,,,,,,,,,
5446,1469902611680,0,285.7,210.4,31,211.8,,0.3,0.38,1.11,-9.7,0.9,1.0,2420,3464,0.681,5,39.537228,-122.3312,63.21,0.007,308.0,9,2,2.0,0,0.0,-1,0.0,0.0,0.0,0
5466,1469902611704,,,,,,,0.32,0.41,1.18,-9.7,0.6,0.8,2340,3464,,,,,,,,,,,,,,,,,
5486,1469902611724,,,,,,,0.34,0.4,1.16,-9.9,1.3,1.1,2320,3480,,,,,,,,,,,,,,,,,
5506,1469902611744,,,,,,,0.33,0.4,1.15,-10.1,2.2,1.3,2300,3449,,,,,,,,,,,,,,,,,
5526,1469902611764,,,,,,,0.32,0.45,1.12,-10.1,2.1,0.6,2240,3449,,,,,,,,,,,,,,,,,
5546,1469902611784,,,,35,,,0.33,0.43,1.09,-9.8,1.9,0.2,2220,3449,0.641,5,39.537201,-122.3312,62.55,0.009,308.0,9,2,2.0,0,0.0,-1,0.0,,0.0,0
