"Interval"|"ms"|0|0|1,"Utc"|"ms"|0|0|1,"FuelLevel"|"F"|0|100|5,"OilTemp"|"F"|0.0|300.0|5,"Coolant"|"F"|0.0|300.0|5,"OilPress"|"PSI"|0|150|10,"EngineTemp"|"F"|0.0|300.0|5,"Battery"|"Volts"|0.0|20.0|1,"AccelX"|"G"|-3.0|3.0|50,"AccelY"|"G"|-3.0|3.0|50,"AccelZ"|"G"|-3.0|3.0|50,"Yaw"|"Deg/Sec"|-300.0|300.0|50,"Pitch"|"Deg/Sec"|-300.0|300.0|50,"Roll"|"Deg/Sec"|-300.0|300.0|50,"RPM"|""|0|10000|50,"Driveshaft"|"RPM"|0|5000|50,"GearRatio"|""|-5.0|5.0|10,"Gear"|""|-1|5|10,"Latitude"|"Degrees"|-180.0|180.0|10,"Longitude"|"Degrees"|-180.0|180.0|10,"Speed"|"MPH"|0.0|150.0|10,"Distance"|"Miles"|0.0|0.0|10,"Altitude"|"Feet"|0.0|4000.0|10,"GPSSats"|""|0|20|10,"GPSQual"|""|0|5|10,"GPSDOP"|""|0.0|20.0|10,"LapCount"|""|0|0|10,"LapTime"|"Min"|0.0|0.0|10,"Sector"|""|0|0|10,"SectorTime"|"Min"|0.0|0.0|10,"PredTime"|"Min"|0.0|0.0|5,"ElapsedTime"|"Min"|0.0|0.0|10,"CurrentLap"|""|0|0|10
5066,1469905934332,,,,,,,0.0,0.11,0.98,-2.8,0.9,-0.5,2220,678,,,,,,,,,,,,,,,,,
5086,1469905934352,,,,,,,0.0,0.13,0.99,-2.8,0.8,-0.6,2220,683,,,,,,,,,,,,,,,,,
5106,1469905934372,,,,,,,-0.0,0.13,0.99,-2.9,0.8,-0.7,2220,681,,,,,,,,,,,,,,,,,
5126,1469905934392,,,,,,,0.0,0.13,1.0,-2.9,0.9,-0.6,2280,684,,,,,,,,,,,,,,,,,
5146,1469905934313,,,,43,,,0.01,0.11,1.0,-2.9,0.8,-0.3,2220,683,3.274,1,39.539391,-122.331955,11.82,0.0,321.2,7,2,2.3,0,0.0,-1,0.0,,0.0,0
5166,1469905934333,,,,,,,0.01,0.11,1.01,-2.9,0.7,-0.2,2220,686,,,,,,,,,,,,,,,,,
5186,1469905934353,,,,,,,0.01,0.1,1.02,-2.9,0.6,-0.2,2240,686,,,,,,,,,,,,,,,,,
5206,1469905934373,,,,,,,0.0,0.12,1.02,-2.9,0.5,-0.4,2280,684,,,,,,,,,,,,,,,,,
5226,1469905934393,,,,,,,0.0,0.11,1.0,-3.0,0.3,-0.4,2200,686,,,,,,,,,,,,,,,,,
5246,1469905934411,0,251.2,196.4,43,204.0,,0.0,0.13,0.99,-2.9,0.1,-0.3,2220,686,3.28,1,39.539394,-122.331955,12.05,0.001,320.8,7,2,2.3,0,0.0,-1,0.0,0.0,0.0,0
5266,1469905934431,,,,,,,0.0,0.13,0.99,-2.9,0.4,-0.3,2240,683,,,,,,,,,,,,,,,,,
5286,1469905934451,,,,,,,0.0,0.11,0.99,-2.9,0.1,-0.4,2180,684,,,,,,,,,,,,,,,,,
5306,1469905934471,,,,,,,-0.0,0.12,0.99,-2.9,0.2,-0.4,2220,683,,,,,,,,,,,,,,,,,
5326,1469905934491,,,,,,,-0.0,0.13,0.99,-2.9,0.0,-0.5,2200,680,,,,,,,,,,,,,,,,,
5346,1469905934509,,,,42,,,-0.01,0.11,1.0,-2.8,0.0,-0.6,2220,678,3.25,1,39.539398,-122.331955,12.01,0.001,320.3,7,2,2.3,0,0.0,-1,0.0,,0.0,0
5366,1469905934529,,,,,,,-0.0,0.11,1.01,-2.8,-0.2,-0.7,2240,683,,,,,,,,,,,,,,,,,
5386,1469905934549,,,,,,,-0.01,0.11,1.0,-2.9,-0.1,-0.7,2200,681,,,,,,,,,,,,,,,,,
5406,1469905934569,,,,,,,-0.01,0.11,0.98,-2.8,-0.6,-0.7,2240,683,,,,,,,,,,,,,,,,,
5426,1469905934589,,,,,,,-0.0,0.11,0.98,-2.8,-0.7,-0.7,2240,681,,,,,,,,,,,,,,,,,
5446,1469905934610,0,250.0,195.7,44,203.3,,0.0,0.1,1.0,-2.7,-0.8,-0.8,2240,684,3.26,1,39.539406,-122.331955,11.92,0.001,319.8,7,2,2.3,0,0.0,-1,0.0,0.0,0.0,0
5466,1469905934630,,,,,,,0.0,0.11,1.0,-2.8,-0.8,-0.7,2200,680,,,,,,,,,,,,,,,,,
5486,1469905934650,,,,,,,0.0,0.1,1.01,-2.7,-0.7,-0.6,2220,684,,,,,,,,,,,,,,,,,
5506,1469905934670,,,,,,,0.01,0.09,1.02,-2.8,-0.7,-0.4,2220,683,,,,,,,,,,,,,,,,,
5526,1469905934690,,,,,,,0.01,0.1,1.02,-2.8,-0.4,-0.5,2260,683,,,,,,,,,,,,,,,,,
5546,1469905934710,,,,39,,,0.01,0.09,1.01,-2.9,-0.1,-0.4,2260,684,3.265,1,39.53941,-122.331955,12.08,0.002,319.4,7,2,2.3,0,0.0,-1,0.0,,0.0,0
5566,1469905934730,,,,,,,0.02,0.1,0.99,-2.8,-0.2,-0.3,2220,687,,,,,,,,,,,,,,,,,
5586,1469905934750,,,,,,,0.02,0.11,1.01,-2.9,-0.2,-0.3,2260,686,,,,,,,,,,,,,,,,,
5606,1469905934770,,,,,,,0.02,0.08,1.01,-2.8,-0.2,-0.4,2200,686,,,,,,,,,,,,,,,,,
5626,1469905934790,,,,,,,0.02,0.08,1.01,-2.7,-0.0,-0.2,2240,689,,,,,,,,,,,,,,,,,
5646,1469905934813,0,250.5,196.0,38,203.6,,0.02,0.1,1.02,-2.7,-0.2,-0.2,2260,687,3.275,1,39.539413,-122.331955,12.04,0.002,318.9,7,2,2.3,0,0.0,-1,0.0,0.0,0.0,0
