"Interval"|"ms"|0|0|1,"Utc"|"ms"|0|0|1,"FuelLevel"|"F"|0|100|5,"OilTemp"|"F"|0.0|300.0|5,"Coolant"|"F"|0.0|300.0|5,"OilPress"|"PSI"|0|150|10,"EngineTemp"|"F"|0.0|300.0|5,"Battery"|"Volts"|0.0|20.0|1,"AccelX"|"G"|-3.0|3.0|50,"AccelY"|"G"|-3.0|3.0|50,"AccelZ"|"G"|-3.0|3.0|50,"Yaw"|"Deg/Sec"|-300.0|300.0|50,"Pitch"|"Deg/Sec"|-300.0|300.0|50,"Roll"|"Deg/Sec"|-300.0|300.0|50,"RPM"|""|0|10000|50,"Driveshaft"|"RPM"|0|5000|50,"GearRatio"|""|-5.0|5.0|10,"Gear"|""|-1|5|10,"Latitude"|"Degrees"|-180.0|180.0|10,"Longitude"|"Degrees"|-180.0|180.0|10,"Speed"|"MPH"|0.0|150.0|10,"Distance"|"Miles"|0.0|0.0|10,"Altitude"|"Feet"|0.0|4000.0|10,"GPSSats"|""|0|20|10,"GPSQual"|""|0|5|10,"GPSDOP"|""|0.0|20.0|10,"LapCount"|""|0|0|10,"LapTime"|"Min"|0.0|0.0|10,"Sector"|""|0|0|10,"SectorTime"|"Min"|0.0|0.0|10,"PredTime"|"Min"|0.0|0.0|5,"ElapsedTime"|"Min"|0.0|0.0|10,"CurrentLap"|""|0|0|10
5066,1469892432858,,,,,,,0.04,0.12,0.99,-4.5,0.3,0.4,1440,341,,,,,,,,,,,,,,,,,
5086,1469892432878,,,,,,,0.04,0.12,0.99,-4.5,0.4,0.5,1420,341,,,,,,,,,,,,,,,,,
5106,1469892432898,,,,,,,0.04,0.13,0.99,-4.5,0.5,0.4,1360,341,,,,,,,,,,,,,,,,,
5126,1469892432912,,,,,,,0.04,0.12,0.98,-4.5,0.5,0.3,1340,346,,,,,,,,,,,,,,,,,
5146,1469892432932,,,,55,,,0.04,0.13,0.99,-4.6,0.3,0.2,1340,341,3.93,0,39.540466,-122.331985,6.1,0.0,314.6,11,2,1.3,0,0.0,-1,0.0,,0.0,0
5166,1469892432952,,,,,,,0.03,0.12,0.98,-4.6,0.4,0.2,1280,340,,,,,,,,,,,,,,,,,
5186,1469892432972,,,,,,,0.03,0.12,0.98,-4.5,0.0,0.2,1240,341,,,,,,,,,,,,,,,,,
5206,1469892432992,,,,,,,0.03,0.12,0.99,-4.6,0.0,0.1,1220,338,,,,,,,,,,,,,,,,,
5226,1469892433018,,,,,,,0.03,0.12,0.98,-4.6,-0.1,0.0,1220,340,,,,,,,,,,,,,,,,,
5246,1469892433038,0,123.5,150.6,55,149.4,,0.03,0.12,0.99,-4.6,0.2,-0.0,1180,340,3.471,0,39.540466,-122.331985,6.01,0.0,314.6,11,2,1.3,0,0.0,-1,0.0,0.0,0.0,0
5266,1469892433058,,,,,,,0.03,0.12,0.99,-4.6,-0.0,-0.0,1120,341,,,,,,,,,,,,,,,,,
5286,1469892433078,,,,,,,0.04,0.11,0.99,-4.7,0.1,-0.1,1100,343,,,,,,,,,,,,,,,,,
5306,1469892433098,,,,,,,0.04,0.11,0.99,-4.7,0.2,-0.0,1080,336,,,,,,,,,,,,,,,,,
5326,1469892433118,,,,,,,0.04,0.12,1.0,-4.7,0.2,0.0,1060,335,,,,,,,,,,,,,,,,,
5346,1469892433138,,,,51,,,0.04,0.11,1.0,-4.7,0.3,0.1,1060,333,3.155,1,39.54047,-122.331985,6.15,0.0,314.7,11,2,1.3,0,0.0,-1,0.0,,0.0,0
5366,1469892433158,,,,,,,0.03,0.11,1.01,-4.7,0.4,0.2,1020,335,,,,,,,,,,,,,,,,,
5386,1469892433178,,,,,,,0.03,0.11,1.01,-4.7,0.3,0.3,1000,333,,,,,,,,,,,,,,,,,
5406,1469892433198,,,,,,,0.03,0.11,1.01,-4.8,0.1,0.3,980,332,,,,,,,,,,,,,,,,,
5426,1469892433219,,,,,,,0.03,0.11,1.0,-4.8,0.0,0.3,960,333,,,,,,,,,,,,,,,,,
5446,1469892433239,0,123.8,150.9,49,149.7,,0.03,0.11,1.0,-4.8,-0.1,0.3,940,333,2.909,0,39.540474,-122.331985,6.02,0.001,314.9,11,2,1.3,0,0.0,-1,0.0,0.0,0.0,0
5466,1469892433259,,,,,,,0.03,0.11,0.99,-4.9,-0.2,0.3,940,332,,,,,,,,,,,,,,,,,
5486,1469892433279,,,,,,,0.03,0.11,0.99,-4.9,-0.1,0.4,940,330,,,,,,,,,,,,,,,,,
5506,1469892433299,,,,,,,0.04,0.11,0.99,-4.9,-0.3,0.4,900,330,,,,,,,,,,,,,,,,,
5526,1469892433319,,,,,,,0.04,0.11,0.99,-4.9,-0.3,0.4,900,329,,,,,,,,,,,,,,,,,
5546,1469892433339,,,,49,,,0.04,0.11,0.99,-4.9,-0.5,0.3,880,332,2.675,0,39.540478,-122.331985,5.76,0.001,315.0,11,2,1.3,0,0.0,-1,0.0,,0.0,0
5566,1469892433359,,,,,,,0.04,0.11,0.99,-4.9,-0.5,0.2,860,330,,,,,,,,,,,,,,,,,
5586,1469892433379,,,,,,,0.04,0.11,0.99,-4.9,-0.5,0.2,840,327,,,,,,,,,,,,,,,,,
5606,1469892433399,,,,,,,0.04,0.11,0.99,-4.8,-0.5,0.1,840,329,,,,,,,,,,,,,,,,,
5626,1469892433517,,,,,,,0.03,0.11,0.99,-4.8,-0.5,0.0,820,329,,,,,,,,,,,,,,,,,
5646,1469892433537,0,124.4,151.0,43,149.2,,0.03,0.11,0.99,-4.8,-0.5,-0.0,800,330,2.492,0,39.540482,-122.331985,5.78,0.001,315.2,11,2,1.3,0,0.0,-1,0.0,0.0,0.0,0
5666,1469892433557,,,,,,,0.03,0.11,0.99,-4.8,-0.5,-0.1,800,329,,,,,,,,,,,,,,,,,
5686,1469892433577,,,,,,,0.03,0.11,1.0,-4.9,-0.4,-0.1,780,324,,,,,,,,,,,,,,,,,
