"Interval"|"ms"|0|0|1,"Utc"|"ms"|0|0|1,"FuelLevel"|"F"|0|100|5,"OilTemp"|"F"|0.0|300.0|5,"Coolant"|"F"|0.0|300.0|5,"OilPress"|"PSI"|0|150|10,"EngineTemp"|"F"|0.0|300.0|5,"Battery"|"Volts"|0.0|20.0|1,"AccelX"|"G"|-3.0|3.0|50,"AccelY"|"G"|-3.0|3.0|50,"AccelZ"|"G"|-3.0|3.0|50,"Yaw"|"Deg/Sec"|-300.0|300.0|50,"Pitch"|"Deg/Sec"|-300.0|300.0|50,"Roll"|"Deg/Sec"|-300.0|300.0|50,"RPM"|""|0|10000|50,"Driveshaft"|"RPM"|0|5000|50,"GearRatio"|""|-5.0|5.0|10,"Gear"|""|-1|5|10,"Latitude"|"Degrees"|-180.0|180.0|10,"Longitude"|"Degrees"|-180.0|180.0|10,"Speed"|"MPH"|0.0|150.0|10,"Distance"|"Miles"|0.0|0.0|10,"Altitude"|"Feet"|0.0|4000.0|10,"GPSSats"|""|0|20|10,"GPSQual"|""|0|5|10,"GPSDOP"|""|0.0|20.0|10,"LapCount"|""|0|0|10,"LapTime"|"Min"|0.0|0.0|10,"Sector"|""|0|0|10,"SectorTime"|"Min"|0.0|0.0|10,"PredTime"|"Min"|0.0|0.0|5,"ElapsedTime"|"Min"|0.0|0.0|10,"CurrentLap"|""|0|0|10
5066,1469904965421,,,,,,,-0.01,-0.85,1.01,13.5,3.9,-0.8,4600,3544,,,,,,,,,,,,,,,,,
5086,1469904965441,,,,,,,0.01,-0.82,1.04,12.9,3.5,-0.1,4300,3560,,,,,,,,,,,,,,,,,
5106,1469904965461,,,,,,,0.0,-0.79,1.09,12.3,2.9,-0.4,4680,3576,,,,,,,,,,,,,,,,,
5126,1469904965481,,,,,,,0.0,-0.79,1.02,12.1,2.7,0.1,4480,3593,,,,,,,,,,,,,,,,,
5146,1469904965501,,,,56,,,-0.03,-0.76,0.99,11.9,2.1,0.4,4540,3560,1.281,3,39.542141,-122.329781,61.22,0.002,299.0,8,2,1.7,0,0.0,-1,0.0,,0.0,0
5166,1469904965521,,,,,,,-0.03,-0.7,1.03,11.4,1.3,1.3,4460,3593,,,,,,,,,,,,,,,,,
5186,1469904965541,,,,,,,-0.07,-0.7,0.99,11.5,-0.2,1.3,4660,3593,,,,,,,,,,,,,,,,,
5206,1469904965561,,,,,,,-0.06,-0.63,1.05,11.2,0.2,1.6,4480,3576,,,,,,,,,,,,,,,,,
5226,1469904965581,,,,,,,-0.08,-0.68,0.99,11.3,0.1,1.3,4520,3593,,,,,,,,,,,,,,,,,
5246,1469904965601,2,243.6,194.3,57,196.1,,-0.08,-0.7,1.03,11.1,0.1,1.6,4760,3560,1.23,3,39.54216,-122.329758,61.59,0.002,298.9,8,2,1.7,0,0.0,-1,0.0,0.0,0.0,0
5266,1469904965621,,,,,,,-0.13,-0.63,1.02,11.5,-0.6,0.6,4740,3610,,,,,,,,,,,,,,,,,
