"Interval"|"ms"|0|0|1,"Utc"|"ms"|0|0|1,"FuelLevel"|"F"|0|100|5,"OilTemp"|"F"|0.0|300.0|5,"Coolant"|"F"|0.0|300.0|5,"OilPress"|"PSI"|0|150|10,"EngineTemp"|"F"|0.0|300.0|5,"Battery"|"Volts"|0.0|20.0|1,"AccelX"|"G"|-3.0|3.0|50,"AccelY"|"G"|-3.0|3.0|50,"AccelZ"|"G"|-3.0|3.0|50,"Yaw"|"Deg/Sec"|-300.0|300.0|50,"Pitch"|"Deg/Sec"|-300.0|300.0|50,"Roll"|"Deg/Sec"|-300.0|300.0|50,"RPM"|""|0|10000|50,"Driveshaft"|"RPM"|0|5000|50,"GearRatio"|""|-5.0|5.0|10,"Gear"|""|-1|5|10,"Latitude"|"Degrees"|-180.0|180.0|10,"Longitude"|"Degrees"|-180.0|180.0|10,"Speed"|"MPH"|0.0|150.0|10,"Distance"|"Miles"|0.0|0.0|10,"Altitude"|"Feet"|0.0|4000.0|10,"GPSSats"|""|0|20|10,"GPSQual"|""|0|5|10,"GPSDOP"|""|0.0|20.0|10,"LapCount"|""|0|0|10,"LapTime"|"Min"|0.0|0.0|10,"Sector"|""|0|0|10,"SectorTime"|"Min"|0.0|0.0|10,"PredTime"|"Min"|0.0|0.0|5,"ElapsedTime"|"Min"|0.0|0.0|10,"CurrentLap"|""|0|0|10
4698686,1469897372410,,,,,,,0.03,0.11,0.99,-3.0,0.2,-0.2,140,0,,,,,,,,,,,,,,,,,
4698706,1469897372430,,,,,,,0.02,0.11,0.99,-3.0,0.1,-0.3,140,0,,,,,,,,,,,,,,,,,
4698726,1469897372450,,,,,,,0.03,0.11,1.0,-3.0,0.3,-0.3,140,0,,,,,,,,,,,,,,,,,
4698746,1469897372470,,,,4,,,0.03,0.11,1.0,-3.1,0.3,-0.2,140,0,0.0,0,39.539631,-122.331482,0.0,0.586,315.8,11,3,1.4,0,0.0,-1,0.0,,0.0,0
4698766,1469897372490,,,,,,,0.03,0.13,1.0,-3.1,0.4,-0.2,200,0,,,,,,,,,,,,,,,,,
4698786,1469897372510,,,,,,,0.03,0.14,1.0,-3.2,0.5,-0.1,200,0,,,,,,,,,,,,,,,,,
4698806,1469897372530,,,,,,,0.03,0.12,1.0,-3.1,0.3,-0.2,200,0,,,,,,,,,,,,,,,,,
4698826,1469897372550,,,,,,,0.03,0.13,1.0,-3.1,0.3,-0.2,300,0,,,,,,,,,,,,,,,,,
4698846,1469897372570,0,141.6,153.2,5,145.6,,0.03,0.12,1.0,-3.2,0.3,-0.3,300,0,0.0,0,39.539631,-122.331482,0.0,0.586,315.8,11,3,1.4,0,0.0,-1,0.0,0.0,0.0,0
4698866,1469897372590,,,,,,,0.02,0.12,1.0,-3.1,0.2,-0.3,300,0,,,,,,,,,,,,,,,,,
