"Interval"|"ms"|0|0|1,"Utc"|"ms"|0|0|1,"FuelLevel"|"F"|0|100|5,"OilTemp"|"F"|0.0|300.0|5,"Coolant"|"F"|0.0|300.0|5,"OilPress"|"PSI"|0|150|10,"EngineTemp"|"F"|0.0|300.0|5,"Battery"|"Volts"|0.0|20.0|1,"AccelX"|"G"|-3.0|3.0|50,"AccelY"|"G"|-3.0|3.0|50,"AccelZ"|"G"|-3.0|3.0|50,"Yaw"|"Deg/Sec"|-300.0|300.0|50,"Pitch"|"Deg/Sec"|-300.0|300.0|50,"Roll"|"Deg/Sec"|-300.0|300.0|50,"RPM"|""|0|10000|50,"Driveshaft"|"RPM"|0|5000|50,"GearRatio"|""|-5.0|5.0|10,"Gear"|""|-1|5|10,"Latitude"|"Degrees"|-180.0|180.0|10,"Longitude"|"Degrees"|-180.0|180.0|10,"Speed"|"MPH"|0.0|150.0|10,"Distance"|"Miles"|0.0|0.0|10,"Altitude"|"Feet"|0.0|4000.0|10,"GPSSats"|""|0|20|10,"GPSQual"|""|0|5|10,"GPSDOP"|""|0.0|20.0|10,"LapCount"|""|0|0|10,"LapTime"|"Min"|0.0|0.0|10,"Sector"|""|0|0|10,"SectorTime"|"Min"|0.0|0.0|10,"PredTime"|"Min"|0.0|0.0|5,"ElapsedTime"|"Min"|0.0|0.0|10,"CurrentLap"|""|0|0|10
375986,1469893049631,,,,,,,0.08,0.06,1.0,-3.0,0.1,-0.1,380,0,,,,,,,,,,,,,,,,,
376006,1469893049651,,,,,,,0.08,0.06,0.99,-3.0,0.1,-0.2,380,0,,,,,,,,,,,,,,,,,
376026,1469893049671,,,,,,,0.08,0.06,0.99,-2.9,0.1,-0.2,380,0,,,,,,,,,,,,,,,,,
376046,1469893049692,0,152.1,172.3,2,166.2,11.02,0.07,0.05,0.99,-2.9,-0.0,-0.2,380,0,0.0,0,39.538677,-122.332443,0.0,0.172,309.7,10,3,1.5,0,0.0,-1,0.0,0.0,0.0,0
376066,1469893049712,,,,,,,0.08,0.05,0.99,-3.0,0.1,-0.2,200,0,,,,,,,,,,,,,,,,,
376086,1469893049732,,,,,,,0.07,0.06,0.99,-3.0,0.1,-0.1,200,0,,,,,,,,,,,,,,,,,
376106,1469893049752,,,,,,,0.07,0.07,0.98,-3.0,0.1,-0.1,200,0,,,,,,,,,,,,,,,,,
376126,1469893049772,,,,,,,0.07,0.07,0.99,-3.0,-0.0,-0.1,280,0,,,,,,,,,,,,,,,,,
376146,1469893049792,,,,4,,,0.07,0.06,0.99,-3.0,-0.0,-0.1,280,0,0.0,0,39.538677,-122.332443,0.0,0.172,309.7,10,3,1.5,0,0.0,-1,0.0,,0.0,0
376166,1469893049812,,,,,,,0.07,0.06,0.98,-3.0,-0.1,-0.1,280,0,,,,,,,,,,,,,,,,,
376186,1469893049832,,,,,,,0.07,0.07,0.99,-3.0,-0.1,-0.1,380,0,,,,,,,,,,,,,,,,,
376206,1469893049852,,,,,,,0.07,0.06,0.99,-3.0,-0.1,-0.2,380,0,,,,,,,,,,,,,,,,,
376226,1469893049872,,,,,,,0.07,0.06,0.99,-3.0,-0.2,-0.2,420,0,,,,,,,,,,,,,,,,,
376246,1469893049892,0,152.4,172.8,7,166.5,,0.07,0.06,0.98,-3.0,-0.3,-0.1,420,0,0.0,0,39.538677,-122.332443,0.0,0.172,309.7,10,3,1.5,0,0.0,-1,0.0,0.0,0.0,0
376266,1469893049904,,,,,,,0.07,0.04,0.99,-3.0,-0.2,-0.1,480,0,,,,,,,,,,,,,,,,,
376286,1469893049924,,,,,,,0.06,0.02,0.98,-2.9,-0.6,-0.0,480,0,,,,,,,,,,,,,,,,,
376306,1469893049944,,,,,,,0.07,0.04,0.99,-3.0,-0.2,0.1,620,0,,,,,,,,,,,,,,,,,
376326,1469893049964,,,,,,,0.07,0.04,1.0,-2.9,-0.2,-0.0,740,0,,,,,,,,,,,,,,,,,
376346,1469893049991,,,,19,,,0.06,0.04,0.99,-2.9,-0.4,-0.4,840,0,0.0,0,39.538677,-122.332443,0.0,0.172,309.7,10,3,1.5,0,0.0,-1,0.0,,0.0,0
376366,1469893050011,,,,,,,0.08,0.04,0.99,-2.9,-0.4,-0.5,920,0,,,,,,,,,,,,,,,,,
376386,1469893050031,,,,,,,0.06,0.02,0.99,-2.9,-0.3,-0.3,940,0,,,,,,,,,,,,,,,,,
376406,1469893050051,,,,,,,0.06,0.02,0.99,-2.9,-0.3,-0.1,1000,0,,,,,,,,,,,,,,,,,
376426,1469893050071,,,,,,,0.06,0.02,0.99,-2.9,-0.3,0.0,1020,0,,,,,,,,,,,,,,,,,
376446,1469893050091,0,152.2,172.6,32,166.2,,0.05,0.03,0.99,-3.0,-0.3,0.0,1000,0,0.0,0,39.538677,-122.332443,0.0,0.172,309.7,10,3,1.5,0,0.0,-1,0.0,0.0,0.0,0
376466,1469893050111,,,,,,,0.04,0.04,0.99,-3.0,-0.2,0.1,1020,0,,,,,,,,,,,,,,,,,
376486,1469893050131,,,,,,,0.03,0.04,0.99,-3.1,-0.3,0.1,1060,0,,,,,,,,,,,,,,,,,
376506,1469893050151,,,,,,,0.03,0.05,1.0,-3.1,-0.4,0.2,1100,0,,,,,,,,,,,,,,,,,
376526,1469893050171,,,,,,,0.03,0.05,1.0,-3.0,-0.7,0.2,1100,0,,,,,,,,,,,,,,,,,
376546,1469893050291,,,,41,,,0.04,0.04,1.0,-3.0,-0.7,0.0,1120,0,0.0,0,39.538677,-122.332443,0.0,0.172,309.7,10,3,1.5,0,0.0,-1,0.0,,0.0,0
376566,1469893050311,,,,,,,0.04,0.06,1.0,-3.0,-0.5,-0.0,1140,0,,,,,,,,,,,,,,,,,
376586,1469893050331,,,,,,,0.04,0.05,0.99,-3.0,-0.5,-0.0,1200,0,,,,,,,,,,,,,,,,,
376606,1469893050351,,,,,,,0.05,0.05,0.98,-3.0,-0.5,-0.0,1240,0,,,,,,,,,,,,,,,,,
376626,1469893050371,,,,,,,0.05,0.05,0.99,-3.0,-0.3,-0.1,1240,0,,,,,,,,,,,,,,,,,
376646,1469893050391,0,152.3,172.4,37,166.0,,0.04,0.05,0.98,-3.0,-0.5,-0.1,1280,0,0.0,0,39.538677,-122.332443,0.0,0.172,309.7,10,3,1.5,0,0.0,-1,0.0,0.0,0.0,0
376666,1469893050411,,,,,,,0.05,0.05,0.99,-3.0,-0.3,-0.1,1300,0,,,,,,,,,,,,,,,,,
376686,1469893050431,,,,,,,0.05,0.05,0.99,-2.9,-0.3,-0.1,1340,0,,,,,,,,,,,,,,,,,
376706,1469893050451,,,,,,,0.05,0.06,0.98,-3.0,-0.4,-0.0,1360,0,,,,,,,,,,,,,,,,,
376726,1469893050471,,,,,,,0.06,0.04,0.99,-3.0,-0.2,-0.0,1340,0,,,,,,,,,,,,,,,,,
376746,1469893050391,,,,52,,,0.06,0.04,0.98,-2.9,-0.3,-0.0,1340,0,0.0,0,39.538677,-122.332443,0.0,0.172,309.7,10,3,1.5,0,0.0,-1,0.0,,0.0,0
376766,1469893050411,,,,,,,0.05,0.05,0.97,-2.9,-0.4,-0.1,1360,0,,,,,,,,,,,,,,,,,
376786,1469893050431,,,,,,,0.06,0.05,0.97,-3.0,-0.3,-0.1,1380,0,,,,,,,,,,,,,,,,,
376806,1469893050451,,,,,,,0.06,0.04,0.97,-3.0,-0.3,-0.1,1360,0,,,,,,,,,,,,,,,,,
376826,1469893050471,,,,,,,0.06,0.05,0.97,-2.9,-0.3,-0.2,1360,0,,,,,,,,,,,,,,,,,
376846,1469893050491,0,152.6,173.0,58,166.3,,0.06,0.05,0.97,-2.9,-0.3,-0.1,1320,0,0.0,0,39.538677,-122.332443,0.0,0.172,309.7,10,3,1.5,0,0.0,-1,0.0,0.0,0.0,0
376866,1469893050511,,,,,,,0.06,0.05,0.97,-3.0,-0.3,-0.1,1340,0,,,,,,,,,,,,,,,,,
376886,1469893050531,,,,,,,0.06,0.05,0.98,-3.0,-0.2,-0.0,1300,0,,,,,,,,,,,,,,,,,
376906,1469893050551,,,,,,,0.06,0.05,0.97,-3.0,-0.2,-0.0,1320,0,,,,,,,,,,,,,,,,,
376926,1469893050571,,,,,,,0.06,0.05,0.97,-3.0,-0.3,-0.0,1280,0,,,,,,,,,,,,,,,,,
376946,1469893050591,,,,51,,,0.07,0.04,0.97,-3.0,-0.1,-0.1,1280,0,0.0,0,39.538677,-122.332443,0.0,0.172,309.7,10,3,1.5,0,0.0,-1,0.0,,0.0,0
376966,1469893050611,,,,,,,0.06,0.05,0.97,-3.0,-0.1,-0.1,1260,0,,,,,,,,,,,,,,,,,
376986,1469893050631,,,,,,,0.07,0.05,0.98,-3.0,-0.1,-0.1,1260,0,,,,,,,,,,,,,,,,,
377006,1469893050651,,,,,,,0.07,0.06,0.98,-3.0,-0.0,-0.1,1240,0,,,,,,,,,,,,,,,,,
377026,1469893050671,,,,,,,0.07,0.06,0.99,-3.0,-0.1,-0.1,1240,0,,,,,,,,,,,,,,,,,
377046,1469893050691,0,153.0,172.7,50,166.0,14.28,0.07,0.06,0.99,-2.9,-0.1,-0.2,1180,0,0.0,0,39.538677,-122.332443,0.0,0.172,309.7,10,3,1.5,0,0.0,-1,0.0,0.0,0.0,0
377066,1469893050711,,,,,,,0.07,0.05,0.99,-3.0,-0.0,-0.2,1200,0,,,,,,,,,,,,,,,,,
377086,1469893050731,,,,,,,0.07,0.05,0.99,-3.0,-0.1,-0.1,1140,0,,,,,,,,,,,,,,,,,
377106,1469893050751,,,,,,,0.07,0.05,0.99,-3.0,-0.0,-0.1,1140,0,,,,,,,,,,,,,,,,,
377126,1469893050771,,,,,,,0.07,0.05,0.99,-3.0,-0.1,-0.1,1120,0,,,,,,,,,,,,,,,,,
377146,1469893050792,,,,44,,,0.07,0.06,0.99,-3.0,-0.1,-0.2,1140,0,0.0,0,39.538677,-122.332443,0.0,0.172,309.7,10,3,1.5,0,0.0,-1,0.0,,0.0,0
377166,1469893050812,,,,,,,0.07,0.05,0.99,-3.0,-0.0,-0.2,1100,0,,,,,,,,,,,,,,,,,
377186,1469893050832,,,,,,,0.07,0.05,0.99,-3.0,-0.0,-0.2,1020,0,,,,,,,,,,,,,,,,,
377206,1469893050852,,,,,,,0.06,0.05,0.98,-2.9,-0.0,-0.2,1040,0,,,,,,,,,,,,,,,,,
377226,1469893050872,,,,,,,0.06,0.06,0.98,-2.9,-0.1,-0.2,1020,0,,,,,,,,,,,,,,,,,
377246,1469893050892,0,152.5,172.7,40,166.1,,0.06,0.06,0.98,-3.0,-0.1,-0.1,1000,0,0.0,0,39.538677,-122.332443,0.0,0.172,309.7,10,3,1.5,0,0.0,-1,0.0,0.0,0.0,0
377266,1469893050902,,,,,,,0.06,0.06,0.98,-3.0,-0.1,-0.2,960,0,,,,,,,,,,,,,,,,,
377286,1469893050922,,,,,,,0.06,0.05,0.98,-3.0,-0.2,-0.1,980,0,,,,,,,,,,,,,,,,,
377306,1469893050942,,,,,,,0.06,0.06,0.98,-3.0,-0.2,-0.1,960,0,,,,,,,,,,,,,,,,,
377326,1469893050962,,,,,,,0.06,0.05,0.98,-3.0,-0.2,-0.1,920,0,,,,,,,,,,,,,,,,,
377346,1469893051091,,,,36,,,0.06,0.06,0.97,-3.0,-0.2,-0.1,920,0,0.0,0,39.538677,-122.332443,0.0,0.172,309.7,10,3,1.5,0,0.0,-1,0.0,,0.0,0
377366,1469893051111,,,,,,,0.06,0.06,0.98,-3.0,-0.2,-0.0,920,0,,,,,,,,,,,,,,,,,
377386,1469893051131,,,,,,,0.06,0.06,0.98,-3.0,-0.1,-0.0,900,0,,,,,,,,,,,,,,,,,
377406,1469893051151,,,,,,,0.06,0.07,0.98,-3.0,-0.1,-0.0,900,0,,,,,,,,,,,,,,,,,
377426,1469893051171,,,,,,,0.06,0.06,0.98,-3.0,-0.1,-0.1,880,0,,,,,,,,,,,,,,,,,
377446,1469893051191,0,153.1,172.5,28,166.0,,0.07,0.07,0.98,-3.0,-0.1,-0.1,860,0,0.0,0,39.538677,-122.332443,0.0,0.172,309.7,10,3,1.5,0,0.0,-1,0.0,0.0,0.0,0
377466,1469893051211,,,,,,,0.07,0.07,0.98,-3.0,-0.2,-0.2,820,0,,,,,,,,,,,,,,,,,
377486,1469893051231,,,,,,,0.07,0.07,0.98,-3.0,-0.1,-0.2,800,0,,,,,,,,,,,,,,,,,
377506,1469893051251,,,,,,,0.06,0.07,0.98,-3.0,-0.2,-0.2,800,0,,,,,,,,,,,,,,,,,
377526,1469893051271,,,,,,,0.07,0.07,0.98,-3.0,-0.1,-0.1,800,0,,,,,,,,,,,,,,,,,
377546,1469893051192,,,,27,,,0.07,0.07,0.98,-3.0,-0.1,-0.1,780,0,0.0,0,39.538677,-122.332443,0.0,0.172,309.7,10,3,1.5,0,0.0,-1,0.0,,0.0,0
377566,1469893051212,,,,,,,0.06,0.07,0.98,-3.0,-0.1,-0.2,760,0,,,,,,,,,,,,,,,,,
377586,1469893051232,,,,,,,0.06,0.07,0.97,-3.0,-0.1,-0.2,760,0,,,,,,,,,,,,,,,,,
377606,1469893051252,,,,,,,0.06,0.06,0.97,-3.0,-0.1,-0.2,740,0,,,,,,,,,,,,,,,,,
377626,1469893051272,,,,,,,0.06,0.06,0.97,-3.0,-0.1,-0.2,720,0,,,,,,,,,,,,,,,,,
377646,1469893051292,0,152.6,173.3,25,166.7,,0.06,0.06,0.97,-3.0,-0.2,-0.2,720,0,0.0,0,39.538677,-122.332443,0.0,0.172,309.7,10,3,1.5,0,0.0,-1,0.0,0.0,0.0,0
377666,1469893051312,,,,,,,0.06,0.06,0.97,-3.0,-0.2,-0.2,720,0,,,,,,,,,,,,,,,,,
377686,1469893051332,,,,,,,0.06,0.06,0.97,-3.0,-0.2,-0.2,720,0,,,,,,,,,,,,,,,,,
377706,1469893051352,,,,,,,0.06,0.05,0.97,-3.0,-0.2,-0.2,720,0,,,,,,,,,,,,,,,,,
377726,1469893051372,,,,,,,0.06,0.05,0.97,-3.0,-0.2,-0.2,720,0,,,,,,,,,,,,,,,,,
377746,1469893051392,,,,23,,,0.06,0.05,0.98,-3.0,-0.1,-0.2,700,0,0.0,0,39.538677,-122.332443,0.0,0.172,309.7,10,3,1.5,0,0.0,-1,0.0,,0.0,0
377766,1469893051412,,,,,,,0.06,0.05,0.98,-3.0,-0.1,-0.1,680,0,,,,,,,,,,,,,,,,,
377786,1469893051432,,,,,,,0.06,0.04,0.98,-3.0,-0.1,-0.2,680,0,,,,,,,,,,,,,,,,,
