"Interval"|"ms"|0|0|1,"Utc"|"ms"|0|0|1,"FuelLevel"|"F"|0|100|5,"OilTemp"|"F"|0.0|300.0|5,"CoolantPressPSI"|"PSI"|0.0|20.0|1,"Coolant"|"F"|0.0|300.0|5,"OilPress"|"PSI"|0|150|10,"EngineTemp"|"F"|0.0|300.0|5,"Battery"|"Volts"|0.0|20.0|1,"AccelX"|"G"|-3.0|3.0|50,"AccelY"|"G"|-3.0|3.0|50,"AccelZ"|"G"|-3.0|3.0|50,"Yaw"|"Deg/Sec"|-300.0|300.0|50,"Pitch"|"Deg/Sec"|-300.0|300.0|50,"Roll"|"Deg/Sec"|-300.0|300.0|50,"RPM"|""|0|10000|50,"Driveshaft"|"RPM"|0|5000|50,"GPIO1"|""|0|1|10,"GPIO2"|""|0|1|10,"GearRatio"|""|-5.0|5.0|10,"Gear"|""|-1|5|10,"Latitude"|"Degrees"|-180.0|180.0|10,"Longitude"|"Degrees"|-180.0|180.0|10,"Speed"|"MPH"|0.0|150.0|10,"Distance"|"Miles"|0.0|0.0|10,"Altitude"|"Feet"|0.0|4000.0|10,"GPSSats"|""|0|20|10,"GPSQual"|""|0|5|10,"GPSDOP"|""|0.0|20.0|10,"LapCount"|""|0|0|10,"LapTime"|"Min"|0.0|0.0|10,"Sector"|""|0|0|10,"SectorTime"|"Min"|0.0|0.0|10,"PredTime"|"Min"|0.0|0.0|5,"ElapsedTime"|"Min"|0.0|0.0|10,"CurrentLap"|""|0|0|10
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
89595,1480873113528,,,,,,,,0.1,0.07,0.99,-3.0,-1.0,-0.4,1800,0,,,,,,,,,,,,,,,,,,,
89615,1480873113548,,,,,,,,0.1,0.07,0.99,-3.1,-1.0,-0.4,1800,0,,,,,,,,,,,,,,,,,,,
89635,1480873113568,,,,,,,,0.1,0.06,1.0,-3.0,-1.0,-0.5,180,0,,,,,,,,,,,,,,,,,,,
89655,1480873113588,0,102.4,,136.7,0,124.9,,0.1,0.07,0.99,-3.1,-1.0,-0.5,180,0,1,0,0.0,0,38.159134,-122.454353,0.0,0.0,52.7,10,3,1.6,0,0.0,-1,0.0,0.0,0.0,0
89675,1480873113608,,,,,,,,0.1,0.06,1.0,-3.0,-1.0,-0.5,180,0,,,,,,,,,,,,,,,,,,,
89695,1480873113628,,,,,,,,0.1,0.06,0.99,-3.1,-1.0,-0.4,180,0,,,,,,,,,,,,,,,,,,,
89715,1480873113648,,,,,,,,0.11,0.08,0.98,-3.1,-1.0,-0.3,180,0,,,,,,,,,,,,,,,,,,,
89735,1480873113668,,,,,,,,0.11,0.08,0.99,-3.1,-1.1,-0.2,200,0,,,,,,,,,,,,,,,,,,,
89755,1480873113688,,,,,0,,,0.1,0.07,0.99,-3.0,-1.0,-0.2,200,0,1,0,0.0,0,38.159134,-122.454353,0.0,0.0,52.7,10,3,1.6,0,0.0,-1,0.0,,0.0,0
89775,1480873113708,,,,,,,,0.09,0.07,1.0,-3.0,-0.8,-0.2,200,0,,,,,,,,,,,,,,,,,,,
