"Interval"|"ms"|0|0|1,"Utc"|"ms"|0|0|1,"FuelLevel"|"F"|0|100|5,"OilTemp"|"F"|0.0|300.0|5,"CoolantPressPSI"|"PSI"|0.0|20.0|1,"Coolant"|"F"|0.0|300.0|5,"OilPress"|"PSI"|0|150|10,"EngineTemp"|"F"|0.0|300.0|5,"Battery"|"Volts"|0.0|20.0|1,"AccelX"|"G"|-3.0|3.0|50,"AccelY"|"G"|-3.0|3.0|50,"AccelZ"|"G"|-3.0|3.0|50,"Yaw"|"Deg/Sec"|-300.0|300.0|50,"Pitch"|"Deg/Sec"|-300.0|300.0|50,"Roll"|"Deg/Sec"|-300.0|300.0|50,"RPM"|""|0|10000|50,"Driveshaft"|"RPM"|0|5000|50,"GPIO1"|""|0|1|10,"GPIO2"|""|0|1|10,"GearRatio"|""|-5.0|5.0|10,"Gear"|""|-1|5|10,"Latitude"|"Degrees"|-180.0|180.0|10,"Longitude"|"Degrees"|-180.0|180.0|10,"Speed"|"MPH"|0.0|150.0|10,"Distance"|"Miles"|0.0|0.0|10,"Altitude"|"Feet"|0.0|4000.0|10,"GPSSats"|""|0|20|10,"GPSQual"|""|0|5|10,"GPSDOP"|""|0.0|20.0|10,"LapCount"|""|0|0|10,"LapTime"|"Min"|0.0|0.0|10,"Sector"|""|0|0|10,"SectorTime"|"Min"|0.0|0.0|10,"PredTime"|"Min"|0.0|0.0|5,"ElapsedTime"|"Min"|0.0|0.0|10,"CurrentLap"|""|0|0|10
3034360,1480654290030,,,,,1,,,-0.06,0.11,0.99,-3.1,0.2,-0.0,360,0,1,0,0.0,0,37.478367,-122.203728,0.0,0.0,13.5,8,3,1.9,0,0.0,-1,0.0,,0.0,0
3034380,1480654290050,,,,,,,,-0.06,0.13,1.0,-3.1,0.2,0.0,580,0,,,,,,,,,,,,,,,,,,,
3034400,1480654290070,,,,,,,,-0.07,0.09,1.0,-3.1,0.1,-0.0,720,0,,,,,,,,,,,,,,,,,,,
3034420,1480654290095,,,,,,,,-0.06,0.09,1.0,-3.1,0.3,-0.1,720,0,,,,,,,,,,,,,,,,,,,
3034440,1480654290115,,,,,,,,-0.05,0.09,1.01,-3.1,0.4,-0.1,840,0,,,,,,,,,,,,,,,,,,,
3034460,1480654290135,0,91.9,,148.9,3,139.2,,-0.05,0.08,1.0,-3.1,0.5,-0.1,900,0,1,0,0.0,0,37.478367,-122.203728,0.0,0.0,13.5,8,3,1.9,0,0.0,-1,0.0,0.0,0.0,0
3034480,1480654290155,,,,,,,,-0.04,0.09,1.0,-3.1,0.6,-0.1,840,0,,,,,,,,,,,,,,,,,,,
3034500,1480654290175,,,,,,,,-0.04,0.09,1.0,-3.2,0.6,0.0,800,0,,,,,,,,,,,,,,,,,,,
3034520,1480654290195,,,,,,,,-0.05,0.08,1.01,-3.2,0.4,0.0,780,0,,,,,,,,,,,,,,,,,,,
3034540,1480654290215,,,,,,,,-0.05,0.08,1.01,-3.1,0.5,-0.0,780,0,,,,,,,,,,,,,,,,,,,
3034560,1480654290235,,,,,4,,,-0.05,0.08,1.0,-3.1,0.6,-0.0,780,0,1,0,0.0,0,37.478367,-122.203728,0.0,0.0,13.5,8,3,1.9,0,0.0,-1,0.0,,0.0,0
3034580,1480654290255,,,,,,,,-0.05,0.09,0.99,-3.1,0.3,0.0,780,0,,,,,,,,,,,,,,,,,,,
3034600,1480654290275,,,,,,,,-0.05,0.09,1.0,-3.2,0.3,0.1,800,0,,,,,,,,,,,,,,,,,,,
3034620,1480654290295,,,,,,,,-0.05,0.09,1.0,-3.1,0.3,0.1,780,0,,,,,,,,,,,,,,,,,,,
3034640,1480654290315,,,,,,,,-0.05,0.08,1.0,-3.1,0.3,0.1,780,0,,,,,,,,,,,,,,,,,,,
3034660,1480654290335,0,90.7,,148.9,6,139.2,,-0.05,0.08,1.0,-3.1,0.4,0.1,720,0,1,0,0.0,0,37.478367,-122.203728,0.0,0.0,13.5,8,3,1.9,0,0.0,-1,0.0,0.0,0.0,0
3034680,1480654290355,,,,,,,,-0.05,0.08,1.0,-3.1,0.2,0.1,780,0,,,,,,,,,,,,,,,,,,,
3034700,1480654290375,,,,,,,,-0.05,0.09,0.99,-3.1,0.2,0.1,820,0,,,,,,,,,,,,,,,,,,,
3034720,1480654290395,,,,,,,,-0.05,0.08,1.0,-3.1,0.2,0.0,860,0,,,,,,,,,,,,,,,,,,,
3034740,1480654290415,,,,,,,,-0.05,0.08,1.0,-3.1,0.3,0.0,900,0,,,,,,,,,,,,,,,,,,,
3034760,1480654290435,,,,,8,,,-0.04,0.08,0.99,-3.1,0.3,0.0,900,0,1,0,0.0,0,37.478367,-122.203728,0.0,0.0,13.5,8,3,1.9,0,0.0,-1,0.0,,0.0,0
3034780,1480654290455,,,,,,,,-0.04,0.07,0.99,-3.1,0.2,0.0,920,0,,,,,,,,,,,,,,,,,,,
3034800,1480654290475,,,,,,,,-0.04,0.07,0.99,-3.1,0.2,-0.0,960,0,,,,,,,,,,,,,,,,,,,
3034820,1480654290495,,,,,,,,-0.04,0.07,0.99,-3.1,0.5,-0.0,980,0,,,,,,,,,,,,,,,,,,,
3034840,1480654290515,,,,,,,,-0.03,0.07,1.0,-3.1,0.7,0.0,1020,0,,,,,,,,,,,,,,,,,,,
3034860,1480654290535,1,91.6,,149.2,11,139.5,,-0.03,0.07,1.0,-3.1,0.7,-0.0,1040,0,1,0,0.0,0,37.478367,-122.203728,0.0,0.0,13.5,8,3,1.9,0,0.0,-1,0.0,0.0,0.0,0
3034880,1480654290555,,,,,,,,-0.03,0.06,1.0,-3.1,0.7,-0.0,1040,0,,,,,,,,,,,,,,,,,,,
3034900,1480654290575,,,,,,,,-0.03,0.07,1.0,-3.1,0.6,-0.0,1060,0,,,,,,,,,,,,,,,,,,,
3034920,1480654290694,,,,,,,,-0.04,0.07,0.99,-3.1,0.5,-0.0,1080,0,,,,,,,,,,,,,,,,,,,
3034940,1480654290714,,,,,,,,-0.04,0.07,1.0,-3.1,0.4,-0.0,1120,0,,,,,,,,,,,,,,,,,,,
3034960,1480654290734,,,,,15,,,-0.04,0.07,0.98,-3.1,0.4,-0.0,1120,0,1,0,0.0,0,37.478367,-122.203728,0.0,0.0,13.5,8,3,1.9,0,0.0,-1,0.0,,0.0,0
3034980,1480654290754,,,,,,,,-0.04,0.07,0.98,-3.1,0.3,0.0,1140,0,,,,,,,,,,,,,,,,,,,
3035000,1480654290774,,,,,,,,-0.04,0.06,0.99,-3.1,0.3,0.0,1140,0,,,,,,,,,,,,,,,,,,,
3035020,1480654290794,,,,,,,,-0.04,0.06,0.99,-3.1,0.2,0.0,1160,0,,,,,,,,,,,,,,,,,,,
3035040,1480654290814,,,,,,,,-0.04,0.06,1.0,-3.1,0.3,-0.0,1160,0,,,,,,,,,,,,,,,,,,,
3035060,1480654290834,0,91.5,,148.5,21,139.1,,-0.04,0.07,1.0,-3.1,0.4,-0.1,1160,0,1,0,0.0,0,37.478367,-122.203728,0.0,0.0,13.5,8,3,1.9,0,0.0,-1,0.0,0.0,0.0,0
3035080,1480654290854,,,,,,,,-0.05,0.07,1.0,-3.1,0.4,-0.0,1160,0,,,,,,,,,,,,,,,,,,,
3035100,1480654290874,,,,,,,,-0.04,0.06,0.99,-3.1,0.4,-0.0,1160,0,,,,,,,,,,,,,,,,,,,
3035120,1480654290795,,,,,,,,-0.04,0.05,1.0,-3.1,0.5,-0.0,1180,0,,,,,,,,,,,,,,,,,,,
3035140,1480654290815,,,,,,,,-0.04,0.07,1.0,-3.1,0.3,-0.0,1180,0,,,,,,,,,,,,,,,,,,,
3035160,1480654290835,,,,,26,,,-0.04,0.07,1.0,-3.1,0.4,0.0,1160,0,1,0,0.0,0,37.478367,-122.203728,0.0,0.0,13.5,8,3,1.9,0,0.0,-1,0.0,,0.0,0
3035180,1480654290855,,,,,,,,-0.04,0.06,1.0,-3.1,0.4,0.0,1160,0,,,,,,,,,,,,,,,,,,,
3035200,1480654290875,,,,,,,,-0.04,0.06,1.0,-3.1,0.3,0.1,1140,0,,,,,,,,,,,,,,,,,,,
3035220,1480654290895,,,,,,,,-0.04,0.06,0.99,-3.1,0.2,0.0,1140,0,,,,,,,,,,,,,,,,,,,
3035240,1480654290908,,,,,,,,-0.04,0.07,0.99,-3.1,0.2,0.1,1140,0,,,,,,,,,,,,,,,,,,,
3035260,1480654290928,0,90.3,1.7,148.9,32,139.0,14.83,-0.04,0.07,0.99,-3.1,0.0,0.0,1140,0,1,0,0.0,0,37.478367,-122.203728,0.0,0.0,13.5,8,3,1.9,0,0.0,-1,0.0,0.0,0.0,0
3035280,1480654290948,,,,,,,,-0.04,0.07,0.99,-3.1,0.1,0.0,1120,0,,,,,,,,,,,,,,,,,,,
3035300,1480654290968,,,,,,,,-0.05,0.07,1.0,-3.1,0.2,0.0,1120,0,,,,,,,,,,,,,,,,,,,
3035320,1480654290994,,,,,,,,-0.05,0.07,1.01,-3.1,0.2,0.0,1100,0,,,,,,,,,,,,,,,,,,,
3035340,1480654291014,,,,,,,,-0.04,0.07,1.0,-3.1,0.2,0.1,1100,0,,,,,,,,,,,,,,,,,,,
