"Interval"|"ms"|0|0|1,"Utc"|"ms"|0|0|1,"FuelLevel"|"F"|0|100|5,"OilTemp"|"F"|0.0|300.0|5,"CoolantPressPSI"|"PSI"|0.0|20.0|1,"Coolant"|"F"|0.0|300.0|5,"OilPress"|"PSI"|0|150|10,"EngineTemp"|"F"|0.0|300.0|5,"Battery"|"Volts"|0.0|20.0|1,"AccelX"|"G"|-3.0|3.0|50,"AccelY"|"G"|-3.0|3.0|50,"AccelZ"|"G"|-3.0|3.0|50,"Yaw"|"Deg/Sec"|-300.0|300.0|50,"Pitch"|"Deg/Sec"|-300.0|300.0|50,"Roll"|"Deg/Sec"|-300.0|300.0|50,"RPM"|""|0|10000|50,"Driveshaft"|"RPM"|0|5000|50,"GPIO1"|""|0|1|10,"GPIO2"|""|0|1|10,"GearRatio"|""|-5.0|5.0|10,"Gear"|""|-1|5|10,"Latitude"|"Degrees"|-180.0|180.0|10,"Longitude"|"Degrees"|-180.0|180.0|10,"Speed"|"MPH"|0.0|150.0|10,"Distance"|"Miles"|0.0|0.0|10,"Altitude"|"Feet"|0.0|4000.0|10,"GPSSats"|""|0|20|10,"GPSQual"|""|0|5|10,"GPSDOP"|""|0.0|20.0|10,"LapCount"|""|0|0|10,"LapTime"|"Min"|0.0|0.0|10,"Sector"|""|0|0|10,"SectorTime"|"Min"|0.0|0.0|10,"PredTime"|"Min"|0.0|0.0|5,"ElapsedTime"|"Min"|0.0|0.0|10,"CurrentLap"|""|0|0|10
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30595,1480901661172,,,,,,,,0.04,0.12,0.99,-12.2,-1.3,-0.5,880,212,,,,,,,,,,,,,,,,,,,
30615,1480901661192,,,,,,,,0.04,0.12,1.0,-12.1,-1.3,-0.5,880,210,,,,,,,,,,,,,,,,,,,
30635,1480901661213,,,,,,,,0.04,0.13,1.0,-11.9,-1.3,-0.5,880,210,,,,,,,,,,,,,,,,,,,
30655,1480901661233,0,106.9,,122.9,52,117.8,,0.04,0.12,1.0,-11.8,-1.4,-0.5,880,207,1,1,4.19,0,38.159195,-122.454231,3.81,0.0,49.5,6,3,1.1,0,0.0,-1,0.0,0.0,0.0,0
30675,1480901661253,,,,,,,,0.03,0.12,1.0,-11.7,-1.4,-0.5,880,206,,,,,,,,,,,,,,,,,,,
30695,1480901661273,,,,,,,,0.04,0.1,1.0,-11.6,-1.2,-0.5,880,206,,,,,,,,,,,,,,,,,,,
30715,1480901661293,,,,,,,,0.04,0.1,1.0,-11.5,-1.3,-0.5,880,204,,,,,,,,,,,,,,,,,,,
30735,1480901661313,,,,,,,,0.04,0.1,0.99,-11.4,-1.4,-0.5,880,207,,,,,,,,,,,,,,,,,,,
30755,1480901661333,,,,,51,,,0.04,0.1,0.99,-11.4,-1.2,-0.5,880,206,1,1,4.19,0,38.159199,-122.454231,3.89,0.001,42.8,6,3,1.1,0,0.0,-1,0.0,,0.0,0
30775,1480901661353,,,,,,,,0.04,0.11,0.99,-11.3,-1.2,-0.5,880,206,,,,,,,,,,,,,,,,,,,
30795,1480901661373,,,,,,,,0.04,0.11,1.0,-11.2,-1.2,-0.5,880,203,,,,,,,,,,,,,,,,,,,
30815,1480901661393,,,,,,,,0.03,0.11,1.0,-11.1,-1.3,-0.5,880,200,,,,,,,,,,,,,,,,,,,
30835,1480901661412,,,,,,,,0.03,0.11,1.0,-11.0,-1.4,-0.5,880,200,,,,,,,,,,,,,,,,,,,
30855,1480901661432,0,105.3,,123.1,51,120.3,,0.03,0.1,1.0,-11.0,-1.4,-0.5,880,200,1,1,4.272,0,38.159203,-122.454231,3.6,0.001,43.4,6,3,1.1,0,0.0,-1,0.0,0.0,0.0,0
30875,1480901661452,,,,,,,,0.03,0.09,1.0,-10.9,-1.2,-0.4,880,201,,,,,,,,,,,,,,,,,,,
30895,1480901661472,,,,,,,,0.03,0.09,1.0,-10.8,-1.2,-0.4,880,204,,,,,,,,,,,,,,,,,,,
30915,1480901661492,,,,,,,,0.03,0.09,0.99,-10.8,-1.3,-0.3,880,203,,,,,,,,,,,,,,,,,,,
30935,1480901661512,,,,,,,,0.03,0.09,0.99,-10.7,-1.1,-0.3,880,201,,,,,,,,,,,,,,,,,,,
30955,1480901661532,,,,,52,,,0.03,0.1,1.0,-10.7,-1.1,-0.2,900,198,1,1,4.335,0,38.159206,-122.454231,3.78,0.001,44.2,6,3,1.1,0,0.0,-1,0.0,,0.0,0
30975,1480901661552,,,,,,,,0.03,0.11,1.0,-10.6,-1.3,-0.1,900,196,,,,,,,,,,,,,,,,,,,
30995,1480901661572,,,,,,,,0.03,0.11,1.0,-10.6,-1.4,-0.1,900,195,,,,,,,,,,,,,,,,,,,
31015,1480901661592,,,,,,,,0.03,0.11,1.0,-10.6,-1.2,-0.1,900,196,,,,,,,,,,,,,,,,,,,
31035,1480901661612,,,,,,,,0.03,0.11,1.0,-10.5,-1.3,-0.2,900,198,,,,,,,,,,,,,,,,,,,
31055,1480901661611,0,101.4,0.0,120.6,50,121.0,14.71,0.02,0.09,1.0,-10.4,-1.4,-0.2,900,200,1,1,4.615,0,38.15921,-122.454231,3.57,0.001,45.1,6,3,1.1,0,0.0,-1,0.0,0.0,0.0,0
31075,1480901661730,,,,,,,,0.02,0.09,1.0,-10.4,-1.3,-0.2,900,196,,,,,,,,,,,,,,,,,,,
31095,1480901661750,,,,,,,,0.03,0.09,1.0,-10.3,-1.3,-0.1,900,195,,,,,,,,,,,,,,,,,,,
31115,1480901661770,,,,,,,,0.03,0.09,1.0,-10.2,-1.4,-0.1,900,192,,,,,,,,,,,,,,,,,,,
31135,1480901661790,,,,,,,,0.03,0.09,1.0,-10.2,-1.4,-0.1,900,189,,,,,,,,,,,,,,,,,,,
31155,1480901661810,,,,,54,,,0.04,0.09,1.0,-10.1,-1.4,-0.1,900,189,1,1,4.545,0,38.159214,-122.454231,3.48,0.002,45.9,6,3,1.1,0,0.0,-1,0.0,,0.0,0
31175,1480901661830,,,,,,,,0.04,0.1,1.0,-10.0,-1.3,-0.1,900,190,,,,,,,,,,,,,,,,,,,
31195,1480901661850,,,,,,,,0.04,0.1,1.0,-9.9,-1.4,-0.1,900,193,,,,,,,,,,,,,,,,,,,
31215,1480901661870,,,,,,,,0.04,0.1,1.01,-9.8,-1.4,-0.2,900,193,,,,,,,,,,,,,,,,,,,
31235,1480901661811,,,,,,,,0.04,0.1,1.01,-9.8,-1.4,-0.2,900,192,,,,,,,,,,,,,,,,,,,
31255,1480901661831,0,102.3,,120.4,50,119.8,,0.03,0.1,1.01,-9.7,-1.5,-0.3,900,187,1,1,4.737,0,38.159218,-122.454231,3.51,0.002,46.4,6,3,1.1,0,0.0,-1,0.0,0.0,0.0,0
31275,1480901661851,,,,,,,,0.03,0.09,1.01,-9.7,-1.5,-0.3,900,186,,,,,,,,,,,,,,,,,,,
31295,1480901661871,,,,,,,,0.04,0.09,1.01,-9.6,-1.3,-0.3,880,183,,,,,,,,,,,,,,,,,,,
31315,1480901661891,,,,,,,,0.05,0.1,1.0,-9.6,-1.2,-0.2,900,184,,,,,,,,,,,,,,,,,,,
31335,1480901661911,,,,,,,,0.05,0.09,1.0,-9.6,-1.3,-0.2,900,184,,,,,,,,,,,,,,,,,,,
31355,1480901661931,,,,,53,,,0.04,0.1,1.0,-9.6,-1.3,-0.1,900,187,1,1,4.839,0,38.159218,-122.454231,3.34,0.002,47.0,6,3,1.1,0,0.0,-1,0.0,,0.0,0
31375,1480901661951,,,,,,,,0.05,0.1,1.01,-9.6,-1.2,-0.1,900,187,,,,,,,,,,,,,,,,,,,
31395,1480901661971,,,,,,,,0.05,0.11,1.0,-9.5,-1.1,-0.0,900,186,,,,,,,,,,,,,,,,,,,
31415,1480901661991,,,,,,,,0.05,0.11,1.01,-9.5,-1.1,-0.1,900,183,,,,,,,,,,,,,,,,,,,
31435,1480901662011,,,,,,,,0.05,0.12,1.01,-9.4,-1.1,-0.2,900,180,,,,,,,,,,,,,,,,,,,
31455,1480901662030,0,103.8,,119.7,52,118.3,,0.05,0.12,1.01,-9.3,-1.0,-0.2,900,178,1,1,4.813,0,38.159218,-122.454231,3.47,0.002,46.9,6,3,1.1,0,0.0,-1,0.0,0.0,0.0,0
