"Interval"|"ms"|0|0|1,"Utc"|"ms"|0|0|1,"FuelLevel"|"F"|0|100|5,"OilTemp"|"F"|0.0|300.0|5,"CoolantPressPSI"|"PSI"|0.0|20.0|1,"Coolant"|"F"|0.0|300.0|5,"OilPress"|"PSI"|0|150|10,"EngineTemp"|"F"|0.0|300.0|5,"Battery"|"Volts"|0.0|20.0|1,"AccelX"|"G"|-3.0|3.0|50,"AccelY"|"G"|-3.0|3.0|50,"AccelZ"|"G"|-3.0|3.0|50,"Yaw"|"Deg/Sec"|-300.0|300.0|50,"Pitch"|"Deg/Sec"|-300.0|300.0|50,"Roll"|"Deg/Sec"|-300.0|300.0|50,"RPM"|""|0|10000|50,"Driveshaft"|"RPM"|0|5000|50,"GPIO1"|""|0|1|10,"GPIO2"|""|0|1|10,"GearRatio"|""|-5.0|5.0|10,"Gear"|""|-1|5|10,"Latitude"|"Degrees"|-180.0|180.0|10,"Longitude"|"Degrees"|-180.0|180.0|10,"Speed"|"MPH"|0.0|150.0|10,"Distance"|"Miles"|0.0|0.0|10,"Altitude"|"Feet"|0.0|4000.0|10,"GPSSats"|""|0|20|10,"GPSQual"|""|0|5|10,"GPSDOP"|""|0.0|20.0|10,"LapCount"|""|0|0|10,"LapTime"|"Min"|0.0|0.0|10,"Sector"|""|0|0|10,"SectorTime"|"Min"|0.0|0.0|10,"PredTime"|"Min"|0.0|0.0|5,"ElapsedTime"|"Min"|0.0|0.0|10,"CurrentLap"|""|0|0|10
4859760,1480656115552,,,,,0,,,-0.05,0.06,1.01,-3.1,-0.1,-0.0,180,0,1,0,0.0,0,37.478371,-122.203674,0.0,0.0,41.8,10,3,1.4,0,0.0,-1,0.0,,0.0,0
4859780,1480656115572,,,,,,,,-0.05,0.06,1.01,-3.1,-0.2,-0.1,180,0,,,,,,,,,,,,,,,,,,,
4859800,1480656115592,,,,,,,,-0.05,0.06,1.01,-3.1,-0.1,-0.1,180,0,,,,,,,,,,,,,,,,,,,
4859820,1480656115612,,,,,,,,-0.05,0.07,1.01,-3.1,-0.1,-0.1,180,0,,,,,,,,,,,,,,,,,,,
4859840,1480656115632,,,,,,,,-0.05,0.07,1.01,-3.2,-0.0,0.0,220,0,,,,,,,,,,,,,,,,,,,
4859860,1480656115652,0,99.1,,119.4,0,121.7,,-0.05,0.07,1.01,-3.2,-0.1,0.0,220,0,1,0,0.0,0,37.478371,-122.203674,0.0,0.0,41.8,10,3,1.4,0,0.0,-1,0.0,0.0,0.0,0
4859880,1480656115672,,,,,,,,-0.05,0.07,1.01,-3.1,-0.1,0.0,220,0,,,,,,,,,,,,,,,,,,,
4859900,1480656115593,,,,,,,,-0.05,0.07,1.01,-3.1,-0.1,0.0,220,0,,,,,,,,,,,,,,,,,,,
4859920,1480656115613,,,,,,,,-0.05,0.08,1.01,-3.2,-0.1,0.1,260,0,,,,,,,,,,,,,,,,,,,
4859940,1480656115633,,,,,,,,-0.05,0.07,1.01,-3.2,-0.1,0.0,260,0,,,,,,,,,,,,,,,,,,,
4859960,1480656115653,,,,,0,,,-0.05,0.07,1.01,-3.1,-0.1,0.0,260,0,1,0,0.0,0,37.478371,-122.203674,0.0,0.0,41.8,10,3,1.4,0,0.0,-1,0.0,,0.0,0
4859980,1480656115673,,,,,,,,-0.05,0.08,1.01,-3.2,-0.0,0.0,340,0,,,,,,,,,,,,,,,,,,,
4860000,1480656115693,,,,,,,,-0.05,0.06,1.0,-3.1,0.0,-0.1,340,0,,,,,,,,,,,,,,,,,,,
4860020,1480656115713,,,,,,,,-0.04,0.07,1.0,-3.2,0.1,-0.0,520,0,,,,,,,,,,,,,,,,,,,
4860040,1480656115733,,,,,,,,-0.05,0.05,1.01,-3.1,0.2,-0.1,640,0,,,,,,,,,,,,,,,,,,,
4860060,1480656115753,0,96.0,,117.2,0,120.3,,-0.05,0.05,1.0,-3.1,0.2,-0.1,640,0,1,0,0.0,0,37.478371,-122.203674,0.0,0.0,41.8,10,3,1.4,0,0.0,-1,0.0,0.0,0.0,0
4860080,1480656115773,,,,,,,,-0.05,0.05,1.0,-3.1,0.2,-0.1,740,0,,,,,,,,,,,,,,,,,,,
4860100,1480656115794,,,,,,,,-0.04,0.05,0.99,-3.1,0.1,-0.1,820,0,,,,,,,,,,,,,,,,,,,
4860120,1480656115814,,,,,,,,-0.04,0.06,1.0,-3.2,0.1,-0.0,860,0,,,,,,,,,,,,,,,,,,,
4860140,1480656115834,,,,,,,,-0.05,0.06,1.0,-3.1,0.1,0.0,820,0,,,,,,,,,,,,,,,,,,,
