"Interval"|"ms"|0|0|1,"Utc"|"ms"|0|0|1,"FuelLevel"|"F"|0|100|5,"OilTemp"|"F"|0.0|300.0|5,"CoolantPressPSI"|"PSI"|0.0|20.0|1,"Coolant"|"F"|0.0|300.0|5,"OilPress"|"PSI"|0|150|10,"EngineTemp"|"F"|0.0|300.0|5,"Battery"|"Volts"|0.0|20.0|1,"AccelX"|"G"|-3.0|3.0|50,"AccelY"|"G"|-3.0|3.0|50,"AccelZ"|"G"|-3.0|3.0|50,"Yaw"|"Deg/Sec"|-300.0|300.0|50,"Pitch"|"Deg/Sec"|-300.0|300.0|50,"Roll"|"Deg/Sec"|-300.0|300.0|50,"RPM"|""|0|10000|50,"Driveshaft"|"RPM"|0|5000|50,"GPIO1"|""|0|1|10,"GPIO2"|""|0|1|10,"GearRatio"|""|-5.0|5.0|10,"Gear"|""|-1|5|10,"Latitude"|"Degrees"|-180.0|180.0|10,"Longitude"|"Degrees"|-180.0|180.0|10,"Speed"|"MPH"|0.0|150.0|10,"Distance"|"Miles"|0.0|0.0|10,"Altitude"|"Feet"|0.0|4000.0|10,"GPSSats"|""|0|20|10,"GPSQual"|""|0|5|10,"GPSDOP"|""|0.0|20.0|10,"LapCount"|""|0|0|10,"LapTime"|"Min"|0.0|0.0|10,"Sector"|""|0|0|10,"SectorTime"|"Min"|0.0|0.0|10,"PredTime"|"Min"|0.0|0.0|5,"ElapsedTime"|"Min"|0.0|0.0|10,"CurrentLap"|""|0|0|10
240815,1480873264749,,,,,,,,0.07,0.06,0.99,-3.1,-0.7,-0.1,200,0,,,,,,,,,,,,,,,,,,,
240835,1480873264769,,,,,,,,0.08,0.07,0.99,-3.1,-0.8,-0.1,200,0,,,,,,,,,,,,,,,,,,,
240855,1480873264789,0,103.0,,151.2,2,145.8,,0.08,0.07,0.99,-3.0,-0.7,-0.1,200,0,1,1,0.0,0,38.159134,-122.454353,0.0,0.0,52.7,10,3,1.5,0,0.0,-1,0.0,0.0,0.0,0
240875,1480873264809,,,,,,,,0.09,0.07,0.99,-3.1,-0.6,-0.1,200,0,,,,,,,,,,,,,,,,,,,
240895,1480873264829,,,,,,,,0.09,0.08,0.99,-3.1,-0.7,-0.0,200,0,,,,,,,,,,,,,,,,,,,
240915,1480873264849,,,,,,,,0.09,0.07,0.99,-3.1,-0.7,-0.0,200,0,,,,,,,,,,,,,,,,,,,
240935,1480873264869,,,,,,,,0.08,0.07,0.99,-3.0,-0.7,-0.0,200,0,,,,,,,,,,,,,,,,,,,
240955,1480873264889,,,,,2,,,0.08,0.08,1.0,-3.1,-0.7,-0.0,340,0,1,1,0.0,0,38.159134,-122.454353,0.0,0.0,52.7,10,3,1.5,0,0.0,-1,0.0,,0.0,0
240975,1480873264903,,,,,,,,0.09,0.06,1.0,-3.1,-0.9,-0.1,340,0,,,,,,,,,,,,,,,,,,,
240995,1480873264923,,,,,,,,0.09,0.07,1.0,-3.1,-0.9,-0.0,520,0,,,,,,,,,,,,,,,,,,,
241015,1480873264943,,,,,,,,0.08,0.05,1.0,-3.0,-0.9,-0.2,520,0,,,,,,,,,,,,,,,,,,,
241035,1480873264963,,,,,,,,0.09,0.06,1.0,-3.1,-0.8,-0.2,660,0,,,,,,,,,,,,,,,,,,,
241055,1480873264983,0,103.0,0.6,151.5,4,146.5,12.93,0.1,0.07,0.99,-3.1,-1.0,-0.1,760,81,1,0,0.0,0,38.159134,-122.454353,0.0,0.0,52.7,10,3,1.5,0,0.0,-1,0.0,0.0,0.0,0
241075,1480873265009,,,,,,,,0.1,0.07,1.0,-3.1,-0.8,-0.1,780,81,,,,,,,,,,,,,,,,,,,
241095,1480873265029,,,,,,,,0.1,0.07,1.0,-3.0,-0.8,-0.2,800,81,,,,,,,,,,,,,,,,,,,
241115,1480873265049,,,,,,,,0.09,0.06,1.01,-3.0,-0.8,-0.2,800,0,,,,,,,,,,,,,,,,,,,
241135,1480873265069,,,,,,,,0.1,0.07,1.01,-3.0,-0.7,-0.3,820,0,,,,,,,,,,,,,,,,,,,
241155,1480873265089,,,,,5,,,0.1,0.07,1.0,-3.0,-0.7,-0.2,760,0,1,1,9.877,0,38.159134,-122.454353,0.0,0.0,52.7,10,3,1.5,0,0.0,-1,0.0,,0.0,0
241175,1480873265108,,,,,,,,0.1,0.07,1.0,-3.0,-0.7,-0.2,720,0,,,,,,,,,,,,,,,,,,,
241195,1480873265128,,,,,,,,0.09,0.07,1.0,-3.0,-0.8,-0.2,720,0,,,,,,,,,,,,,,,,,,,
241215,1480873265148,,,,,,,,0.09,0.07,1.0,-3.0,-0.7,-0.2,660,0,,,,,,,,,,,,,,,,,,,
241235,1480873265168,,,,,,,,0.09,0.07,0.99,-3.0,-0.8,-0.1,640,0,,,,,,,,,,,,,,,,,,,
