"Interval"|"ms"|0|0|1,"Utc"|"ms"|0|0|1,"FuelLevel"|"F"|0|100|5,"OilTemp"|"F"|0.0|300.0|5,"CoolantPressPSI"|"PSI"|0.0|20.0|1,"Coolant"|"F"|0.0|300.0|5,"OilPress"|"PSI"|0|150|10,"EngineTemp"|"F"|0.0|300.0|5,"Battery"|"Volts"|0.0|20.0|1,"AccelX"|"G"|-3.0|3.0|50,"AccelY"|"G"|-3.0|3.0|50,"AccelZ"|"G"|-3.0|3.0|50,"Yaw"|"Deg/Sec"|-300.0|300.0|50,"Pitch"|"Deg/Sec"|-300.0|300.0|50,"Roll"|"Deg/Sec"|-300.0|300.0|50,"RPM"|""|0|10000|50,"Driveshaft"|"RPM"|0|5000|50,"GPIO1"|""|0|1|10,"GPIO2"|""|0|1|10,"GearRatio"|""|-5.0|5.0|10,"Gear"|""|-1|5|10,"Latitude"|"Degrees"|-180.0|180.0|10,"Longitude"|"Degrees"|-180.0|180.0|10,"Speed"|"MPH"|0.0|150.0|10,"Distance"|"Miles"|0.0|0.0|10,"Altitude"|"Feet"|0.0|4000.0|10,"GPSSats"|""|0|20|10,"GPSQual"|""|0|5|10,"GPSDOP"|""|0.0|20.0|10,"LapCount"|""|0|0|10,"LapTime"|"Min"|0.0|0.0|10,"Sector"|""|0|0|10,"SectorTime"|"Min"|0.0|0.0|10,"PredTime"|"Min"|0.0|0.0|5,"ElapsedTime"|"Min"|0.0|0.0|10,"CurrentLap"|""|0|0|10
739433,1480784142119,,,,,,,,0.02,0.09,1.0,-3.1,0.4,0.1,260,0,,,,,,,,,,,,,,,,,,,
739453,1480784142139,0,119.2,,158.5,0,175.6,,0.01,0.07,1.0,-3.1,0.3,-0.0,260,0,0,0,0.0,0,38.158566,-122.452927,0.0,0.201,10.6,10,3,1.9,0,0.0,-1,0.0,0.0,0.0,0
739473,1480784142159,,,,,,,,0.02,0.08,1.0,-3.1,0.1,0.2,500,0,,,,,,,,,,,,,,,,,,,
739493,1480784142179,,,,,,,,0.01,0.07,1.0,-3.1,0.3,0.2,680,0,,,,,,,,,,,,,,,,,,,
739513,1480784142199,,,,,,,,0.01,0.08,1.0,-3.0,0.2,0.1,680,0,,,,,,,,,,,,,,,,,,,
739533,1480784142219,,,,,,,,0.01,0.08,1.0,-3.1,0.2,0.2,820,0,,,,,,,,,,,,,,,,,,,
739553,1480784142239,,,,,1,,,0.01,0.07,1.0,-3.1,0.1,0.3,920,0,0,0,0.0,0,38.158566,-122.452927,0.0,0.201,10.6,10,3,1.9,0,0.0,-1,0.0,,0.0,0
739573,1480784142259,,,,,,,,0.02,0.07,1.01,-3.1,0.5,0.3,960,0,,,,,,,,,,,,,,,,,,,
739593,1480784142279,,,,,,,,0.02,0.07,1.02,-3.2,0.6,0.4,920,0,,,,,,,,,,,,,,,,,,,
739613,1480784142299,,,,,,,,0.02,0.07,1.03,-3.2,0.7,0.6,900,27,,,,,,,,,,,,,,,,,,,
739633,1480784142319,,,,,,,,0.02,0.07,1.02,-3.2,0.5,0.7,900,27,,,,,,,,,,,,,,,,,,,
739653,1480784142339,0,118.3,,158.5,2,176.7,,0.01,0.07,1.02,-3.2,0.3,0.7,960,27,0,0,33.333,0,38.158566,-122.452927,0.0,0.201,10.6,10,3,1.9,0,0.0,-1,0.0,0.0,0.0,0
739673,1480784142359,,,,,,,,-0.0,0.07,1.04,-3.2,0.4,0.6,1000,1538461,,,,,,,,,,,,,,,,,,,
739693,1480784142379,,,,,,,,0.0,0.06,1.05,-3.2,0.6,0.4,1040,0,,,,,,,,,,,,,,,,,,,
739713,1480784142498,,,,,,,,0.0,0.07,1.06,-3.2,0.6,0.4,980,0,,,,,,,,,,,,,,,,,,,
739733,1480784142518,,,,,,,,-0.0,0.06,1.05,-3.2,0.5,0.3,960,0,,,,,,,,,,,,,,,,,,,
739753,1480784142538,,,,,6,,,-0.0,0.07,1.05,-3.1,0.5,0.3,980,0,0,0,0.0,0,38.158566,-122.452927,0.0,0.201,10.6,10,3,1.9,0,0.0,-1,0.0,,0.0,0
739773,1480784142558,,,,,,,,-0.01,0.06,1.05,-3.1,0.7,0.3,1040,0,,,,,,,,,,,,,,,,,,,
739793,1480784142578,,,,,,,,-0.01,0.05,1.05,-3.1,0.7,0.3,1060,0,,,,,,,,,,,,,,,,,,,
739813,1480784142598,,,,,,,,-0.01,0.05,1.05,-3.1,0.7,0.2,1060,0,,,,,,,,,,,,,,,,,,,
739833,1480784142618,,,,,,,,-0.01,0.06,1.03,-3.1,0.4,0.1,1040,0,,,,,,,,,,,,,,,,,,,
739853,1480784142638,0,119.9,,159.1,8,176.4,,0.0,0.07,1.03,-3.1,0.3,0.1,1060,0,0,0,0.0,0,38.158566,-122.452927,0.0,0.201,10.6,10,3,1.9,0,0.0,-1,0.0,0.0,0.0,0
739873,1480784142658,,,,,,,,0.01,0.07,1.04,-3.1,0.4,0.1,1080,0,,,,,,,,,,,,,,,,,,,
739893,1480784142678,,,,,,,,0.02,0.07,1.04,-3.1,0.6,0.2,1120,0,,,,,,,,,,,,,,,,,,,
739913,1480784142599,,,,,,,,0.01,0.08,1.03,-3.1,0.6,0.2,1120,0,,,,,,,,,,,,,,,,,,,
739933,1480784142619,,,,,,,,0.01,0.08,1.04,-3.1,0.6,0.3,1100,0,,,,,,,,,,,,,,,,,,,
739953,1480784142639,,,,,10,,,0.01,0.08,1.03,-3.1,0.4,0.2,1100,0,0,0,0.0,0,38.158566,-122.452927,0.0,0.201,10.6,10,3,1.9,0,0.0,-1,0.0,,0.0,0
739973,1480784142659,,,,,,,,0.01,0.07,1.02,-3.1,0.5,0.1,1100,0,,,,,,,,,,,,,,,,,,,
739993,1480784142679,,,,,,,,0.01,0.07,1.03,-3.1,0.6,0.0,1120,0,,,,,,,,,,,,,,,,,,,
740013,1480784142699,,,,,,,,0.01,0.07,1.03,-3.0,0.6,0.0,1120,0,,,,,,,,,,,,,,,,,,,
740033,1480784142719,,,,,,,,0.01,0.06,1.02,-3.0,0.5,0.1,1100,0,,,,,,,,,,,,,,,,,,,
