"Interval"|"ms"|0|0|1,"Utc"|"ms"|0|0|1,"FuelLevel"|"F"|0|100|5,"OilTemp"|"F"|0.0|300.0|5,"CoolantPressPSI"|"PSI"|0.0|20.0|1,"Coolant"|"F"|0.0|300.0|5,"OilPress"|"PSI"|0|150|10,"EngineTemp"|"F"|0.0|300.0|5,"Battery"|"Volts"|0.0|20.0|1,"AccelX"|"G"|-3.0|3.0|50,"AccelY"|"G"|-3.0|3.0|50,"AccelZ"|"G"|-3.0|3.0|50,"Yaw"|"Deg/Sec"|-300.0|300.0|50,"Pitch"|"Deg/Sec"|-300.0|300.0|50,"Roll"|"Deg/Sec"|-300.0|300.0|50,"RPM"|""|0|10000|50,"Driveshaft"|"RPM"|0|5000|50,"GPIO1"|""|0|1|10,"GPIO2"|""|0|1|10,"GearRatio"|""|-5.0|5.0|10,"Gear"|""|-1|5|10,"Latitude"|"Degrees"|-180.0|180.0|10,"Longitude"|"Degrees"|-180.0|180.0|10,"Speed"|"mph"|0.0|150.0|10,"Distance"|"mi"|0.0|0.0|10,"Altitude"|"ft"|0.0|4000.0|10,"GPSSats"|""|0|20|10,"GPSQual"|""|0|5|10,"GPSDOP"|""|0.0|20.0|10,"LapCount"|""|0|0|10,"LapTime"|"Min"|0.0|0.0|10,"Sector"|""|0|0|10,"SectorTime"|"Min"|0.0|0.0|10,"PredTime"|"Min"|0.0|0.0|10,"ElapsedTime"|"Min"|0.0|0.0|10,"CurrentLap"|""|0|0|10
18354,1490395425152,,,,,,,,-0.01,0.07,0.98,-3.1,-0.1,-0.3,60,0,,,,,,,,,,,,,,,,,,,
18374,1490395425172,,,,,1,,,-0.0,0.08,0.99,-3.1,-0.1,-0.3,60,0,1,1,0.0,0,38.159363,-122.454186,0.0,0.0,55.6,7,2,2.0,0,0.0,-1,0.0,0.0,0.0,0
18394,1490395425192,,,,,,,,-0.0,0.08,0.99,-3.1,-0.1,-0.3,240,0,,,,,,,,,,,,,,,,,,,
18414,1490395425212,,,,,,,,-0.0,0.07,0.99,-3.1,0.0,-0.3,240,0,,,,,,,,,,,,,,,,,,,
18434,1490395425232,,,,,,,,0.0,0.08,0.99,-3.1,0.0,-0.3,240,0,,,,,,,,,,,,,,,,,,,
18454,1490395425252,,,,,,,,-0.0,0.07,0.99,-3.1,0.0,-0.3,340,0,,,,,,,,,,,,,,,,,,,
18474,1490395425272,0,63.6,,76.1,1,67.8,,-0.0,0.07,0.99,-3.1,-0.0,-0.2,340,0,1,1,0.0,0,38.159363,-122.454186,0.0,0.0,55.6,7,2,2.0,0,0.0,-1,0.0,0.0,0.0,0
18494,1490395425292,,,,,,,,0.0,0.08,0.99,-3.1,0.0,-0.3,340,0,,,,,,,,,,,,,,,,,,,
18514,1490395425312,,,,,,,,0.0,0.08,0.99,-3.1,0.0,-0.4,320,0,,,,,,,,,,,,,,,,,,,
18534,1490395425332,,,,,,,,-0.0,0.08,0.99,-3.1,0.0,-0.3,320,0,,,,,,,,,,,,,,,,,,,
18554,1490395425352,,,,,,,,-0.0,0.08,0.99,-3.1,0.0,-0.3,320,0,,,,,,,,,,,,,,,,,,,
18574,1490395425372,,,,,1,,,-0.0,0.07,0.99,-3.1,0.0,-0.5,260,0,1,0,0.0,0,38.159363,-122.454186,0.0,0.0,55.6,7,2,2.0,0,0.0,-1,0.0,0.0,0.0,0
18594,1490395425392,,,,,,,,-0.01,0.07,0.98,-3.1,0.2,-0.3,260,0,,,,,,,,,,,,,,,,,,,
